idx,q1,q2,q3,q4,q5,q6,x,y,z
0,-0.0016585155797078904,0.4490495540674255,-2.9973200102211983,-0.002012179278738603,0.9774741938127278,0.964230211766451,9.439936355896691e-05,0.09999387301771695,0.3000100020379176
1,-0.004760748821679159,0.44705940507964104,-2.977876791606366,-0.0014195264423054127,0.9723204611734165,0.9629423173948268,0.0004513055716871566,0.10534615411834469,0.3041063445502182
2,-0.007862982063650428,0.44506925609185655,-2.958433572991533,-0.0008268736058722221,0.9671667285341051,0.9616544230232028,0.0008407670807939004,0.11063263838334605,0.30828512326120144
3,-0.010965215305621697,0.44307910710407206,-2.9389903543767004,-0.00023422076943903185,0.9620129958947938,0.9603665286515787,0.001262161288977943,0.11585172824137557,0.31254522296337717
4,-0.014067448547592967,0.44108895811628757,-2.9195471357618676,0.000358432066994159,0.9568592632554824,0.9590786342799545,0.0017148472901043737,0.12100184936674153,0.31688550335169907
5,-0.017169681789564236,0.4390988091285031,-2.9001039171470353,0.0009510849034273497,0.9517055306161711,0.9577907399083305,0.002198166201496102,0.1260814512512019,0.3213047993586793
6,-0.0202719150315355,0.4371086601407187,-2.880660698532203,0.0015437377398605393,0.9465517979768598,0.9565028455367064,0.0027114415004255237,0.13108900776686824,0.3258019214970296
7,-0.023374148273506774,0.4351185111529342,-2.86121747991737,0.00213639057629373,0.9413980653375486,0.9552149511650824,0.003253979369251309,0.13602301771999556,0.33037565620972936
8,-0.026476381515478042,0.4331283621651497,-2.841774261302538,0.002729043412726921,0.9362443326982373,0.9539270567934584,0.0038250690490471573,0.1408820053954454,0.33502476622741184
9,-0.02957861475744931,0.4311382131773652,-2.822331042687705,0.0033216962491601112,0.9310906000589259,0.9526391624218342,0.004423983201559067,0.14566452109160682,0.3397479909329668
10,-0.03268084799942058,0.42914806418958074,-2.8028878240728727,0.0039143490855933025,0.9259368674196145,0.9513512680502101,0.005049978279329721,0.15036914164556847,0.34454404673324385
11,-0.03578308124139185,0.42715791520179625,-2.7834446054580404,0.0045070019220264925,0.9207831347803033,0.9500633736785862,0.00570229490381996,0.15499447094833782,0.3494116274377507
12,-0.03888531448336311,0.42516776621401176,-2.7640013868432076,0.005099654758459682,0.9156294021409919,0.948775479306962,0.006380158251357845,0.15953914044990472,0.35434940464422976
13,-0.04198754772533438,0.4231776172262273,-2.744558168228375,0.005692307594892873,0.9104756695016805,0.9474875849353379,0.007082778446738859,0.1640018096539543,0.3593560281309956
14,-0.045089780967305655,0.4211874682384429,-2.725114949613542,0.006284960431326063,0.9053219368623692,0.9461996905637139,0.007809350964300445,0.16838116660203672,0.364430126255921
15,-0.04819201420927693,0.4191973192506584,-2.7056717309987097,0.0068776132677592534,0.9001682042230579,0.9449117961920898,0.008559057036287707,0.17267592834700496,0.3695703063619463
16,-0.05129424745124819,0.4172071702628739,-2.686228512383877,0.007470266104192445,0.8950144715837465,0.9436239018204657,0.00933106406832603,0.17688484141553634,0.37477515518899446
