idx,q1,q2,q3,q4,q5,q6,x,y,z
0,0.0,-0.6,-1.2,0.0,1.0,0.0,-3.932952188097696e-17,0.5262241464003998,0.5088372250228328
1,0.010282339362983329,-0.5919780801939373,-1.191746174521672,-0.009702158189773618,0.9888592147315258,0.006113497802324993,-0.00574803860548811,0.5252442098441457,0.5156624162267537
2,0.020564678725966658,-0.5839561603878746,-1.1834923490433442,-0.019404316379547235,0.9777184294630518,0.012226995604649986,-0.011468693468846668,0.5241030316574814,0.5224862962501088
3,0.03084701808894999,-0.5759342405818119,-1.1752385235650162,-0.02910647456932085,0.9665776441945777,0.018340493406974977,-0.01715808378523212,0.5228011786200063,0.5293074077409382
4,0.041129357451933315,-0.5679123207757492,-1.1669846980866883,-0.03880863275909447,0.9554368589261035,0.02445399120929997,-0.022812342135806976,0.5213393140241452,0.5361242985852829
5,0.051411696814916655,-0.5598904009696865,-1.1587308726083605,-0.048510790948868086,0.9442960736576294,0.030567489011624965,-0.028427616888701466,0.5197181969953582,0.5429355221016103
6,0.06169403617789998,-0.5518684811636237,-1.1504770471300323,-0.0582129491386417,0.9331552883891552,0.036680986813949955,-0.03400007456995266,0.5179386817591628,0.5497396372190233
7,0.0719763755408833,-0.543846561357561,-1.1422232216517045,-0.06791510732841531,0.922014503120681,0.04279448461627494,-0.03952590220344246,0.5160017168566481,0.5565352086395109
8,0.08225871490386663,-0.5358246415514983,-1.1339693961733763,-0.07761726551818894,0.9108737178522069,0.04890798241859994,-0.045001309618936766,0.513908344310174,0.5633208069845443
9,0.10340758508109688,-0.5136660483276163,-1.1220646356162531,-0.08576956884616929,0.8916350708119432,0.05323367063046416,-0.05554424695643367,0.5075698911506478,0.5784335484326134
10,0.11427411589534378,-0.499529374909797,-1.118413700537458,-0.08421971398437603,0.8835372090401536,0.051445861040003385,-0.060567811633558705,0.5032923339523274,0.5867237525750207
11,0.12514064670959069,-0.48539270149197755,-1.1147627654586623,-0.08266985912258278,0.8754393472683638,0.0496580514495426,-0.0654883608576881,0.49882952999028213,0.5949632972622323
12,0.13600717752383756,-0.47125602807415823,-1.1111118303798668,-0.08112000426078951,0.8673414854965742,0.04787024185908183,-0.07030109453027009,0.49418411875257423,0.6031498678799174
13,0.1468737083380845,-0.4571193546563389,-1.1074608953010716,-0.07957014939899625,0.8592436237247847,0.04608243226862105,-0.07500128114122769,0.48935887467425293,0.6112811599697441
14,0.15774023915233137,-0.4429826812385195,-1.103809960222276,-0.07802029453720298,0.851145761952995,0.04429462267816026,-0.07958426150987856,0.48435670533487396,0.6193548799061666
15,0.1686067699665783,-0.4288460078207002,-1.1001590251434807,-0.07647043967540973,0.8430479001812055,0.042506813087699484,-0.08404545247789358,0.4791806495515226,0.6273687455708037
