idx,q1,q2,q3,q4,q5,q6,x,y,z
0,-1.5662959743108331,-0.07480249677122487,-2.6528049581560156,0.0050185168685892515,1.1568233308473883,0.383678006955965,0.19998280171031663,0.000703238757853665,0.2999351578968112
1,-1.5675098627185702,-0.08211628273040238,-2.634707973699702,0.004497760513643318,1.1520045508861347,0.3844614501980199,0.20546778763003537,0.0004992978371518249,0.3014896873491716
2,-1.5687237511263072,-0.08943006868957988,-2.616610989243389,0.0039770041586973835,1.1471857709248814,0.38524489344007484,0.21093366303969338,0.00028191913492992227,0.3030637147499344
3,-1.5699376395340443,-0.0967438546487574,-2.5985140047870763,0.00345624780375145,1.142366990963628,0.38602833668212977,0.21637990493759898,5.116984193039076e-05,0.3046570655919376
4,-1.5711515279417816,-0.1040576406079349,-2.5804170203307626,0.002935491448805516,1.1375482110023742,0.3868117799241847,0.2218059925308671,-0.00019288038786654507,0.3062695621225466
5,-1.5723654163495187,-0.11137142656711241,-2.5623200358744493,0.002414735093859581,1.1327294310411207,0.3875952231662396,0.22721140729308437,-0.0004501594500213239,0.3079010233643995
6,-1.5735793047572557,-0.11868521252628991,-2.544223051418136,0.001893978738913647,1.1279106510798673,0.38837866640829455,0.232595633021694,-0.000720592802798261,0.30955126513658415
7,-1.5747931931649928,-0.12599899848546742,-2.5261260669618224,0.001373222383967713,1.1230918711186137,0.3891621096503495,0.23795815589508715,-0.0010041034807080251,0.3112201000762345
8,-1.57600708157273,-0.13331278444464495,-2.5080290825055096,0.0008524660290217794,1.1182730911573604,0.3899455528924044,0.24329846452939854,-0.0013006121084312532,0.31290733766054857
9,-1.577220969980467,-0.14062657040382243,-2.4899320980491964,0.0003317096740758454,1.1134543111961068,0.39072899613445927,0.248616050034998,-0.0016100369151169484,0.3146127842292252
10,-1.578434858388204,-0.14794035636299996,-2.471835113592883,-0.00018904668087008861,1.1086355312348533,0.3915124393765142,0.2539104060726698,-0.0019322937490572503,0.31633624300731183
11,-1.5796487467959412,-0.15525414232217744,-2.45373812913657,-0.0007098030358160226,1.1038167512736,0.3922958826185691,0.25918102890947414,-0.002267296092732094,0.3180775141284712
12,-1.5808626352036783,-0.16256792828135497,-2.4356411446802566,-0.001230559390761957,1.0989979713123463,0.39307932586062405,0.2644274174742857,-0.0026149550782249807,0.31983639465865127
13,-1.5820765236114154,-0.16988171424053247,-2.417544160223944,-0.0017513157457078902,1.0941791913510928,0.39386276910267903,0.26964907341299865,-0.0029751795030053987,0.3216126786201659
14,-1.5832904120191524,-0.17719550019970998,-2.39944717576763,-0.0022720721006538255,1.0893604113898392,0.3946462123447339,0.2748455011433962,-0.0033478758460756073,0.323406157016178
15,-1.5845043004268895,-0.18450928615888748,-2.381350191311317,-0.0027928284555997587,1.0845416314285858,0.39542965558678883,0.28001620790967263,-0.003732948284479022,0.3252166178555828
16,-1.5857181888346266,-0.19182307211806499,-2.3632532068550036,-0.0033135848105456927,1.0797228514673325,0.39621309882884376,0.2851607038366067,-0.004130298710168416,0.3270438461782916
17,-1.5869320772423636,-0.19913685807724252,-2.34515622239869,-0.003834341165491627,1.074904071506079,0.3969965420708987,0.29027850198337674,-0.004539826747230387,0.3288876240809069
18,-1.588145965650101,-0.20645064403642,-2.327059237942377,-0.004355097520437561,1.0700852915448253,0.39777998531295367,0.29536911839701013,-0.004961429769462939,0.33074773074279357
19,-1.5893598540578378,-0.21376442999559753,-2.3089622534860634,-0.004875853875383496,1.0652665115835718,0.3985634285550085,0.30043207216546536,-0.005395002918305183,0.33262394245253407
20,-1.590573742465575,-0.22107821595477503,-2.2908652690297506,-0.005396610230329429,1.0604477316223184,0.39934687179706346,0.3054668854703336,-0.005840439121114049,0.3345160326347738
21,-1.591787630873312,-0.22839200191395254,-2.2727682845734374,-0.005917366585275363,1.0556289516610649,0.4001303150391184,0.3104730836391604,-0.006297629109786367,0.33642377187744615
22,-1.5930015192810494,-0.23570578787313,-2.254671300117124,-0.006438122940221297,1.0508101716998113,0.4009137582811733,0.3154501951973746,-0.006766461439723032,0.3383469279593765
23,-1.5942154076887864,-0.24301957383230754,-2.2365743156608104,-0.006958879295167232,1.045991391738558,0.40169720152322824,0.3203977519198249,-0.007246822509132464,0.3402852658782635
24,-1.5954292960965235,-0.2503333597914851,-2.2184773312044976,-0.007479635650113166,1.0411726117773044,0.40248064476528317,0.32531528888191175,-0.00773859657866963,0.342238547879032
25,-1.5966431845042606,-0.25764714575066255,-2.2003803467481844,-0.0080003920050591,1.0363538318160508,0.40326408800733804,0.3302023445103135,-0.008241665791408868,0.34420653348255525
26,-1.5978570729119976,-0.2649609317098401,-2.182283362291871,-0.008521148360005032,1.0315350518547974,0.40404753124939297,0.3350584606332966,-0.008755910193144369,0.3461889795147419
27,-1.5990709613197347,-0.27227471766901756,-2.164186377835558,-0.009041904714950966,1.0267162718935439,0.4048309744914479,0.3398831825306071,-0.00928120775302011,0.3481856401359871
28,-1.6002848497274718,-0.2795885036281951,-2.1460893933792446,-0.009562661069896903,1.0218974919322903,0.4056144177335028,0.3446760589829353,-0.00981743438447975,0.35019626687098016
29,-1.6014987381352088,-0.28690228958737257,-2.127992408922931,-0.010083417424842835,1.017078711971037,0.40639786097555775,0.34943664232095,-0.010364463966539271,0.35222060863886884
30,-1.6027126265429459,-0.2942160755465501,-2.109895424466618,-0.01060417377978877,1.0122599320097834,0.40718130421761267,0.3541644884738922,-0.01092216836537331,0.3542584117837733
31,-1.6039265149506832,-0.3015298615057276,-2.091798440010305,-0.011124930134734702,1.0074411520485298,0.4079647474596676,0.3588591570177291,-0.011490417456217228,0.3563094201056504
32,-1.6051404033584202,-0.3088436474649051,-2.0737014555539917,-0.011645686489680637,1.0026223720872764,0.4087481907017225,0.3635202112228553,-0.01206907914557666,0.3583733748914995
33,-1.6063542917661573,-0.3161574334240826,-2.0556044710976784,-0.012166442844626573,0.9978035921260229,0.40953163394377745,0.36814721810134166,-0.012658019393744488,0.3604500149469106
34,-1.6075681801738944,-0.3234712193832602,-2.037507486641365,-0.012687199199572506,0.9929848121647694,0.4103150771858324,0.37273974845372204,-0.013257102237619141,0.36253907662794826
35,-1.6087820685816314,-0.3307850053424376,-2.0194105021850515,-0.013207955554518439,0.988166032203516,0.4110985204278873,0.37729737691531584,-0.013866189813823291,0.3646402938733685
36,-1.6099959569893685,-0.33809879130161513,-2.0013135177287382,-0.013728711909464373,0.9833472522422624,0.41188196366994223,0.3818196820020769,-0.014485142382116551,0.3667533982371635
37,-1.6112098453971058,-0.34541257726079266,-1.9832165332724254,-0.014249468264410307,0.9785284722810088,0.41266540691199716,0.38630624615596676,-0.015113818349100121,0.36887811892143424
38,-1.6124237338048428,-0.3527263632199702,-1.965119548816112,-0.014770224619356242,0.9737096923197553,0.4134488501540521,0.3907566557898467,-0.015752074292209085,0.3710141828095815
39,-1.6145786849407848,-0.3700997720528985,-1.9317947934528221,-0.014097940249880049,0.9610255239314329,0.41936577817603843,0.3991521954181994,-0.016991615540695924,0.37325861109787883
40,-1.61551974766899,-0.3801593949266493,-1.9165670225458453,-0.01290489952545792,0.9531601355043637,0.4244992629559698,0.4031151798709625,-0.017589742186084032,0.3733334917196978
41,-1.6164608103971951,-0.3902190178004,-1.9013392516388685,-0.011711858801035792,0.9452947470772948,0.42963274773590115,0.4070591344541909,-0.018194071043078432,0.3733860344159688
42,-1.6174018731254,-0.40027864067415087,-1.886111480731892,-0.010518818076613666,0.9374293586502256,0.4347662325158326,0.410983740436381,-0.018804527167992132,0.37341631996079494
43,-1.618342935853605,-0.4103382635479017,-1.8708837098249154,-0.009325777352191538,0.9295639702231566,0.439899717295764,0.4148886806214187,-0.019421034559315247,0.3734244318411092
44,-1.6192839985818102,-0.4203978864216525,-1.8556559389179386,-0.00813273662776941,0.9216985817960875,0.4450332020756953,0.41877363937933565,-0.020043516166655836,0.37341045624580416
45,-1.620225061310015,-0.4304575092954033,-1.8404281680109618,-0.0069396959033472825,0.9138331933690185,0.4501666868556267,0.4226383026769119,-0.02067189389983433,0.3733744820545649
46,-1.6211661240382202,-0.4405171321691541,-1.8252003971039854,-0.005746655178925155,0.9059678049419495,0.45530017163555814,0.4264823581081127,-0.02130608863812998,0.37331660082640944
47,-1.6221071867664252,-0.45057675504290484,-1.8099726261970086,-0.004553614454503026,0.8981024165148803,0.46043365641548956,0.43030549492436576,-0.021946020239676997,0.37323690678793575
48,-1.6230482494946303,-0.4606363779166557,-1.7947448552900318,-0.003360573730080899,0.8902370280878114,0.4655671411954209,0.434107404064665,-0.022591607551011035,0.37313549682127667
49,-1.6239893122228355,-0.4706960007904065,-1.7795170843830552,-0.0021675330056587713,0.8823716396607422,0.47070062597535234,0.43788777818550856,-0.023242768416762743,0.37301247045176533
50,-1.6249303749510404,-0.48075562366415725,-1.7642893134760782,-0.000974492281236642,0.8745062512336732,0.4758341107552837,0.4416463116906608,-0.023899419689498907,0.372867929835313
51,-1.6258714376792454,-0.49081524653790803,-1.7490615425691016,0.00021854844318548467,0.866640862806604,0.48096759553521506,0.44538270076073794,-0.02456147723970971,0.37270197974549546
52,-1.6268125004074505,-0.5008748694116589,-1.733833771662125,0.0014115891676076114,0.858775474379535,0.4861010803151464,0.44909664338261335,-0.02522885596593994,0.37251472756035886
53,-1.6277535631356557,-0.5109344922854098,-1.7186060007551482,0.0026046298920297424,0.850910085952466,0.49123456509507785,0.4527878393786427,-0.025901469805062718,0.3723062832489348
54,-1.6286946258638606,-0.5209941151591605,-1.7033782298481714,0.0037976706164518682,0.8430446975253969,0.49636804987500927,0.4564559904356997,-0.026579231742696986,0.3720767593574772
55,-1.6296356885920655,-0.5310537380329112,-1.688150458941195,0.004990711340873996,0.8351793090983278,0.5015015346549406,0.4601008001340263,-0.02726205382376402,0.3718262709954136
56,-1.6305767513202707,-0.5411133609066621,-1.672922688034218,0.006183752065296125,0.8273139206712588,0.5066350194348721,0.4637219739758908,-0.027949847163184174,0.3715549358210189
57,-1.6315178140484758,-0.5511729837804129,-1.6576949171272415,0.007376792789718253,0.8194485322441897,0.5117685042148035,0.4673192194140499,-0.028642521956711162,0.3712628740268075
58,-1.6324588767766808,-0.5612326066541636,-1.6424671462202647,0.008569833514140378,0.8115831438171207,0.5169019889947348,0.47089224588001677,-0.029339987491902433,0.3709502083246522
59,-1.6333999395048857,-0.5712922295279145,-1.6272393753132879,0.009762874238562508,0.8037177553900515,0.5220354737746662,0.4744407648121254,-0.030042152159227162,0.3706170639306213
60,-1.6343410022330909,-0.5813518524016653,-1.6120116044063113,0.010955914962984635,0.7958523669629826,0.5271689585545976,0.4779644896833953,-0.0307489234633044,0.37026356854954956
61,-1.6352820649612958,-0.5914114752754162,-1.5967838334993347,0.012148955687406763,0.7879869785359135,0.532302443334529,0.4814631360291881,-0.0314602080342766,0.36988985235932886
62,-1.636223127689501,-0.6014710981491669,-1.581556062592358,0.013341996411828892,0.7801215901088444,0.5374359281144604,0.48493642147465804,-0.03217591163931343,0.3694960479949349
