time,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
1.430511474609375e-06,0.46198255634738816,0.03977333247859204,1.9986628973680698,0.6383725705786799,1.5914784603688805,-0.24136627180833226
0.005182027816772461,0.46198255634738816,0.03977333247859204,1.9986628973680698,0.6383725705786799,1.5914784603688805,-0.24136627180833226
0.010091543197631836,0.46198255634738816,0.03977333247859204,1.9986326148183213,0.6383422880289314,1.5914784603688805,-0.24136627180833226
0.01506352424621582,0.46198255634738816,0.03977333247859204,1.9986326148183213,0.6383725705786799,1.5914784603688805,-0.24139655435808074
0.02006387710571289,0.46198255634738816,0.03977333247859204,1.9986326148183213,0.6383422880289314,1.5914784603688805,-0.24139655435808074
0.025194168090820312,0.4619219535830283,0.03977333247859204,1.9986326148183213,0.6383725705786799,1.5915087429186292,-0.24136627180833226
0.0301513671875,0.4619219535830283,0.03977333247859204,1.9986326148183213,0.6383725705786799,1.5915087429186292,-0.24136627180833226
0.03505396842956543,0.46195223613277675,0.03977333247859204,1.9986326148183213,0.6383725705786799,1.5914784603688805,-0.24139655435808074
0.04012942314147949,0.46198255634738816,0.03977333247859204,1.9986023322685729,0.6383422880289314,1.5914784603688805,-0.24139655435808074
0.045281171798706055,0.46198255634738816,0.03974304051262782,1.9986326148183213,0.6383725705786799,1.5914784603688805,-0.24136627180833226
0.05017566680908203,0.46198255634738816,0.03974304051262782,1.9986326148183213,0.6383725705786799,1.5914784603688805,-0.24136627180833226
0.055069923400878906,0.46198255634738816,0.03974304051262782,1.9986326148183213,0.6383725705786799,1.591448177819132,-0.24142685574026068
0.06012606620788574,0.46198255634738816,0.03977333247859204,1.9986326148183213,0.6383422880289314,1.5914784603688805,-0.24139655435808074
0.06512665748596191,0.46198255634738816,0.03977333247859204,1.9986326148183213,0.6383422880289314,1.5914784603688805,-0.24139655435808074
0.07013607025146484,0.46198255634738816,0.03980362444455627,1.9986023322685729,0.6383725705786799,1.591448177819132,-0.24139655435808074
0.07506370544433594,0.46195223613277675,0.03977333247859204,1.9986023322685729,0.6383725705786799,1.5914784603688805,-0.24136627180833226
0.08014631271362305,0.46195223613277675,0.03977333247859204,1.9986023322685729,0.6383725705786799,1.5914784603688805,-0.24136627180833226
0.0851445198059082,0.46198255634738816,0.0397127485466636,1.9986023322685729,0.6383725705786799,1.5914784603688805,-0.24142685574026068
0.09015440940856934,0.46198255634738816,0.03977333247859204,1.9986326148183213,0.6383725705786799,1.5914784603688805,-0.24136627180833226
0.09515738487243652,0.46195223613277675,0.03977333247859204,1.9985720497188242,0.6383422880289314,1.5914784603688805,-0.24139655435808074
0.10011506080627441,0.46195223613277675,0.03977333247859204,1.9985720497188242,0.6383422880289314,1.5914784603688805,-0.24139655435808074
0.10512590408325195,0.46198255634738816,0.03977333247859204,1.9985720497188242,0.6383422880289314,1.5914784603688805,-0.24136627180833226
0.11008024215698242,0.46195223613277675,0.03977333247859204,1.9986326148183213,0.6383725705786799,1.5915087429186292,-0.24136627180833226
0.11506819725036621,0.46198255634738816,0.03977333247859204,1.9986023322685729,0.6383725705786799,1.591448177819132,-0.24133597042615232
0.12008500099182129,0.46198255634738816,0.03977333247859204,1.9986023322685729,0.6383725705786799,1.591448177819132,-0.24133597042615232
0.125138521194458,0.46198255634738816,0.03977333247859204,1.9986326148183213,0.6383725705786799,1.5914784603688805,-0.24136627180833226
0.1301259994506836,0.46198255634738816,0.03974304051262782,1.9986023322685729,0.6383725705786799,1.5914784603688805,-0.24136627180833226
0.13516998291015625,0.46195223613277675,0.03977333247859204,1.9986023322685729,0.6383725705786799,1.5914784603688805,-0.24139655435808074
0.14014363288879395,0.46195223613277675,0.03977333247859204,1.9986023322685729,0.6383725705786799,1.5914784603688805,-0.24139655435808074
0.14513278007507324,0.46198255634738816,0.03977333247859204,1.9986326148183213,0.6383725705786799,1.591448177819132,-0.24136627180833226
0.15012812614440918,0.46195223613277675,0.03968245658069938,1.9986326148183213,0.6383422880289314,1.591448177819132,-0.24136627180833226
0.15504789352416992,0.46195223613277675,0.03968245658069938,1.9986326148183213,0.6383422880289314,1.591448177819132,-0.24136627180833226
0.160125732421875,0.4620128388971367,0.03977333247859204,1.9986326148183213,0.6383422880289314,1.5914784603688805,-0.24136627180833226
0.16513967514038086,0.46198255634738816,0.03974304051262782,1.9986023322685729,0.6383422880289314,1.5914784603688805,-0.24136627180833226
0.17016220092773438,0.46198255634738816,0.03974304051262782,1.9986023322685729,0.6383422880289314,1.5914784603688805,-0.24136627180833226
0.17513155937194824,0.46198255634738816,0.03980362444455627,1.9986023322685729,0.6383725705786799,1.591448177819132,-0.24139655435808074
0.18013787269592285,0.46198255634738816,0.03977333247859204,1.9985720497188242,0.6383422880289314,1.5914784603688805,-0.24136627180833226
0.18512916564941406,0.4620128388971367,0.03977333247859204,1.9986023322685729,0.6383725705786799,1.591448177819132,-0.24139655435808074
0.19015026092529297,0.46198255634738816,0.03974304051262782,1.9986023322685729,0.6383422880289314,1.5914784603688805,-0.24139655435808074
0.19514060020446777,0.46198255634738816,0.03974304051262782,1.9986023322685729,0.6383422880289314,1.5914784603688805,-0.24139655435808074
0.20008349418640137,0.4620128388971367,0.03977333247859204,1.9986023322685729,0.6383422880289314,1.5914784603688805,-0.24136627180833226
0.20512866973876953,0.4620128388971367,0.03977333247859204,1.9986023322685729,0.6383725705786799,1.5915087429186292,-0.24136627180833226
0.21007943153381348,0.46198255634738816,0.03977333247859204,1.9986023322685729,0.6383725705786799,1.5914784603688805,-0.24139655435808074
0.2152109146118164,0.46195223613277675,0.03977333247859204,1.9986023322685729,0.638312005479183,1.591448177819132,-0.24136627180833226
0.22008228302001953,0.46195223613277675,0.03977333247859204,1.9986023322685729,0.638312005479183,1.591448177819132,-0.24136627180833226
0.22513103485107422,0.46198255634738816,0.03977333247859204,1.9986023322685729,0.6383422880289314,1.5914784603688805,-0.24139655435808074
0.23014092445373535,0.46198255634738816,0.03977333247859204,1.9986023322685729,0.6383725705786799,1.591448177819132,-0.24142685574026068
0.23506402969360352,0.46198255634738816,0.03974304051262782,1.9985720497188242,0.6384028531284285,1.5914784603688805,-0.24136627180833226
0.24013566970825195,0.46198255634738816,0.03977333247859204,1.9985720497188242,0.6383725705786799,1.5915087429186292,-0.24133597042615232
0.24514245986938477,0.46198255634738816,0.03977333247859204,1.9986023322685729,0.6383725705786799,1.5915087429186292,-0.24136627180833226
0.2500793933868408,0.46198255634738816,0.03977333247859204,1.9986023322685729,0.6383725705786799,1.5915087429186292,-0.24136627180833226
0.255063533782959,0.46198255634738816,0.03977333247859204,1.9985114846193273,0.6383422880289314,1.5914178952693836,-0.24139655435808074
0.26012182235717773,0.46195223613277675,0.03977333247859204,1.9985417671690757,0.6383725705786799,1.5914784603688805,-0.24139655435808074
0.26516008377075195,0.46198255634738816,0.03977333247859204,1.9985720497188242,0.6383422880289314,1.5915087429186292,-0.24136627180833226
0.27013206481933594,0.46198255634738816,0.03977333247859204,1.9985720497188242,0.6383422880289314,1.5915087429186292,-0.24136627180833226
0.2751476764678955,0.4620128388971367,0.03977333247859204,1.9985720497188242,0.6383725705786799,1.591448177819132,-0.24136627180833226
0.28012967109680176,0.46198255634738816,0.03977333247859204,1.9985417671690757,0.6383725705786799,1.5915087429186292,-0.24133597042615232
0.2851245403289795,0.46195223613277675,0.03974304051262782,1.9985720497188242,0.6383422880289314,1.5914784603688805,-0.24139655435808074
0.29019904136657715,0.46198255634738816,0.03977333247859204,1.9985417671690757,0.6383422880289314,1.591448177819132,-0.24136627180833226
0.295062780380249,0.46198255634738816,0.03977333247859204,1.9985417671690757,0.6383422880289314,1.591448177819132,-0.24136627180833226
0.30013442039489746,0.46195223613277675,0.03980362444455627,1.9985720497188242,0.6383725705786799,1.5914784603688805,-0.24139655435808074
0.3051297664642334,0.46198255634738816,0.03977333247859204,1.9985417671690757,0.6383422880289314,1.5914784603688805,-0.24136627180833226
0.3100612163543701,0.46198255634738816,0.03977333247859204,1.9985114846193273,0.6383725705786799,1.591448177819132,-0.24139655435808074
0.31505680084228516,0.46198255634738816,0.03977333247859204,1.9985114846193273,0.6383725705786799,1.591448177819132,-0.24139655435808074
0.3201296329498291,0.46198255634738816,0.03977333247859204,1.9985417671690757,0.6383422880289314,1.591448177819132,-0.24139655435808074
0.32512688636779785,0.46198255634738816,0.03977333247859204,1.9985720497188242,0.6383422880289314,1.591448177819132,-0.24139655435808074
0.3301217555999756,0.46198255634738816,0.03980362444455627,1.9985720497188242,0.6383725705786799,1.591448177819132,-0.24136627180833226
0.33506274223327637,0.46198255634738816,0.03980362444455627,1.9985720497188242,0.6383725705786799,1.591448177819132,-0.24136627180833226
0.3401365280151367,0.46198255634738816,0.03974304051262782,1.9985417671690757,0.6383422880289314,1.5915087429186292,-0.24139655435808074
0.3451273441314697,0.46198255634738816,0.03974304051262782,1.9985417671690757,0.6383422880289314,1.5914784603688805,-0.24133597042615232
0.35013675689697266,0.46198255634738816,0.03977333247859204,1.9985417671690757,0.6383422880289314,1.5914784603688805,-0.24142685574026068
0.35506343841552734,0.46198255634738816,0.03977333247859204,1.9985417671690757,0.6383422880289314,1.5914784603688805,-0.24142685574026068
0.36012911796569824,0.46195223613277675,0.03977333247859204,1.9985417671690757,0.6383422880289314,1.5914784603688805,-0.24133597042615232
0.3651278018951416,0.46198255634738816,0.03977333247859204,1.9985114846193273,0.6383422880289314,1.591448177819132,-0.24139655435808074
