timestamp,target_m0,target_m1,target_m2,target_m3,target_m4,target_m5
1768413165.343342,1.3708068132400513,1.1236435174942017,4.147893905639648,2.6367273330688477,1.1903718709945679,2.6093075275421143
1768413165.360341,1.3708068132400513,1.1236435174942017,4.147893905639648,2.6369190216064453,1.1901801824569702,2.6093075275421143
1768413165.3773506,1.370615005493164,1.1238353252410889,4.147893905639648,2.6367273330688477,1.189988374710083,2.6093075275421143
1768413165.3943546,1.3708068132400513,1.1236435174942017,4.147893905639648,2.6367273330688477,1.1897966861724854,2.6093075275421143
1768413165.411355,1.370615005493164,1.1238353252410889,4.148085594177246,2.6367273330688477,1.189988374710083,2.6093075275421143
1768413165.4283562,1.3708068132400513,1.1236435174942017,4.148277282714844,2.63653564453125,1.189988374710083,2.6091156005859375
1768413165.4453547,1.3708068132400513,1.1238353252410889,4.147702217102051,2.6369190216064453,1.189988374710083,2.6093075275421143
1768413165.4623811,1.3708068132400513,1.1236435174942017,4.147893905639648,2.6367273330688477,1.1897966861724854,2.6091156005859375
1768413165.4793556,1.3708068132400513,1.1238353252410889,4.147893905639648,2.6369190216064453,1.189988374710083,2.6093075275421143
1768413165.4963343,1.3708068132400513,1.1238353252410889,4.147893905639648,2.6367273330688477,1.1901801824569702,2.6091156005859375
1768413165.5133333,1.3708068132400513,1.1238353252410889,4.147893905639648,2.6367273330688477,1.189988374710083,2.6091156005859375
1768413165.5303261,1.370615005493164,1.123451828956604,4.148085594177246,2.6367273330688477,1.1901801824569702,2.6091156005859375
1768413165.547334,1.3708068132400513,1.1236435174942017,4.147702217102051,2.6369190216064453,1.189988374710083,2.6093075275421143
1768413165.5643249,1.3708068132400513,1.1236435174942017,4.147893905639648,2.6369190216064453,1.1901801824569702,2.6093075275421143
1768413165.5813253,1.370615005493164,1.1236435174942017,4.148085594177246,2.6367273330688477,1.1901801824569702,2.6093075275421143
1768413165.5983384,1.3708068132400513,1.1236435174942017,4.148085594177246,2.6367273330688477,1.1903718709945679,2.6093075275421143
1768413165.6153293,1.3708068132400513,1.1236435174942017,4.147893905639648,2.6369190216064453,1.1903718709945679,2.6093075275421143
1768413165.6323354,1.370615005493164,1.1238353252410889,4.148085594177246,2.6363439559936523,1.189988374710083,2.6091156005859375
1768413165.6493368,1.3708068132400513,1.1238353252410889,4.147893905639648,2.6369190216064453,1.1903718709945679,2.6093075275421143
1768413165.6663182,1.3708068132400513,1.123451828956604,4.147893905639648,2.6369190216064453,1.189988374710083,2.6091156005859375
1768413165.683329,1.3708068132400513,1.1236435174942017,4.148085594177246,2.63653564453125,1.189988374710083,2.6091156005859375
1768413165.700377,1.3708068132400513,1.1236435174942017,4.147702217102051,2.6369190216064453,1.189988374710083,2.6091156005859375
1768413165.7173376,1.3708068132400513,1.1236435174942017,4.148085594177246,2.6367273330688477,1.1901801824569702,2.6091156005859375
1768413165.73433,1.370998501777649,1.1238353252410889,4.148085594177246,2.6369190216064453,1.189988374710083,2.6093075275421143
1768413165.7513423,1.3708068132400513,1.1236435174942017,4.148085594177246,2.6367273330688477,1.189988374710083,2.6093075275421143
1768413165.768339,1.3708068132400513,1.1238353252410889,4.147893905639648,2.6369190216064453,1.1901801824569702,2.6093075275421143
1768413165.7853246,1.3708068132400513,1.1236435174942017,4.148085594177246,2.6369190216064453,1.1901801824569702,2.6093075275421143
1768413165.8023233,1.3708068132400513,1.123451828956604,4.147893905639648,2.63653564453125,1.189988374710083,2.6093075275421143
1768413165.8193192,1.370998501777649,1.1236435174942017,4.148085594177246,2.63653564453125,1.1901801824569702,2.6093075275421143
1768413165.8363175,1.3708068132400513,1.1236435174942017,4.148085594177246,2.63653564453125,1.1901801824569702,2.6093075275421143
1768413165.853325,1.3708068132400513,1.1236435174942017,4.147893905639648,2.6367273330688477,1.1903718709945679,2.6093075275421143
1768413165.8703153,1.370998501777649,1.1238353252410889,4.147893905639648,2.6369190216064453,1.189988374710083,2.609499216079712
1768413165.8873413,1.370998501777649,1.1238353252410889,4.148085594177246,2.6367273330688477,1.1901801824569702,2.6091156005859375
1768413165.9043472,1.3708068132400513,1.1236435174942017,4.147702217102051,2.63653564453125,1.1903718709945679,2.6093075275421143
1768413165.9213161,1.3708068132400513,1.1236435174942017,4.148085594177246,2.637110948562622,1.1901801824569702,2.6093075275421143
1768413165.938346,1.3708068132400513,1.1238353252410889,4.147893905639648,2.63653564453125,1.1901801824569702,2.6091156005859375
1768413165.9553282,1.3708068132400513,1.1236435174942017,4.148085594177246,2.6367273330688477,1.1901801824569702,2.6091156005859375
1768413165.9723241,1.3708068132400513,1.1236435174942017,4.148085594177246,2.6367273330688477,1.1901801824569702,2.6093075275421143
1768413165.989344,1.3708068132400513,1.1238353252410889,4.148085594177246,2.63653564453125,1.1901801824569702,2.6091156005859375
1768413166.0063484,1.3708068132400513,1.1236435174942017,4.147893905639648,2.6367273330688477,1.1901801824569702,2.6093075275421143
1768413166.0233262,1.3708068132400513,1.1236435174942017,4.148085594177246,2.6367273330688477,1.1903718709945679,2.6093075275421143
1768413166.0403318,1.3708068132400513,1.123451828956604,4.147893905639648,2.6367273330688477,1.1903718709945679,2.6091156005859375
1768413166.057301,1.3708068132400513,1.1238353252410889,4.148085594177246,2.63653564453125,1.1901801824569702,2.6093075275421143
1768413166.0743265,1.370615005493164,1.1238353252410889,4.147893905639648,2.6369190216064453,1.1901801824569702,2.6093075275421143
1768413166.0913258,1.3708068132400513,1.1238353252410889,4.147893905639648,2.6367273330688477,1.1901801824569702,2.6093075275421143
1768413166.1082985,1.3708068132400513,1.1236435174942017,4.147893905639648,2.6369190216064453,1.189988374710083,2.6093075275421143
1768413166.1253061,1.3708068132400513,1.1236435174942017,4.147893905639648,2.6367273330688477,1.1901801824569702,2.6091156005859375
1768413166.1422865,1.3708068132400513,1.1238353252410889,4.148085594177246,2.6369190216064453,1.189988374710083,2.6091156005859375
1768413166.1593053,1.3708068132400513,1.1236435174942017,4.147893905639648,2.6367273330688477,1.1901801824569702,2.6093075275421143
1768413166.1763077,1.3708068132400513,1.1238353252410889,4.148085594177246,2.6369190216064453,1.1901801824569702,2.609499216079712
1768413166.193307,1.3708068132400513,1.1236435174942017,4.147893905639648,2.6367273330688477,1.1901801824569702,2.6093075275421143
1768413166.2103195,1.3708068132400513,1.1238353252410889,4.147893905639648,2.6369190216064453,1.1901801824569702,2.6091156005859375
1768413166.227302,1.370998501777649,1.1238353252410889,4.147893905639648,2.6367273330688477,1.189988374710083,2.6091156005859375
1768413166.2443106,1.370615005493164,1.1238353252410889,4.148277282714844,2.6367273330688477,1.189988374710083,2.6091156005859375
1768413166.2612875,1.3708068132400513,1.123451828956604,4.147893905639648,2.6367273330688477,1.1901801824569702,2.6091156005859375
1768413166.2783053,1.3708068132400513,1.1236435174942017,4.147893905639648,2.6369190216064453,1.1903718709945679,2.6093075275421143
1768413166.2953043,1.3708068132400513,1.1236435174942017,4.147893905639648,2.6367273330688477,1.189988374710083,2.6093075275421143
1768413166.3123097,1.3708068132400513,1.1238353252410889,4.147893905639648,2.6367273330688477,1.189988374710083,2.6093075275421143
1768413166.3293042,1.3708068132400513,1.1236435174942017,4.147893905639648,2.6367273330688477,1.1901801824569702,2.609499216079712
1768413166.3463795,1.3708068132400513,1.1238353252410889,4.148085594177246,2.6369190216064453,1.1901801824569702,2.6091156005859375
1768413166.363363,1.3708068132400513,1.1236435174942017,4.147893905639648,2.6367273330688477,1.1901801824569702,2.6093075275421143
1768413166.3802934,1.3708068132400513,1.1238353252410889,4.148085594177246,2.6367273330688477,1.1901801824569702,2.6093075275421143
1768413166.3973641,1.3708068132400513,1.1238353252410889,4.148085594177246,2.63653564453125,1.189988374710083,2.6093075275421143
1768413166.414373,1.3708068132400513,1.1238353252410889,4.148085594177246,2.63653564453125,1.1901801824569702,2.6091156005859375
1768413166.431373,1.3708068132400513,1.1238353252410889,4.147893905639648,2.6367273330688477,1.1901801824569702,2.6093075275421143
1768413166.4483001,1.3708068132400513,1.1238353252410889,4.148085594177246,2.63653564453125,1.1901801824569702,2.6093075275421143
1768413166.4653,1.3708068132400513,1.1238353252410889,4.147893905639648,2.6367273330688477,1.1903718709945679,2.6091156005859375
1768413166.482353,1.3708068132400513,1.1238353252410889,4.148085594177246,2.6369190216064453,1.1903718709945679,2.6091156005859375
1768413166.4993536,1.3708068132400513,1.1238353252410889,4.147893905639648,2.63653564453125,1.1901801824569702,2.6093075275421143
1768413166.516348,1.3708068132400513,1.1236435174942017,4.147893905639648,2.6369190216064453,1.1901801824569702,2.6091156005859375
1768413166.533295,1.3708068132400513,1.1236435174942017,4.148277282714844,2.6367273330688477,1.1903718709945679,2.6096909046173096
1768413166.55037,1.3708068132400513,1.1236435174942017,4.148085594177246,2.6367273330688477,1.1897966861724854,2.6091156005859375
1768413166.5673656,1.3708068132400513,1.1238353252410889,4.148085594177246,2.6367273330688477,1.1901801824569702,2.609499216079712
1768413166.5843685,1.3708068132400513,1.1236435174942017,4.148085594177246,2.6369190216064453,1.189988374710083,2.6093075275421143
1768413166.6012897,1.3708068132400513,1.123451828956604,4.147893905639648,2.6367273330688477,1.1903718709945679,2.6091156005859375
1768413166.6183596,1.3708068132400513,1.1236435174942017,4.148085594177246,2.6367273330688477,1.1901801824569702,2.6093075275421143
1768413166.6353717,1.3708068132400513,1.1238353252410889,4.147893905639648,2.6367273330688477,1.189988374710083,2.6091156005859375
1768413166.6523674,1.3708068132400513,1.1238353252410889,4.148085594177246,2.6369190216064453,1.189988374710083,2.6093075275421143
1768413166.6692884,1.3708068132400513,1.1236435174942017,4.147893905639648,2.6369190216064453,1.1901801824569702,2.6093075275421143
1768413166.6863747,1.3708068132400513,1.1236435174942017,4.147893905639648,2.6369190216064453,1.1901801824569702,2.6093075275421143
1768413166.7033534,1.3708068132400513,1.1236435174942017,4.148085594177246,2.6367273330688477,1.1901801824569702,2.609499216079712
1768413166.720352,1.3708068132400513,1.1236435174942017,4.147893905639648,2.6367273330688477,1.189988374710083,2.6091156005859375
1768413166.7373466,1.3708068132400513,1.1236435174942017,4.148085594177246,2.6367273330688477,1.1901801824569702,2.60892391204834
1768413166.7543206,1.3708068132400513,1.1238353252410889,4.148085594177246,2.6369190216064453,1.1903718709945679,2.6091156005859375
1768413166.771348,1.3708068132400513,1.1236435174942017,4.147893905639648,2.6367273330688477,1.1901801824569702,2.6093075275421143
1768413166.7882571,1.3708068132400513,1.1236435174942017,4.147893905639648,2.6367273330688477,1.1903718709945679,2.6093075275421143
1768413166.8053455,1.3708068132400513,1.1238353252410889,4.147893905639648,2.6369190216064453,1.1901801824569702,2.6093075275421143
1768413166.8223548,1.3708068132400513,1.1238353252410889,4.147893905639648,2.6367273330688477,1.1901801824569702,2.6093075275421143
1768413166.8393574,1.3708068132400513,1.1238353252410889,4.148085594177246,2.63653564453125,1.1903718709945679,2.6091156005859375
1768413166.8563797,1.3708068132400513,1.1236435174942017,4.147893905639648,2.6367273330688477,1.1903718709945679,2.6091156005859375
1768413166.8733404,1.3708068132400513,1.1238353252410889,4.148085594177246,2.6369190216064453,1.1901801824569702,2.6091156005859375
1768413166.890351,1.370998501777649,1.1236435174942017,4.148085594177246,2.6367273330688477,1.1901801824569702,2.6091156005859375
1768413166.9073558,1.3708068132400513,1.123451828956604,4.148085594177246,2.6369190216064453,1.189988374710083,2.6091156005859375
1768413166.9243543,1.3708068132400513,1.123451828956604,4.148085594177246,2.6367273330688477,1.1897966861724854,2.6093075275421143
1768413166.9412823,1.3708068132400513,1.1236435174942017,4.148085594177246,2.6367273330688477,1.189988374710083,2.6091156005859375
1768413166.9583476,1.3708068132400513,1.1236435174942017,4.148085594177246,2.6367273330688477,1.1901801824569702,2.609499216079712
1768413166.975331,1.370998501777649,1.1236435174942017,4.147893905639648,2.6369190216064453,1.1901801824569702,2.6093075275421143
1768413166.9923534,1.3708068132400513,1.1238353252410889,4.147893905639648,2.6367273330688477,1.1901801824569702,2.609499216079712
1768413167.0092862,1.3708068132400513,1.1236435174942017,4.148277282714844,2.6369190216064453,1.189988374710083,2.6093075275421143
1768413167.0263314,1.370615005493164,1.1238353252410889,4.148085594177246,2.6369190216064453,1.1901801824569702,2.6091156005859375
1768413167.0433311,1.3708068132400513,1.1238353252410889,4.147893905639648,2.6369190216064453,1.1901801824569702,2.6093075275421143
1768413167.060327,1.370615005493164,1.123451828956604,4.147893905639648,2.6367273330688477,1.189988374710083,2.6093075275421143
1768413167.0772574,1.3708068132400513,1.1238353252410889,4.147702217102051,2.63653564453125,1.1897966861724854,2.6093075275421143
1768413167.0943372,1.3708068132400513,1.1240270137786865,4.147318363189697,2.6361522674560547,1.189988374710083,2.6091156005859375
1768413167.1113288,1.370998501777649,1.1242188215255737,4.146934986114502,2.635193347930908,1.1894131898880005,2.6093075275421143
1768413167.128266,1.3708068132400513,1.1246023178100586,4.1454010009765625,2.6325089931488037,1.1897966861724854,2.6093075275421143
1768413167.1452618,1.3708068132400513,1.1246023178100586,4.1448259353637695,2.6327006816864014,1.1897966861724854,2.6093075275421143
1768413167.1622756,1.3708068132400513,1.1246023178100586,4.144634246826172,2.632317304611206,1.189988374710083,2.6093075275421143
1768413167.1792636,1.370615005493164,1.1247940063476562,4.145017623901367,2.631742000579834,1.1903718709945679,2.6091156005859375
1768413167.1962674,1.3702315092086792,1.1244105100631714,4.1454010009765625,2.629441022872925,1.1896048784255981,2.609499216079712
1768413167.2132614,1.3702315092086792,1.1244105100631714,4.1454010009765625,2.6290574073791504,1.1901801824569702,2.6093075275421143
1768413167.2302701,1.3696563243865967,1.1244105100631714,4.1454010009765625,2.628674030303955,1.1903718709945679,2.609499216079712
1768413167.247267,1.3700398206710815,1.1242188215255737,4.145209312438965,2.6284823417663574,1.189988374710083,2.6093075275421143
1768413167.2642703,1.3700398206710815,1.1244105100631714,4.145017623901367,2.627523422241211,1.190563678741455,2.6091156005859375
1768413167.2812717,1.3702315092086792,1.1249858140945435,4.144058704376221,2.6259894371032715,1.1903718709945679,2.6093075275421143
1768413167.2982738,1.3698480129241943,1.1251775026321411,4.142141342163086,2.622154474258423,1.1903718709945679,2.6093075275421143
1768413167.3152702,1.3702315092086792,1.1278619766235352,4.1381144523620605,2.621962785720825,1.1901801824569702,2.6093075275421143
1768413167.3322496,1.3704233169555664,1.1315052509307861,4.130061149597168,2.6225380897521973,1.1901801824569702,2.6091156005859375
1768413167.3492484,1.370998501777649,1.1326557397842407,4.127184867858887,2.622729778289795,1.1901801824569702,2.6091156005859375
1768413167.3662488,1.3717654943466187,1.1326557397842407,4.126993179321289,2.623305082321167,1.1903718709945679,2.6093075275421143
1768413167.3832443,1.3713819980621338,1.1324639320373535,4.126993179321289,2.6234967708587646,1.1903718709945679,2.6093075275421143
1768413167.4002452,1.3717654943466187,1.1324639320373535,4.126993179321289,2.6234967708587646,1.1903718709945679,2.6093075275421143
1768413167.4172723,1.371573805809021,1.1322722434997559,4.126993179321289,2.623880386352539,1.1901801824569702,2.6091156005859375
1768413167.434254,1.371573805809021,1.1322722434997559,4.126801490783691,2.623880386352539,1.1901801824569702,2.6093075275421143
1768413167.4512482,1.3713819980621338,1.1320804357528687,4.126801490783691,2.6236884593963623,1.1901801824569702,2.6093075275421143
1768413167.468248,1.3713819980621338,1.1324639320373535,4.126801490783691,2.623880386352539,1.1901801824569702,2.6093075275421143
1768413167.4852471,1.3713819980621338,1.1322722434997559,4.126609802246094,2.6236884593963623,1.1901801824569702,2.6091156005859375
1768413167.5022564,1.371573805809021,1.1322722434997559,4.126226425170898,2.6236884593963623,1.189988374710083,2.6091156005859375
1768413167.5192542,1.3713819980621338,1.1322722434997559,4.126609802246094,2.623880386352539,1.1901801824569702,2.6091156005859375
1768413167.536271,1.3713819980621338,1.1324639320373535,4.126226425170898,2.623880386352539,1.1901801824569702,2.6093075275421143
1768413167.5532484,1.371573805809021,1.1324639320373535,4.126418113708496,2.6236884593963623,1.1901801824569702,2.6093075275421143
1768413167.5702477,1.3713819980621338,1.1324639320373535,4.126226425170898,2.6236884593963623,1.1903718709945679,2.6093075275421143
1768413167.5872486,1.371573805809021,1.1322722434997559,4.126418113708496,2.623880386352539,1.1903718709945679,2.6091156005859375
1768413167.6042573,1.371573805809021,1.1320804357528687,4.126418113708496,2.623880386352539,1.1901801824569702,2.6091156005859375
1768413167.6212296,1.3713819980621338,1.1322722434997559,4.126418113708496,2.623880386352539,1.1903718709945679,2.6093075275421143
1768413167.638232,1.3713819980621338,1.1324639320373535,4.126226425170898,2.623880386352539,1.1901801824569702,2.6091156005859375
1768413167.6552267,1.3713819980621338,1.1320804357528687,4.126226425170898,2.623880386352539,1.1903718709945679,2.6093075275421143
1768413167.672228,1.3713819980621338,1.1322722434997559,4.126226425170898,2.6240720748901367,1.1901801824569702,2.60892391204834
1768413167.689228,1.3713819980621338,1.1322722434997559,4.126418113708496,2.6240720748901367,1.1901801824569702,2.6091156005859375
1768413167.7062378,1.3713819980621338,1.1322722434997559,4.126418113708496,2.6242637634277344,1.189988374710083,2.6093075275421143
1768413167.7232308,1.3713819980621338,1.1322722434997559,4.126418113708496,2.6240720748901367,1.1901801824569702,2.609499216079712
1768413167.7402368,1.3713819980621338,1.1320804357528687,4.126418113708496,2.6242637634277344,1.1901801824569702,2.609499216079712
1768413167.7572334,1.3713819980621338,1.1320804357528687,4.126609802246094,2.6240720748901367,1.1901801824569702,2.609499216079712
1768413167.7742538,1.3713819980621338,1.131888747215271,4.126609802246094,2.6242637634277344,1.1901801824569702,2.6093075275421143
1768413167.7912312,1.3713819980621338,1.1320804357528687,4.126609802246094,2.6242637634277344,1.1901801824569702,2.609499216079712
1768413167.8082511,1.371573805809021,1.131888747215271,4.126801490783691,2.624647378921509,1.1901801824569702,2.6093075275421143
1768413167.8252327,1.371573805809021,1.131888747215271,4.126609802246094,2.624455451965332,1.1903718709945679,2.609499216079712
1768413167.8422368,1.3713819980621338,1.1322722434997559,4.126418113708496,2.624455451965332,1.1901801824569702,2.6093075275421143
1768413167.8592336,1.3713819980621338,1.1320804357528687,4.126418113708496,2.624455451965332,1.1901801824569702,2.6093075275421143
1768413167.8762355,1.371573805809021,1.131888747215271,4.126801490783691,2.624647378921509,1.1903718709945679,2.6091156005859375
1768413167.8932178,1.3711903095245361,1.131888747215271,4.126993179321289,2.6252224445343018,1.1903718709945679,2.6091156005859375
1768413167.9101934,1.3711903095245361,1.1316969394683838,4.127376556396484,2.625606060028076,1.1901801824569702,2.6091156005859375
1768413167.9272346,1.3713819980621338,1.1316969394683838,4.127760410308838,2.625606060028076,1.1903718709945679,2.6093075275421143
1768413167.9441993,1.3711903095245361,1.1316969394683838,4.1279520988464355,2.626373052597046,1.1903718709945679,2.6093075275421143
1768413167.9612238,1.3713819980621338,1.1316969394683838,4.127760410308838,2.626948356628418,1.1901801824569702,2.6091156005859375
1768413167.9782755,1.3711903095245361,1.1316969394683838,4.128335475921631,2.627523422241211,1.1903718709945679,2.6091156005859375
1768413167.9952955,1.3708068132400513,1.1316969394683838,4.128335475921631,2.629441022872925,1.1901801824569702,2.6091156005859375
1768413168.0122957,1.3713819980621338,1.1316969394683838,4.128335475921631,2.6315503120422363,1.1901801824569702,2.6093075275421143
1768413168.0292833,1.370998501777649,1.1322722434997559,4.128910541534424,2.635960340499878,1.189988374710083,2.6093075275421143
1768413168.0463004,1.370998501777649,1.1324639320373535,4.130828380584717,2.635960340499878,1.1901801824569702,2.6093075275421143
1768413168.063274,1.370615005493164,1.1332309246063232,4.132362365722656,2.6346182823181152,1.1901801824569702,2.6093075275421143
1768413168.0802224,1.3694645166397095,1.136682391166687,4.132745742797852,2.6307833194732666,1.189988374710083,2.609499216079712
1768413168.097304,1.3692728281021118,1.1407091617584229,4.132362365722656,2.6236884593963623,1.1897966861724854,2.6102662086486816
1768413168.1143012,1.3690810203552246,1.1443523168563843,4.132362365722656,2.6175525188446045,1.1892213821411133,2.6108415126800537
1768413168.131292,1.368889331817627,1.1556655168533325,4.131211757659912,2.6167855262756348,1.1886461973190308,2.6121835708618164
1768413168.1482935,1.36793053150177,1.1744568347930908,4.128335475921631,2.6156351566314697,1.1890296936035156,2.6121835708618164
1768413168.1652946,1.3663965463638306,1.1991922855377197,4.128335475921631,2.6141011714935303,1.1890296936035156,2.612375497817993
1768413168.1822932,1.3640955686569214,1.23428213596344,4.128335475921631,2.6127588748931885,1.1888378858566284,2.612375497817993
1768413168.1992602,1.3579596281051636,1.2795346975326538,4.127376556396484,2.6133341789245605,1.1888378858566284,2.612375497817993
1768413168.2162526,1.3533576726913452,1.3184595108032227,4.124500274658203,2.6133341789245605,1.1888378858566284,2.612375497817993
1768413168.2332292,1.3468382358551025,1.3330323696136475,4.122774600982666,2.6133341789245605,1.1886461973190308,2.6121835708618164
1768413168.2502825,1.343578577041626,1.376942753791809,4.122199535369873,2.613717555999756,1.1888378858566284,2.6121835708618164
1768413168.2672758,1.3328406810760498,1.4312074184417725,4.117597579956055,2.6133341789245605,1.1888378858566284,2.612375497817993
1768413168.2842083,1.3226779699325562,1.4839380979537964,4.105325698852539,2.612950563430786,1.1888378858566284,2.6121835708618164
1768413168.3012135,1.3090639114379883,1.5418460369110107,4.088451862335205,2.612567186355591,1.1890296936035156,2.6121835708618164
1768413168.3182127,1.2998600006103516,1.6177783012390137,4.066209316253662,2.611224889755249,1.1888378858566284,2.6121835708618164
1768413168.3352141,1.284520149230957,1.6939022541046143,4.043774604797363,2.6068146228790283,1.1890296936035156,2.612375497817993
1768413168.3522136,1.2745492458343506,1.730142593383789,4.016546249389648,2.5989530086517334,1.1890296936035156,2.612375497817993
1768413168.3692057,1.2672628164291382,1.8116354942321777,3.995070457458496,2.585338830947876,1.1890296936035156,2.6121835708618164
1768413168.386215,1.2450200319290161,1.8996479511260986,3.9762792587280273,2.561178684234619,1.1890296936035156,2.612375497817993
1768413168.403208,1.2262287139892578,1.9801820516586304,3.9641990661621094,2.5151591300964355,1.1888378858566284,2.6121835708618164
1768413168.4202068,1.215299129486084,2.042116641998291,3.9467501640319824,2.4543750286102295,1.1890296936035156,2.6119918823242188
1768413168.4372063,1.2060952186584473,2.1226508617401123,3.9310266971588135,2.405287504196167,1.1888378858566284,2.612375497817993
1768413168.454209,1.1932481527328491,2.212005376815796,3.899388313293457,2.36252760887146,1.1888378858566284,2.612375497817993
1768413168.4712162,1.1817432641983032,2.2762410640716553,3.8689002990722656,2.3013601303100586,1.1890296936035156,2.6121835708618164
1768413168.4882097,1.1807844638824463,2.366746187210083,3.8224973678588867,2.237124443054199,1.1892213821411133,2.6121835708618164
1768413168.505218,1.1696630716323853,2.449773073196411,3.800062894821167,2.183051586151123,1.1888378858566284,2.612375497817993
1768413168.5222178,1.1595004796981812,2.5646300315856934,3.7793540954589844,2.1297454833984375,1.1888378858566284,2.612375497817993
1768413168.53921,1.1539397239685059,2.643054962158203,3.758453369140625,2.0936968326568604,1.1892213821411133,2.612375497817993
1768413168.5561702,1.153556227684021,2.7410383224487305,3.7456064224243164,2.0892868041992188,1.1890296936035156,2.612375497817993
1768413168.5731914,1.148187279701233,2.846691608428955,3.707832098007202,2.1009833812713623,1.1892213821411133,2.6121835708618164
