timestamp,x (mm),y (mm),z (mm)
1741709743.0330584,-190.49419835530162,438.72258600224575,173.87519520606187
1741709743.0440524,-191.55453918602973,437.34536846411913,173.87519520606187
1741709743.0550566,-192.46269770147538,436.1448897606365,173.87519520606187
1741709743.06613,-193.2913515052166,435.0147536127365,173.88301762414972
1741709743.0771308,-194.05803382733188,433.9975087797259,173.8908400314777
1741709743.0881793,-194.73537644858348,433.0899942638674,173.8908400314777
1741709743.0990603,-195.31399110125085,432.29128023900205,173.8908400314777
1741709743.1101172,-195.8037056100232,431.6462523015199,173.87519520606187
1741709743.1211355,-196.22871940072204,431.06499347318777,173.87519520606187
1741709743.1321237,-196.49057754172674,430.70852670708894,173.87519520606187
1741709743.143117,-196.69161590771716,430.4325669526382,173.88301762414972
1741709743.1541002,-196.7972381429869,430.30970790656573,173.88301762414972
1741709743.165025,-196.80106020694905,430.292650812355,173.88301762414972
1741709743.1760936,-196.80201943964133,430.3055392929967,173.88301762414972
1741709743.187099,-196.74031288614972,430.4028543753731,173.88301762414972
1741709743.1981044,-196.60191833158146,430.58106878543833,173.88301762414972
1741709743.2090921,-196.49679984142185,430.73618285637633,173.88301762414972
1741709743.2200778,-196.36004676498288,430.95967496344906,173.87519520606187
1741709743.2310996,-196.17216074642332,431.2193934747036,173.87519520606187
1741709743.2420902,-195.95610555667602,431.51046401019124,173.88301762414972
1741709743.2531006,-195.66241723134297,431.9021084146929,173.87519520606187
1741709743.264094,-195.39090630304548,432.255857112487,173.88301762414972
1741709743.2750893,-195.17757615148562,432.55267004985814,173.87519520606187
1741709743.2860918,-194.93689745972858,432.8800661825088,173.8908400314777
1741709743.297096,-194.72836242547336,433.1495065627109,173.88301762414972
1741709743.3080766,-194.59802962659595,433.32821176365644,173.88301762414972
1741709743.3190975,-194.50743740601857,433.4469188819185,173.88301762414972
1741709743.3300917,-194.4475122741774,433.5273169742566,173.87519520606187
1741709743.341086,-194.38345989370623,433.60154225624626,173.88301762414972
1741709743.3520992,-194.41286643334533,433.5826092638292,173.88301762414972
1741709743.363033,-194.41799861353638,433.57863879498206,173.87519520606187
1741709743.3740976,-194.4311283910897,433.57275112346497,173.87519520606187
1741709743.3851004,-194.3837849706529,433.60168512260543,173.87519520606187
1741709743.396082,-194.40544096279842,433.5843631152994,173.87519520606187
1741709743.4071,-194.4389884849858,433.53875362016413,173.87519520606187
1741709743.4180946,-194.42585973695992,433.5446415297205,173.87519520606187
1741709743.4290316,-194.46916359407595,433.5099912468836,173.87519520606187
1741709743.4401214,-194.47308156371264,433.4930054878754,173.87519520606187
1741709743.4511018,-194.51123271420732,433.4529222309635,173.87519520606187
1741709743.4620879,-194.49778143215056,433.45866958998585,173.88301762414972
1741709743.4730737,-194.5393650261926,433.4116077711491,173.87519520606187
1741709743.484107,-194.48521748230385,433.46441019388243,173.88301762414972
1741709743.4950945,-194.510907576694,433.45277950249664,173.88301762414972
1741709743.5060678,-194.4778094652621,433.488442294069,173.8908400314777
1741709743.517094,-194.4812788429891,433.4814250515226,173.88301762414972
1741709743.5280871,-194.48241424578953,433.49399063285085,173.8908400314777
1741709743.5390754,-194.46455881354856,433.50444290810174,173.87519520606187
1741709743.5500884,-194.4688384781934,433.5098484691516,173.88301762414972
1741709743.56108,-194.46827609158285,433.50999750411523,173.88301762414972
1741709743.572088,-194.47230785578554,433.50283122654594,173.87519520606187
1741709743.583086,-194.45493663849712,433.52556269556925,173.88301762414972
1741709743.5940683,-194.43810098192787,433.53875979676815,173.88301762414972
1741709743.605073,-194.4517919474701,433.5327225156161,173.88301762414972
1741709743.6160753,-194.4686012074708,433.51014028183494,173.87519520606187
1741709743.6270294,-194.45547332591622,433.5160290881532,173.87519520606187
1741709743.6380866,-194.44718716694277,433.52717417683425,173.88301762414972
1741709743.6490285,-194.467377955052,433.49714011987754,173.88301762414972
1741709743.6600244,-194.46455881354856,433.50444290810174,173.87519520606187
1741709743.671076,-194.44315483484633,433.5214626583212,173.88301762414972
1741709743.682009,-194.48418541772745,433.4745566677002,173.87519520606187
1741709743.6930692,-194.48385544117417,433.4844306526157,173.87519520606187
1741709743.704113,-194.50236501482314,433.4642463822426,173.88301762414972
1741709743.7150671,-194.51123271420732,433.4529222309635,173.87519520606187
1741709743.7259939,-194.49897427638984,433.4717125362637,173.87519520606187
1741709743.7370908,-194.4992214081899,433.4714066784721,173.88301762414972
1741709743.7480426,-194.47622560859708,433.4858453723248,173.87519520606187
1741709743.7590673,-194.46973586461135,433.5098281719345,173.87519520606187
1741709743.7700567,-194.47219406140934,433.49301177198276,173.88301762414972
1741709743.781082,-194.4577429704493,433.52828238386445,173.88301762414972
1741709743.7920783,-194.48164083541118,433.50381639494685,173.8908400314777
1741709743.8030465,-194.46492033454592,433.52683382077186,173.88301762414972
1741709743.8139858,-194.45514821435208,433.5158863005882,173.88301762414972
1741709743.8250482,-194.4711963346226,433.52253629638733,173.87519520606187
1741709743.8360507,-194.45717069497587,433.52844544148377,173.88301762414972
1741709743.8469725,-194.4441655508612,433.54413893598684,173.87519520606187
1741709743.8579748,-194.45852974684414,433.5084344943717,173.8908400314777
1741709743.868984,-194.4548228858341,433.515743417738,173.8908400314777
1741709743.87999,-194.4799428822283,433.4914000049411,173.88301762414972
1741709743.8910272,-194.47736122403387,433.49841105877067,173.88301762414972
1741709743.9019766,-194.48641982410817,433.4774391700945,173.87519520606187
1741709743.9130259,-194.464233697666,433.50430013036976,173.88301762414972
1741709743.924028,-194.49384330356472,433.47568454981786,173.88301762414972
1741709743.9350266,-194.48183641086737,433.4718622392501,173.87519520606187
1741709743.9460247,-194.4947308054857,433.47567821195867,173.87519520606187
1741709743.9570363,-194.48353494304675,433.47427107607507,173.8908400314777
1741709743.968007,-194.49954653704754,433.4715494266552,173.87519520606187
1741709743.9790325,-194.47219406140934,433.49301177198276,173.88301762414972
1741709743.9900324,-194.47454208253043,433.5057138469948,173.87519520606187
1741709744.0010266,-194.45289102168312,433.52303990012433,173.87519520606187
1741709744.0120268,-194.4557106054755,433.5157372826551,173.88301762414972
1741709744.0230255,-194.46027966827032,433.5119149085789,173.87519520606187
1741709744.0339735,-194.46031538600292,433.52128562143696,173.88301762414972
1741709744.0450263,-194.46827609158285,433.50999750411523,173.88301762414972
1741709744.056011,-194.45514821435208,433.5158863005882,173.88301762414972
1741709744.067027,-194.4759012292922,433.49858030523757,173.8908400314777
1741709744.0780118,-194.46031538600292,433.52128562143696,173.88301762414972
1741709744.0890121,-194.46064049756166,433.5214284090142,173.87519520606187
1741709744.1000264,-194.46064049756166,433.5214284090142,173.87519520606187
1741709744.1110077,-194.4505436018446,433.51033782236436,173.88301762414972
1741709744.122007,-194.4727564435065,433.49286271998886,173.88301762414972
1741709744.1330073,-194.4639964269434,433.50459194305313,173.87519520606187
1741709744.1440284,-194.54038478826624,433.4014748783016,173.88301762414972
1741709744.1550038,-194.67669968399113,433.21835152923137,173.88301762414972
1741709744.165999,-194.8706913230522,432.95218229976524,173.88301762414972
1741709744.176997,-195.19226701354572,432.5364346991486,173.88301762414972
1741709744.1879897,-195.5408834702085,432.06608399199615,173.88301762414972
1741709744.1990016,-195.96453534503974,431.4921045852883,173.88301762414972
1741709744.2100158,-196.42489835166066,430.88354756264476,173.88301762414972
1741709744.2210033,-197.0550968161908,430.04659294969395,173.88301762414972
1741709744.2320352,-197.80627353242613,429.01972058204456,173.87519520606187
1741709744.2430027,-198.67711917083503,427.833923587244,173.87519520606187
1741709744.2540064,-199.54628127290894,426.63485032637516,173.88301762414972
1741709744.2650018,-200.47226215886454,425.354548201236,173.88301762414972
1741709744.2759542,-201.40766798385525,424.0547826045893,173.8908400314777
1741709744.286999,-202.41037021046844,422.6247267094508,173.88301762414972
1741709744.297983,-203.52235995532484,421.0499849103484,173.87519520606187
1741709744.3089974,-204.76579389931857,419.2607995073482,173.87519520606187
1741709744.320004,-206.14210727123424,417.25120331849797,173.87519520606187
1741709744.330956,-207.59354853507384,415.13475080500643,173.87519520606187
1741709744.3419464,-208.9890560125178,413.04094257173415,173.87519520606187
1741709744.3529978,-210.5114461485789,410.75601709642535,173.87519520606187
1741709744.3639777,-211.98447009344272,408.50445716675245,173.88301762414972
1741709744.37502,-213.34549780395758,406.38053228956556,173.88301762414972
1741709744.3860111,-214.86897307714324,404.00311144886933,173.87519520606187
1741709744.3970075,-216.49811339533437,401.39921553976797,173.87519520606187
1741709744.4079688,-218.2167445552141,398.65124434468623,173.88301762414972
1741709744.4189246,-219.8395704475512,395.9873831114857,173.88301762414972
1741709744.4299796,-221.4871523595727,393.2500838708118,173.88301762414972
1741709744.441002,-223.17895886603603,390.3984264740998,173.87519520606187
1741709744.4519877,-224.74184299641678,387.69658907521944,173.87519520606187
1741709744.462985,-226.19016065681825,385.18162349096735,173.87519520606187
1741709744.4739785,-227.6064039953553,382.65899494506664,173.88301762414972
1741709744.4849734,-229.1178882275675,379.9383125226544,173.88301762414972
1741709744.495973,-230.6562703557054,377.14881807061215,173.88301762414972
1741709744.5069199,-232.10200199483805,374.4665897924785,173.87519520606187
1741709744.5179806,-233.53831136701237,371.7547227481074,173.88301762414972
1741709744.52898,-234.827932749624,369.29650632918566,173.87519520606187
1741709744.5399654,-236.04900473232405,366.933098298507,173.87519520606187
1741709744.5509841,-237.16455626642013,364.71663083957696,173.88301762414972
1741709744.5619743,-238.34132904689307,362.3887122629496,173.88301762414972
1741709744.573002,-239.44977663171272,360.151159381154,173.8908400314777
1741709744.5839622,-240.5257570588797,357.94372583671793,173.8908400314777
1741709744.5949695,-241.558695684147,355.82375825720703,173.88301762414972
1741709744.605974,-242.59562515777546,353.64670002927454,173.8908400314777
1741709744.6169767,-243.6135429369186,351.5032234037685,173.88301762414972
1741709744.6279683,-244.51420492756057,349.5408310686644,173.88301762414972
1741709744.6389744,-245.431075377678,347.5432286902228,173.88301762414972
1741709744.6499827,-246.34911490211852,345.5231737329157,173.87519520606187
1741709744.6609774,-247.31006847061667,343.38465549025926,173.8908400314777
1741709744.6719332,-248.28324750145347,341.1566361397302,173.88301762414972
1741709744.6829045,-249.27933545843084,338.88481822453247,173.88301762414972
1741709744.693973,-250.22104511826012,336.68643511916906,173.88301762414972
1741709744.7049928,-251.14971000184508,334.4913666353117,173.88301762414972
1741709744.715964,-252.13656783832923,332.1278013557436,173.8908400314777
1741709744.7269826,-252.94622571457847,330.1535425287878,173.88301762414972
1741709744.7379668,-253.64532056635827,328.4342097039462,173.87519520606187
1741709744.748967,-254.3321787992025,326.71819579641607,173.87519520606187
1741709744.759922,-254.9690127430409,325.0948138857659,173.88301762414972
1741709744.7709725,-255.6030230033587,323.4899294407435,173.88301762414972
1741709744.781949,-256.25081214402826,321.8006880356976,173.87519520606187
1741709744.7929726,-256.9202714123187,320.07445564977877,173.87519520606187
1741709744.8039045,-257.51232038400104,318.5138893936095,173.87519520606187
1741709744.814905,-258.0189038979671,317.1948101911065,173.8908400314777
1741709744.825938,-258.41252950864873,316.13890373965455,173.88301762414972
1741709744.8369138,-258.70657445258144,315.31502743666965,173.88301762414972
1741709744.8479047,-258.92473623902447,314.7371112446229,173.87519520606187
1741709744.858886,-259.10472162170197,314.24279114468936,173.87519520606187
1741709744.8698912,-259.2502045700571,313.85320035081304,173.88301762414972
1741709744.8809462,-259.3751552010416,313.52496415550223,173.88301762414972
1741709744.8919399,-259.4274354099307,313.38562406457925,173.88301762414972
1741709744.9029522,-259.427583242385,313.38525861362507,173.8908400314777
1741709744.9138958,-259.3739744593556,313.5140984512573,173.88301762414972
1741709744.924952,-259.2851556153584,313.7817597244075,173.88301762414972
1741709744.9359372,-259.1484974752696,314.1491811187526,173.8908400314777
1741709744.9469543,-258.9776394804984,314.5988155920482,173.88301762414972
1741709744.957951,-258.7993417892888,315.10018698007923,173.88301762414972
1741709744.9689548,-258.6025534556285,315.6277979115022,173.88301762414972
1741709744.9799225,-258.38969261283535,316.209922321039,173.88301762414972
1741709744.9909518,-258.2368166489322,316.60488065778134,173.88301762414972
1741709745.0019588,-258.1170504979303,316.95187619854295,173.87519520606187
1741709745.0129535,-258.0026871875171,317.2548938415368,173.87519520606187
1741709745.0239086,-257.9186913948255,317.50713468016556,173.87519520606187
1741709745.0349298,-257.80133520419264,317.83298157314545,173.87519520606187
1741709745.0459564,-257.7133546574721,318.0828597263259,173.8908400314777
1741709745.0569508,-257.642190902386,318.27387962242216,173.87519520606187
1741709745.0679471,-257.6071221330053,318.39272681275037,173.88301762414972
1741709745.0789475,-257.58484951647165,318.4508254382897,173.87519520606187
1741709745.0899289,-257.58027062508523,318.47098724953685,173.87519520606187
1741709745.1009336,-257.5828545956938,318.46222082012497,173.87519520606187
1741709745.111889,-257.56882321629655,318.48270217624,173.88301762414972
1741709745.1228616,-257.58687330006785,318.44482441646096,173.88301762414972
1741709745.1339052,-257.627419608214,318.3491322987725,173.8908400314777
1741709745.1449244,-257.66959685407005,318.2342578317427,173.88301762414972
1741709745.1559086,-257.73922928841637,318.0661377959012,173.8908400314777
1741709745.1668692,-257.8086174572619,317.89842331827225,173.8908400314777
1741709745.1779287,-257.8645886779402,317.732609184427,173.88301762414972
1741709745.1889117,-257.9152400805531,317.5986675041945,173.88301762414972
1741709745.1998572,-257.9556616239769,317.4918573906836,173.87519520606187
1741709745.2109215,-257.9829116820432,317.4460131698136,173.88301762414972
1741709745.22188,-257.98076241050296,317.4060488335864,173.88301762414972
1741709745.232921,-257.9841894965358,317.41971188432325,173.87519520606187
1741709745.243885,-257.974504481357,317.438583340806,173.8908400314777
1741709745.2548926,-257.9544295990554,317.4991974622765,173.8908400314777
1741709745.2659063,-257.9401100786081,317.5393635743043,173.87519520606187
1741709745.2769246,-257.91476128701987,317.58715135824,173.8908400314777
1741709745.2878785,-257.8897055735417,317.65393262247784,173.8908400314777
1741709745.2989426,-257.87042373416585,317.7261152085351,173.87519520606187
1741709745.3099084,-257.8264324241027,317.8006597549888,173.8908400314777
1741709745.3209248,-257.815302546319,317.8540657722205,173.88301762414972
1741709745.33189,-257.8152433779561,317.8730126696307,173.87519520606187
1741709745.3429272,-257.80084015714084,317.91239006498245,173.88301762414972
1741709745.3539202,-257.8128026108147,317.8705466982885,173.87519520606187
1741709745.3649411,-257.8163727629992,317.88384369143546,173.87519520606187
1741709745.3758998,-257.78515240612336,317.94130992850177,173.88301762414972
1741709745.3869057,-257.8014283762132,317.9306701021398,173.88301762414972
1741709745.397909,-257.815210880168,317.88013785538453,173.87519520606187
1741709745.4089038,-257.8313967232552,317.8508984346994,173.87519520606187
1741709745.4198766,-257.83632089116014,317.8189621059715,173.87519520606187
1741709745.4309115,-257.8486866674226,317.81289944074217,173.8908400314777
1741709745.4419181,-257.8667872558141,317.7685205456722,173.88301762414972
1741709745.452919,-257.87144997743485,317.75511867689795,173.8908400314777
1741709745.46391,-257.8621796187581,317.762974578876,173.88301762414972
1741709745.474922,-257.8704147758473,317.76286982482225,173.8908400314777
1741709745.4859028,-257.8507604722689,317.7973877866595,173.8908400314777
1741709745.4969137,-257.86158568623193,317.7893717742427,173.87519520606187
1741709745.5078807,-257.8565697325953,317.8027263016227,173.87519520606187
1741709745.5189147,-257.84243207513407,317.8235711645964,173.87519520606187
1741709745.5299158,-257.8334342040794,317.8425282368091,173.87519520606187
1741709745.5409186,-257.82687626134566,317.86395069295224,173.87519520606187
1741709745.551913,-257.82643294335,317.8899753393534,173.87519520606187
1741709745.5629146,-257.80710251989956,317.91663459385677,173.8908400314777
1741709745.5739205,-257.820709819945,317.90323451361195,173.8908400314777
1741709745.5849154,-257.8027866620408,317.93008194199706,173.87519520606187
1741709745.5959032,-257.7999942509433,317.92756853573053,173.88301762414972
1741709745.606923,-257.81743385124776,317.90892168021446,173.87519520606187
1741709745.617909,-257.7876009477933,317.9586841156081,173.87519520606187
1741709745.6288974,-257.80814053840487,317.90888382266587,173.8908400314777
1741709745.6398602,-257.8174934380885,317.8899752532395,173.88301762414972
1741709745.6508906,-257.82295614971974,317.89525061435467,173.87519520606187
1741709745.6618786,-257.8174934380885,317.8899752532395,173.88301762414972
1741709745.672842,-257.8226631392231,317.87625689215247,173.8908400314777
1741709745.6838703,-257.82803367085353,317.8629503799803,173.88301762414972
1741709745.6948996,-257.82803367085353,317.8629503799803,173.88301762414972
1741709745.7058835,-257.82847239873263,317.88159556453047,173.87519520606187
1741709745.7168903,-257.8327866089296,317.8681476633808,173.8908400314777
1741709745.7278774,-257.81934912499025,317.8890853682807,173.87519520606187
1741709745.7388752,-257.82847239873263,317.88159556453047,173.87519520606187
1741709745.7498887,-257.8185856767029,317.9079375943535,173.88301762414972
1741709745.7608957,-257.8185856767029,317.9079375943535,173.88301762414972
1741709745.771842,-257.8235454258988,317.91353055017134,173.87519520606187
1741709745.7828784,-257.8088981254921,317.9346910425651,173.87519520606187
1741709745.7938797,-257.80298895344686,317.95543943312924,173.88301762414972
1741709745.8048804,-257.80039888661497,317.9533283628962,173.87519520606187
1741709745.8158581,-257.8228413026469,317.91343626161074,173.8908400314777
1741709745.8268766,-257.79936016082513,317.9610790610368,173.87519520606187
1741709745.8378797,-257.81365711810133,317.9398719963915,173.88301762414972
1741709745.8488882,-257.80541940089176,317.9399755364434,173.87519520606187
1741709745.8598533,-257.8150473158085,317.9321683852254,173.87519520606187
1741709745.8708699,-257.8095844390895,317.926893142315,173.88301762414972
1741709745.8818743,-257.80869713690254,317.9342789877941,173.8908400314777
1741709745.892881,-257.8228413026469,317.91343626161074,173.8908400314777
1741709745.9038332,-257.82508632254394,317.90546197222983,173.87519520606187
1741709745.914881,-257.814846314741,317.931756336541,173.8908400314777
1741709745.925863,-257.8241996914933,317.91284789830723,173.88301762414972
1741709745.9368858,-257.82445986213014,317.89431356580474,173.87519520606187
1741709745.9478278,-257.81908878640957,317.9076198403167,173.88301762414972
1741709745.9588723,-257.82523747700486,317.9050970850602,173.88301762414972
1741709745.969853,-257.82325263593935,317.8945370678388,173.8908400314777
1741709745.9808552,-257.8048840387638,317.9474085424704,173.87519520606187
1741709745.9918427,-257.8236965914093,317.9131656675793,173.88301762414972
1741709746.0028534,-257.8034920823973,317.9551217095639,173.88301762414972
1741709746.0138624,-257.81519849236855,317.93180350721116,173.88301762414972
1741709746.0248518,-257.80557058850127,317.9396106630073,173.88301762414972
1741709746.035803,-257.80541940089176,317.9399755364434,173.87519520606187
1741709746.0468569,-257.80913990385056,317.9529072092045,173.88301762414972
1741709746.057855,-257.8186770569393,317.9265189079906,173.88301762414972
1741709746.0688536,-257.814846314741,317.931756336541,173.8908400314777
1741709746.0798411,-257.81519849236855,317.93180350721116,173.88301762414972
1741709746.0908542,-257.8243821964371,317.9053677049919,173.8908400314777
1741709746.1018553,-257.83856918040647,317.88059484314175,173.87519520606187
1741709746.1128576,-257.923495585542,317.6534454827705,173.88301762414972
1741709746.1238105,-258.04062230577887,317.3191068814128,173.88301762414972
1741709746.134854,-258.20500470197703,316.8783134056683,173.88301762414972
1741709746.1458466,-258.40489084348405,316.3617534365993,173.88301762414972
1741709746.1568568,-258.64677833408587,315.73288771328953,173.88301762414972
1741709746.167819,-258.89452800137803,315.0632079331924,173.88301762414972
1741709746.1788602,-259.2158791027804,314.18447107431655,173.88301762414972
1741709746.189851,-259.62172178601907,313.09039728232335,173.8908400314777
1741709746.2008512,-260.06524381530687,311.8873403969171,173.88301762414972
1741709746.2118797,-260.5371854191001,310.62321697859096,173.88301762414972
1741709746.2228506,-261.0517717551305,309.23174426872913,173.88301762414972
1741709746.2338605,-261.55825594496366,307.8137661364487,173.87519520606187
1741709746.2448506,-262.0778601141104,306.35504381958873,173.87519520606187
1741709746.2558305,-262.56519015746045,304.9111224968482,173.87519520606187
1741709746.2668507,-263.1540969449054,303.2041150496203,173.87519520606187
1741709746.277852,-263.7845550472769,301.3424654246901,173.87519520606187
1741709746.2888553,-264.5409775793838,299.09462714718904,173.8908400314777
1741709746.2998073,-265.27784379810953,296.85866411655576,173.88301762414972
1741709746.3108351,-266.05165921836544,294.45420575967415,173.87519520606187
1741709746.3217738,-266.89639897027763,291.7799235343953,173.88301762414972
1741709746.3328264,-267.70139443994685,289.12068117112386,173.88301762414972
1741709746.3437998,-268.5454880209888,286.2899757291425,173.87519520606187
1741709746.3548307,-269.45001869264956,283.2272113715313,173.88301762414972
1741709746.365814,-270.35194076339224,280.12210655644554,173.8673727772214
1741709746.3768265,-271.2224873788323,277.039100968365,173.88301762414972
1741709746.3878486,-272.03419396499294,274.0416564564664,173.88301762414972
1741709746.3988388,-272.89140317140846,270.82534881729697,173.88301762414972
1741709746.4098523,-273.6904717248142,267.67730800825507,173.8908400314777
1741709746.4208295,-274.5014652533619,264.4150848905146,173.87519520606187
1741709746.431815,-275.3425975657152,260.94404506590666,173.88301762414972
1741709746.4428184,-276.1589911135428,257.49448360307673,173.87519520606187
1741709746.4538434,-276.8564203816045,254.46427887204678,173.88301762414972
1741709746.464823,-277.48125093014505,251.57046998052135,173.88301762414972
1741709746.4757829,-278.1500244381008,248.4235920793912,173.88301762414972
1741709746.486822,-278.7487770796199,245.48973188586646,173.87519520606187
1741709746.4978466,-279.3064556871741,242.6688764396479,173.8908400314777
1741709746.508827,-279.82034972312033,239.96446736301579,173.88301762414972
1741709746.5198073,-280.35355468333046,237.18521219038283,173.87519520606187
1741709746.5308285,-280.8392677699636,234.45502321161106,173.8908400314777
1741709746.541845,-281.27365090126057,231.9501598447964,173.88301762414972
1741709746.5528476,-281.7272230871708,229.32967953436247,173.87519520606187
1741709746.5638206,-282.1539836997925,226.65017917381493,173.88301762414972
1741709746.574768,-282.57692093623643,223.9314162113344,173.88301762414972
1741709746.585766,-282.9874893920638,221.19227827998108,173.8673727772214
1741709746.5968354,-283.3698445438198,218.58098095002563,173.8673727772214
1741709746.6078172,-283.70145425912494,216.23989813805866,173.8908400314777
1741709746.618804,-283.98509509817916,214.12473893237993,173.88301762414972
1741709746.629818,-284.201823758939,212.33100058140545,173.88301762414972
1741709746.6408165,-284.410438533504,210.68868566377503,173.87519520606187
1741709746.6517353,-284.60898835017997,209.13028309261955,173.88301762414972
1741709746.6628082,-284.7888030593149,207.57246891390997,173.88301762414972
1741709746.673812,-284.97849896099865,205.99902968075605,173.88301762414972
1741709746.684811,-285.1400038496662,204.51098233751924,173.88301762414972
1741709746.6957781,-285.29669448601544,203.14874058006063,173.88301762414972
1741709746.7067518,-285.42335929120316,201.94943907948087,173.88301762414972
1741709746.7178082,-285.5251127941297,200.9444183087474,173.88301762414972
1741709746.7288013,-285.58706409699573,200.1896664071259,173.8908400314777
1741709746.7397354,-285.6547863686495,199.5709223944184,173.8908400314777
1741709746.7507992,-285.69796789777934,199.1448836932032,173.88301762414972
1741709746.761814,-285.7276863071471,198.8952474046215,173.88301762414972
1741709746.7728105,-285.75141673884235,198.7639470049645,173.88301762414972
1741709746.7837353,-285.7499705643722,198.75700403612274,173.87519520606187
1741709746.7948086,-285.7429569762062,198.84912790449624,173.88301762414972
1741709746.80578,-285.7316036446782,198.9630757139788,173.87519520606187
1741709746.8168113,-285.70332724771464,199.19812105652645,173.88301762414972
1741709746.8278046,-285.68610747451373,199.4386275902142,173.88301762414972
1741709746.8387988,-285.6646107788039,199.67833406482407,173.8908400314777
1741709746.849803,-285.62264300923505,200.0336104743661,173.87519520606187
1741709746.8607965,-285.5952132404986,200.373047062372,173.87519520606187
1741709746.8718102,-285.56694851906735,200.69096345739078,173.8908400314777
1741709746.8828032,-285.54939451478106,200.97082293005718,173.88301762414972
1741709746.8937962,-285.52762141544406,201.1833065920898,173.88301762414972
1741709746.9048026,-285.5026284391861,201.37604836747457,173.88301762414972
1741709746.9157646,-285.4950511917706,201.50800071556876,173.88301762414972
1741709746.926795,-285.4890833714745,201.56475484376062,173.88301762414972
1741709746.9378128,-285.4820118895915,201.63533148443113,173.88301762414972
1741709746.948792,-285.48697552886483,201.64083154018718,173.87519520606187
1741709746.959805,-285.4921876302782,201.62403110358528,173.88301762414972
1741709746.9708014,-285.4949812612641,201.6175622408059,173.87519520606187
1741709746.981792,-285.50019079758874,201.6007787090137,173.88301762414972
1741709746.9927733,-285.5057644600948,201.54437291668563,173.88301762414972
1741709747.00372,-285.51465986537704,201.5292575265171,173.87519520606187
1741709747.0147746,-285.5199155488532,201.47258879883398,173.8908400314777
1741709747.0257776,-285.5249800823168,201.43783702840938,173.8986624280387
1741709747.0367846,-285.5219629924596,201.41020420629573,173.87519520606187
1741709747.0477061,-285.5306831697287,201.37322275616523,173.88301762414972
1741709747.058792,-285.5327616415335,201.3366364204678,173.8908400314777
1741709747.069777,-285.51720851354395,201.3564807055301,173.87519520606187
1741709747.080783,-285.527017205407,201.3452397457385,173.88301762414972
1741709747.0917976,-285.52715252185595,201.35392683579522,173.88301762414972
1741709747.1027849,-285.52458494417306,201.38186926094875,173.88301762414972
1741709747.1138039,-285.5191723011414,201.41667433780214,173.88301762414972
1741709747.1247725,-285.5176842597152,201.43086324918337,173.88301762414972
1741709747.1357625,-285.5080127342668,201.49023048808434,173.87519520606187
1741709747.146774,-285.5075219309199,201.55128088063694,173.88301762414972
1741709747.1577733,-285.4913694901886,201.61941591163628,173.88301762414972
1741709747.168798,-285.49634451660023,201.59468667932455,173.87519520606187
1741709747.17973,-285.49285449287197,201.64469203438748,173.88301762414972
1741709747.190773,-285.500049612937,201.6222938100042,173.88301762414972
1741709747.2017636,-285.500049612937,201.6222938100042,173.88301762414972
1741709747.2127972,-285.5020967183091,201.58608406176998,173.88301762414972
1741709747.2237315,-285.50154345137673,201.60810543255727,173.88301762414972
1741709747.234775,-285.50841371949116,201.59891032595587,173.87519520606187
1741709747.2457733,-285.51064148106536,201.5710120546992,173.88301762414972
1741709747.2567701,-285.51511654501496,201.5284462436264,173.88301762414972
1741709747.2676961,-285.51403052682394,201.54219915466936,173.88301762414972
1741709747.2787223,-285.5208905991974,201.49360874225175,173.87519520606187
1741709747.2897658,-285.51619910539364,201.48454452362697,173.88301762414972
1741709747.3007517,-285.52148245571743,201.47125539761566,173.88301762414972
1741709747.3118002,-285.52148245571743,201.47125539761566,173.88301762414972
1741709747.3227003,-285.53050761221164,201.43462376440414,173.87519520606187
1741709747.3337255,-285.52161647026657,201.44974025076883,173.88301762414972
1741709747.3447523,-285.5201275953659,201.46392909650007,173.88301762414972
1741709747.3557181,-285.51964023469554,201.4854873748938,173.8908400314777
1741709747.366694,-285.52216559272006,201.49741335392807,173.88301762414972
1741709747.3777454,-285.51755729952356,201.52202941939322,173.88301762414972
1741709747.3887434,-285.51587423524313,201.52796741870833,173.87519520606187
1741709747.399748,-285.50638228048024,201.56542639634552,173.87519520606187
1741709747.4107533,-285.51471054242506,201.56835651589046,173.88301762414972
1741709747.4217758,-285.50304428897573,201.59384642059896,173.88301762414972
1741709747.4327493,-285.50820112802,201.5774382378936,173.88301762414972
1741709747.4437187,-285.5065604253345,201.61321237170958,173.88301762414972
1741709747.454744,-285.4997184704715,201.63556783685658,173.87519520606187
1741709747.4657588,-285.5014029741391,201.62963024570928,173.88301762414972
1741709747.4767551,-285.5092015097356,201.58480792787387,173.8908400314777
1741709747.487723,-285.5069731491296,201.61270609386492,173.88301762414972
1741709747.498758,-285.51199573202666,201.57834832621333,173.88301762414972
1741709747.5097752,-285.51899482706506,201.54769856640414,173.87519520606187
1741709747.5207515,-285.513893311962,201.56372398886532,173.88301762414972
1741709747.5317247,-285.5210279026876,201.5115589804351,173.87519520606187
1741709747.5427468,-285.5101765505608,201.53617772487928,173.87519520606187
1741709747.5537384,-285.52162442303336,201.5193642631424,173.88301762414972
1741709747.5647526,-285.53035360155036,201.4823833560305,173.8908400314777
1741709747.5757332,-285.52530944848536,201.490900530237,173.8673727772214
1741709747.5867658,-285.52167692637124,201.5189716027652,173.8908400314777
