timestamp,m0,m1,m2,m3,m4,m5
1768413000.5989938,1.6172029972076416,1.1063861846923828,4.165726184844971,2.5910913944244385,1.1892213821411133,2.6144845485687256
1768413000.6159885,1.6173948049545288,1.10657799243927,4.165534496307373,2.591283082962036,1.1890296936035156,2.6144845485687256
1768413000.6329944,1.6172029972076416,1.106002688407898,4.165342807769775,2.591283082962036,1.1892213821411133,2.614292860031128
1768413000.6499896,1.617011308670044,1.106002688407898,4.165726184844971,2.591283082962036,1.1892213821411133,2.614292860031128
1768413000.666992,1.6175864934921265,1.1061944961547852,4.165342807769775,2.5910913944244385,1.1890296936035156,2.614292860031128
1768413000.6839974,1.6172029972076416,1.1061944961547852,4.165726184844971,2.5910913944244385,1.1894131898880005,2.6144845485687256
1768413000.7009962,1.6173948049545288,1.1063861846923828,4.165534496307373,2.591283082962036,1.1892213821411133,2.6146764755249023
1768413000.7179902,1.6172029972076416,1.1061944961547852,4.165534496307373,2.591283082962036,1.1892213821411133,2.614292860031128
1768413000.734999,1.6173948049545288,1.106002688407898,4.165534496307373,2.5910913944244385,1.1894131898880005,2.614292860031128
1768413000.752001,1.6172029972076416,1.1061944961547852,4.165342807769775,2.591283082962036,1.1892213821411133,2.6144845485687256
1768413000.769001,1.6172029972076416,1.106002688407898,4.165534496307373,2.591283082962036,1.1894131898880005,2.6144845485687256
1768413000.7859917,1.6172029972076416,1.1063861846923828,4.165342807769775,2.591283082962036,1.1894131898880005,2.6144845485687256
1768413000.803021,1.6175864934921265,1.1061944961547852,4.165534496307373,2.591283082962036,1.1892213821411133,2.6144845485687256
1768413000.8199873,1.6172029972076416,1.1063861846923828,4.165534496307373,2.5910913944244385,1.1894131898880005,2.6146764755249023
1768413000.8369823,1.6172029972076416,1.106002688407898,4.165534496307373,2.591283082962036,1.1894131898880005,2.614292860031128
1768413000.8539836,1.6173948049545288,1.1061944961547852,4.165342807769775,2.5910913944244385,1.1892213821411133,2.6144845485687256
1768413000.8709838,1.6172029972076416,1.106002688407898,4.165534496307373,2.591283082962036,1.1892213821411133,2.6144845485687256
1768413000.8879814,1.6172029972076416,1.1063861846923828,4.165342807769775,2.591283082962036,1.1894131898880005,2.6146764755249023
1768413000.9049876,1.6172029972076416,1.1061944961547852,4.165342807769775,2.5910913944244385,1.1894131898880005,2.6146764755249023
1768413000.9219604,1.6173948049545288,1.106002688407898,4.165342807769775,2.591283082962036,1.1892213821411133,2.6146764755249023
1768413000.9389787,1.6172029972076416,1.1063861846923828,4.165342807769775,2.591283082962036,1.1892213821411133,2.614292860031128
1768413000.955985,1.6172029972076416,1.10657799243927,4.165342807769775,2.591283082962036,1.1894131898880005,2.6144845485687256
1768413000.9729621,1.6173948049545288,1.1061944961547852,4.165534496307373,2.5910913944244385,1.1894131898880005,2.6144845485687256
1768413000.9899638,1.6172029972076416,1.1061944961547852,4.165342807769775,2.5910913944244385,1.1894131898880005,2.614292860031128
1768413001.0069919,1.617011308670044,1.1061944961547852,4.165342807769775,2.5910913944244385,1.1892213821411133,2.614292860031128
1768413001.0240233,1.6173948049545288,1.1061944961547852,4.165342807769775,2.5910913944244385,1.1892213821411133,2.614292860031128
1768413001.0409913,1.6172029972076416,1.1061944961547852,4.165342807769775,2.590899705886841,1.1892213821411133,2.6144845485687256
1768413001.0580719,1.6172029972076416,1.106002688407898,4.165342807769775,2.591283082962036,1.1894131898880005,2.6146764755249023
1768413001.0750558,1.6173948049545288,1.106002688407898,4.165534496307373,2.591283082962036,1.1894131898880005,2.6144845485687256
1768413001.0920525,1.6172029972076416,1.1063861846923828,4.165342807769775,2.591283082962036,1.1894131898880005,2.6146764755249023
1768413001.1090546,1.617011308670044,1.106002688407898,4.165342807769775,2.5910913944244385,1.1894131898880005,2.614292860031128
1768413001.125984,1.6172029972076416,1.1061944961547852,4.165342807769775,2.591474771499634,1.1894131898880005,2.6144845485687256
1768413001.1429942,1.6164360046386719,1.106002688407898,4.165342807769775,2.591283082962036,1.1894131898880005,2.6146764755249023
1768413001.1599698,1.6122175455093384,1.1061944961547852,4.164576053619385,2.589557409286499,1.1892213821411133,2.614292860031128
1768413001.1769753,1.6124093532562256,1.1061944961547852,4.164192199707031,2.5893657207489014,1.1892213821411133,2.6146764755249023
1768413001.1939642,1.6118340492248535,1.1061944961547852,4.164000511169434,2.5893657207489014,1.1892213821411133,2.6144845485687256
1768413001.210974,1.6120258569717407,1.106002688407898,4.164000511169434,2.588982105255127,1.1892213821411133,2.6146764755249023
1768413001.2279704,1.6122175455093384,1.106002688407898,4.163233757019043,2.5891737937927246,1.1894131898880005,2.614292860031128
1768413001.2449744,1.6124093532562256,1.1063861846923828,4.163042068481445,2.588982105255127,1.1896048784255981,2.6146764755249023
1768413001.2619634,1.612984538078308,1.1061944961547852,4.1622748374938965,2.588982105255127,1.1896048784255981,2.6146764755249023
1768413001.2790418,1.6127928495407104,1.106002688407898,4.161891460418701,2.587639808654785,1.1892213821411133,2.6144845485687256
1768413001.2959788,1.613943338394165,1.1061944961547852,4.1616997718811035,2.587639808654785,1.1894131898880005,2.6144845485687256
1768413001.312982,1.6150938272476196,1.1063861846923828,4.16131591796875,2.5874481201171875,1.1896048784255981,2.6144845485687256
1768413001.3299708,1.6154773235321045,1.1063861846923828,4.160740852355957,2.587639808654785,1.1894131898880005,2.6146764755249023
1768413001.3469803,1.6158608198165894,1.1063861846923828,4.160549163818359,2.5874481201171875,1.1894131898880005,2.614292860031128
1768413001.3639889,1.6158608198165894,1.1063861846923828,4.159974098205566,2.587639808654785,1.1894131898880005,2.6146764755249023
1768413001.3809786,1.6156690120697021,1.1061944961547852,4.1597819328308105,2.5874481201171875,1.1896048784255981,2.6144845485687256
1768413001.3979738,1.6156690120697021,1.1061944961547852,4.1597819328308105,2.5874481201171875,1.1894131898880005,2.614292860031128
1768413001.4149778,1.6156690120697021,1.1063861846923828,4.159590244293213,2.5874481201171875,1.1894131898880005,2.6144845485687256
1768413001.4319696,1.6156690120697021,1.1063861846923828,4.159398555755615,2.587831735610962,1.1894131898880005,2.6144845485687256
1768413001.4489813,1.6154773235321045,1.1061944961547852,4.159398555755615,2.587064743041992,1.1892213821411133,2.614292860031128
1768413001.4659739,1.6156690120697021,1.1061944961547852,4.159206867218018,2.58725643157959,1.1892213821411133,2.6141011714935303
1768413001.4829602,1.6162443161010742,1.1061944961547852,4.158631801605225,2.5874481201171875,1.1894131898880005,2.6146764755249023
1768413001.5000277,1.6162443161010742,1.1063861846923828,4.158440113067627,2.58725643157959,1.1892213821411133,2.6144845485687256
1768413001.5169697,1.6162443161010742,1.1063861846923828,4.158056259155273,2.5874481201171875,1.1892213821411133,2.6146764755249023
1768413001.5340338,1.6158608198165894,1.1063861846923828,4.157864570617676,2.587639808654785,1.1894131898880005,2.6144845485687256
1768413001.5509605,1.6149020195007324,1.1063861846923828,4.157864570617676,2.5874481201171875,1.1892213821411133,2.6144845485687256
1768413001.567966,1.61432683467865,1.1063861846923828,4.158056259155273,2.587831735610962,1.1894131898880005,2.6146764755249023
1768413001.5849657,1.6147103309631348,1.1063861846923828,4.158056259155273,2.587639808654785,1.1892213821411133,2.614292860031128
1768413001.6019235,1.6145185232162476,1.1061944961547852,4.158247947692871,2.587639808654785,1.1892213821411133,2.614292860031128
1768413001.618956,1.6149020195007324,1.1063861846923828,4.158056259155273,2.5874481201171875,1.1894131898880005,2.6144845485687256
1768413001.6359584,1.6150938272476196,1.1063861846923828,4.157864570617676,2.587639808654785,1.1896048784255981,2.614292860031128
1768413001.652957,1.6152855157852173,1.1063861846923828,4.157864570617676,2.5880234241485596,1.1896048784255981,2.614292860031128
1768413001.6699703,1.6150938272476196,1.10657799243927,4.157864570617676,2.5874481201171875,1.1894131898880005,2.6144845485687256
1768413001.686972,1.6154773235321045,1.1063861846923828,4.157864570617676,2.587639808654785,1.1894131898880005,2.6144845485687256
1768413001.7039726,1.6158608198165894,1.10657799243927,4.157864570617676,2.58725643157959,1.1894131898880005,2.614292860031128
1768413001.720971,1.6158608198165894,1.1063861846923828,4.1574811935424805,2.58725643157959,1.1894131898880005,2.614292860031128
1768413001.7379596,1.6158608198165894,1.10657799243927,4.157672882080078,2.5874481201171875,1.1892213821411133,2.6146764755249023
1768413001.7549694,1.6152855157852173,1.1061944961547852,4.157672882080078,2.58725643157959,1.1894131898880005,2.614292860031128
1768413001.771951,1.6152855157852173,1.1061944961547852,4.157672882080078,2.587639808654785,1.1892213821411133,2.6144845485687256
1768413001.7889488,1.6154773235321045,1.1063861846923828,4.157672882080078,2.5874481201171875,1.1892213821411133,2.614292860031128
1768413001.8059435,1.6156690120697021,1.1061944961547852,4.1574811935424805,2.58725643157959,1.1894131898880005,2.6144845485687256
1768413001.8229537,1.6156690120697021,1.10657799243927,4.1574811935424805,2.58725643157959,1.1896048784255981,2.6144845485687256
1768413001.8399744,1.6152855157852173,1.10657799243927,4.157672882080078,2.5874481201171875,1.1892213821411133,2.614292860031128
1768413001.856952,1.6145185232162476,1.1063861846923828,4.157864570617676,2.587831735610962,1.1894131898880005,2.6144845485687256
1768413001.8739552,1.613943338394165,1.1063861846923828,4.158247947692871,2.587831735610962,1.1892213821411133,2.614292860031128
1768413001.8909552,1.6135598421096802,1.1061944961547852,4.158247947692871,2.5885987281799316,1.1892213821411133,2.614292860031128
1768413001.9079747,1.613368034362793,1.1061944961547852,4.159206867218018,2.5885987281799316,1.1894131898880005,2.6144845485687256
1768413001.9249542,1.6137515306472778,1.1063861846923828,4.1597819328308105,2.590132713317871,1.1894131898880005,2.6144845485687256
1768413001.9419475,1.6147103309631348,1.106002688407898,4.160549163818359,2.5905160903930664,1.1892213821411133,2.6146764755249023
1768413001.958954,1.6150938272476196,1.1063861846923828,4.162466526031494,2.593775749206543,1.1890296936035156,2.6144845485687256
1768413001.975949,1.616052508354187,1.1063861846923828,4.168985843658447,2.6001036167144775,1.1890296936035156,2.6144845485687256
1768413001.9929574,1.6173948049545288,1.106002688407898,4.180874347686768,2.607581615447998,1.1888378858566284,2.6150598526000977
1768413002.0099957,1.619120478630066,1.1063861846923828,4.186435222625732,2.617169141769409,1.1886461973190308,2.6148681640625
1768413002.0269744,1.6202709674835205,1.1069614887237549,4.186243534088135,2.6200454235076904,1.1884543895721436,2.6150598526000977
1768413002.0439575,1.6231472492218018,1.1081119775772095,4.186243534088135,2.622729778289795,1.1886461973190308,2.6152515411376953
1768413002.0609245,1.6315841674804688,1.109645962715149,4.186818599700928,2.6234967708587646,1.1884543895721436,2.6150598526000977
1768413002.0779064,1.6396375894546509,1.1125221252441406,4.1887359619140625,2.6229214668273926,1.1884543895721436,2.6152515411376953
1768413002.0949507,1.6396375894546509,1.1200003623962402,4.192379474639893,2.6223464012145996,1.1884543895721436,2.6152515411376953
1768413002.1119428,1.6402127742767334,1.129204273223877,4.19851541519165,2.6223464012145996,1.1884543895721436,2.6152515411376953
1768413002.1289406,1.6405962705612183,1.1370658874511719,4.209253311157227,2.6223464012145996,1.188262701034546,2.6156351566314697
1768413002.1459196,1.6402127742767334,1.1466532945632935,4.2320709228515625,2.6223464012145996,1.1880708932876587,2.6156351566314697
1768413002.162942,1.6402127742767334,1.1660199165344238,4.274064064025879,2.6223464012145996,1.1880708932876587,2.615443468093872
1768413002.1799376,1.6400210857391357,1.1894131898880005,4.318741321563721,2.622729778289795,1.187879204750061,2.6156351566314697
1768413002.196945,1.6402127742767334,1.2177917957305908,4.349612712860107,2.622729778289795,1.1880708932876587,2.6158268451690674
1768413002.2139378,1.6398292779922485,1.2615103721618652,4.385469436645508,2.622729778289795,1.1880708932876587,2.6158268451690674
1768413002.2309465,1.6404045820236206,1.307721734046936,4.441460132598877,2.622154474258423,1.187879204750061,2.6156351566314697
1768413002.2479386,1.6432807445526123,1.3397436141967773,4.509338855743408,2.621962785720825,1.187879204750061,2.6158268451690674
1768413002.2649376,1.6486496925354004,1.393816590309143,4.549414157867432,2.6217710971832275,1.188262701034546,2.6156351566314697
1768413002.2819378,1.6492249965667725,1.451340913772583,4.6190185546875,2.62157940864563,1.1880708932876587,2.615443468093872
1768413002.2989466,1.6532516479492188,1.5061808824539185,4.700511455535889,2.621387481689453,1.1880708932876587,2.6156351566314697
1768413002.3159466,1.660921573638916,1.5794286727905273,4.716426849365234,2.6217710971832275,1.188262701034546,2.615443468093872
1768413002.3329468,1.6607298851013184,1.6712759733200073,4.800987720489502,2.62081241607666,1.188262701034546,2.6158268451690674
1768413002.349939,1.6628390550613403,1.7243901491165161,4.879029273986816,2.620237112045288,1.187879204750061,2.6158268451690674
1768413002.366922,1.6670575141906738,1.78977632522583,4.901463508605957,2.62157940864563,1.188262701034546,2.6156351566314697
1768413002.3839262,1.6670575141906738,1.8808566331863403,5.0011725425720215,2.622154474258423,1.188262701034546,2.6156351566314697
1768413002.4009264,1.675110936164856,1.9608155488967896,5.0650248527526855,2.6223464012145996,1.187879204750061,2.6156351566314697
1768413002.417896,1.68527352809906,2.0317623615264893,5.093019962310791,2.6236884593963623,1.1884543895721436,2.615443468093872
1768413002.4349194,1.6898754835128784,2.1136386394500732,5.1854424476623535,2.6231133937835693,1.188262701034546,2.6156351566314697
1768413002.4519193,1.6906424760818481,2.2051024436950684,5.217272758483887,2.6234967708587646,1.1880708932876587,2.6158268451690674
1768413002.4689963,1.6950527429580688,2.26914644241333,5.260416030883789,2.626948356628418,1.1886461973190308,2.615443468093872
1768413002.4859917,1.700038194656372,2.3590762615203857,5.34401798248291,2.6284823417663574,1.188262701034546,2.6152515411376953
1768413002.5029967,1.7067493200302124,2.4321322441101074,5.401734352111816,2.6290574073791504,1.1880708932876587,2.6156351566314697
1768413002.5199776,1.7126935720443726,2.529923677444458,5.445644378662109,2.6319336891174316,1.1884543895721436,2.615443468093872
1768413002.5369318,1.7151862382888794,2.595693349838257,5.532698154449463,2.6369190216064453,1.188262701034546,2.6152515411376953
1768413002.5539863,1.7201716899871826,2.6589701175689697,5.567404747009277,2.637877941131592,1.188262701034546,2.6156351566314697
1768413002.5710015,1.7188295125961304,2.7513928413391113,5.609780788421631,2.640753984451294,1.1886461973190308,2.615443468093872
1768413002.5880048,1.7213221788406372,2.8234899044036865,5.710064888000488,2.642671585083008,1.188262701034546,2.615443468093872
1768413002.6049988,1.7224726676940918,2.8982717990875244,5.76068639755249,2.643630266189575,1.1880708932876587,2.6156351566314697
1768413002.6218865,1.7228561639785767,2.9582889080047607,5.808623790740967,2.6468899250030518,1.1884543895721436,2.6152515411376953
1768413002.6389763,1.7218974828720093,3.0420827865600586,5.904114246368408,2.647465229034424,1.1886461973190308,2.615443468093872
1768413002.6559756,1.719980001449585,3.0988402366638184,5.9207963943481445,2.648423910140991,1.1884543895721436,2.6152515411376953
1768413002.672998,1.7186377048492432,3.167102575302124,5.990017414093018,2.649190902709961,1.1886461973190308,2.6150598526000977
1768413002.6898847,1.7146110534667969,3.2443768978118896,6.083590507507324,2.649190902709961,1.1884543895721436,2.6152515411376953
1768413002.7069862,1.7138440608978271,3.2859861850738525,6.103532314300537,2.650916814804077,1.1884543895721436,2.6152515411376953
1768413002.7239811,1.7103925943374634,3.3630690574645996,6.177738666534424,2.654751777648926,1.1888378858566284,2.6150598526000977
1768413002.7409863,1.707899808883667,3.425962448120117,6.259039878845215,2.6608877182006836,1.1886461973190308,2.6152515411376953
1768413002.7579308,1.7075163125991821,3.4600934982299805,6.291253566741943,2.6658730506896973,1.1886461973190308,2.6152515411376953
1768413002.7750459,1.7040648460388184,3.5346834659576416,6.367185592651367,2.665297746658325,1.1884543895721436,2.6150598526000977
1768413002.791977,1.696394920349121,3.59527587890625,6.452513694763184,2.66491436958313,1.1888378858566284,2.6152515411376953
1768413002.808993,1.6960114240646362,3.6299822330474854,6.4651689529418945,2.665489673614502,1.1890296936035156,2.6152515411376953
1768413002.8260102,1.69198477268219,3.6992032527923584,6.560084342956543,2.665297746658325,1.1890296936035156,2.6148681640625
1768413002.8429914,1.6908342838287354,3.7619049549102783,6.647904872894287,2.6645307540893555,1.1890296936035156,2.6150598526000977
1768413002.859989,1.691025972366333,3.7793540954589844,6.689705848693848,2.66491436958313,1.1888378858566284,2.6150598526000977
1768413002.8769896,1.6906424760818481,3.8236477375030518,6.78577184677124,2.6647226810455322,1.1886461973190308,2.6150598526000977
1768413002.8938928,1.6881498098373413,3.880213499069214,6.822587490081787,2.6645307540893555,1.1888378858566284,2.6150598526000977
1768413002.9110024,1.6850818395614624,3.9214394092559814,6.872058391571045,2.6647226810455322,1.1886461973190308,2.6150598526000977
1768413002.9279115,1.6837395429611206,3.954803466796875,6.987682342529297,2.6639556884765625,1.1888378858566284,2.6150598526000977
1768413002.9448798,1.6810550689697266,3.9979467391967773,6.998420238494873,2.6631886959075928,1.1890296936035156,2.6146764755249023
1768413002.961951,1.6770284175872803,4.043774604797363,7.078379154205322,2.6639556884765625,1.1890296936035156,2.6148681640625
1768413002.9789817,1.675110936164856,4.074262619018555,7.1631317138671875,2.6637637615203857,1.1890296936035156,2.6150598526000977
1768413002.995977,1.6745357513427734,4.098998069763184,7.179238796234131,2.6639556884765625,1.1892213821411133,2.6146764755249023
1768413003.012969,1.6731934547424316,4.128143787384033,7.281248569488525,2.6637637615203857,1.1890296936035156,2.6146764755249023
1768413003.0299385,1.6737687587738037,4.145017623901367,7.342799663543701,2.6616547107696533,1.1890296936035156,2.6146764755249023
1768413003.0469725,1.6726182699203491,4.164767742156982,7.3738627433776855,2.660120725631714,1.1892213821411133,2.6146764755249023
1768413003.0639722,1.6716594696044922,4.198898792266846,7.494472503662109,2.6610794067382812,1.1890296936035156,2.6148681640625
1768413003.0809698,1.6714677810668945,4.228619575500488,7.561008930206299,2.6616547107696533,1.1892213821411133,2.6148681640625
1768413003.0979474,1.6680163145065308,4.243959426879883,7.621793270111084,2.6616547107696533,1.1894131898880005,2.6146764755249023
1768413003.114991,1.666674017906189,4.25910758972168,7.693315029144287,2.6616547107696533,1.1894131898880005,2.6144845485687256
1768413003.1319742,1.66360604763031,4.27924108505249,7.734157562255859,2.6620380878448486,1.1892213821411133,2.6146764755249023
1768413003.1489713,1.6574701070785522,4.297840595245361,7.833674907684326,2.6620380878448486,1.1892213821411133,2.6146764755249023
1768413003.165957,1.6549774408340454,4.326794624328613,7.882570266723633,2.6620380878448486,1.1894131898880005,2.6146764755249023
1768413003.1829796,1.6490331888198853,4.361501216888428,7.923412799835205,2.6622297763824463,1.1892213821411133,2.6146764755249023
1768413003.1999774,1.6434725522994995,4.390263080596924,8.022546768188477,2.6622297763824463,1.1894131898880005,2.6144845485687256
1768413003.2169828,1.6415550708770752,4.416724681854248,8.046131134033203,2.6616547107696533,1.1896048784255981,2.6146764755249023
1768413003.2339551,1.6390622854232788,4.447787761688232,8.130309104919434,2.6616547107696533,1.1894131898880005,2.6146764755249023
1768413003.2509866,1.639254093170166,4.4663872718811035,8.21045970916748,2.661846399307251,1.1894131898880005,2.6146764755249023
1768413003.2679706,1.6381036043167114,4.500518321990967,8.210076332092285,2.6620380878448486,1.1896048784255981,2.6144845485687256
1768413003.2849908,1.6342686414718628,4.530622959136963,8.297704696655273,2.6631886959075928,1.1896048784255981,2.6148681640625
1768413003.3019793,1.633885145187378,4.563028335571289,8.376705169677734,2.662996768951416,1.1894131898880005,2.6144845485687256
1768413003.3189642,1.6315841674804688,4.592749118804932,8.413137435913086,2.6637637615203857,1.1896048784255981,2.6144845485687256
1768413003.3359847,1.630817174911499,4.606938362121582,8.527994155883789,2.6628050804138184,1.1896048784255981,2.6144845485687256
1768413003.3530033,1.6313923597335815,4.628222465515137,8.572480201721191,2.6626133918762207,1.1897966861724854,2.6146764755249023
1768413003.3698924,1.6304336786270142,4.65180778503418,8.610445976257324,2.6628050804138184,1.1897966861724854,2.6144845485687256
1768413003.3869653,1.6321593523025513,4.676351547241211,8.724344253540039,2.6626133918762207,1.1896048784255981,2.614292860031128
1768413003.403935,1.6331181526184082,4.709523677825928,8.7883882522583,2.6626133918762207,1.1896048784255981,2.614292860031128
1768413003.4209516,1.6333098411560059,4.7403950691223145,8.834024429321289,2.6626133918762207,1.1896048784255981,2.6144845485687256
1768413003.4378943,1.6350356340408325,4.771266460418701,8.914558410644531,2.6628050804138184,1.1897966861724854,2.6144845485687256
1768413003.4549606,1.6354191303253174,4.803288459777832,8.984546661376953,2.6626133918762207,1.1897966861724854,2.6144845485687256
1768413003.471966,1.6367613077163696,4.831475734710693,9.08636474609375,2.6626133918762207,1.189988374710083,2.6141011714935303
1768413003.488899,1.6377201080322266,4.864264488220215,9.13487720489502,2.6628050804138184,1.1897966861724854,2.6141011714935303
1768413003.5059578,1.6388705968856812,4.89225959777832,9.171884536743164,2.6628050804138184,1.1901801824569702,2.6139094829559326
1768413003.522968,1.6400210857391357,4.91910457611084,9.265840530395508,2.6620380878448486,1.1903718709945679,2.614292860031128
1768413003.5399702,1.6427055597305298,4.946140766143799,9.327967643737793,2.6628050804138184,1.1907553672790527,2.613525867462158
1768413003.5569024,1.644623041152954,4.972601890563965,9.443399429321289,2.662996768951416,1.190563678741455,2.6141011714935303
1768413003.5739093,1.6478826999664307,4.99005126953125,9.484625816345215,2.6626133918762207,1.19094717502594,2.6139094829559326
1768413003.590902,1.6484580039978027,5.013061046600342,9.551736831665039,2.6631886959075928,1.1907553672790527,2.613717555999756
1768413003.6079638,1.6501836776733398,5.029167652130127,9.652213096618652,2.662996768951416,1.19094717502594,2.6139094829559326
1768413003.6249568,1.6501836776733398,5.053903102874756,9.730062484741211,2.6631886959075928,1.1911388635635376,2.613717555999756
1768413003.6419199,1.650375485420227,5.0751872062683105,9.776082038879395,2.6628050804138184,1.1911388635635376,2.613717555999756
1768413003.6589491,1.650375485420227,5.097238540649414,9.818458557128906,2.6639556884765625,1.1911388635635376,2.613525867462158
1768413003.675944,1.6505671739578247,5.114879131317139,9.946929931640625,2.6639556884765625,1.1911388635635376,2.613525867462158
1768413003.692956,1.6511424779891968,5.134245872497559,10.038202285766602,2.66414737701416,1.1913306713104248,2.613717555999756
1768413003.709878,1.6521011590957642,5.157447338104248,10.085755348205566,2.66414737701416,1.1913306713104248,2.613717555999756
1768413003.726984,1.653059959411621,5.171444892883301,10.117201805114746,2.664339065551758,1.1915223598480225,2.613525867462158
1768413003.7439575,1.6528681516647339,5.179498195648193,10.212308883666992,2.665297746658325,1.1917141675949097,2.613525867462158
