timestamp,elapsed,j0,j1,j2,j3,j4,j5
1768418125.013253,0.4965550899505615,5.377765655517578,1.0546143054962158,4.164000511169434,1.2877799272537231,2.153522253036499,0.24850547313690186
1768418125.0351899,0.5184919834136963,5.3775739669799805,1.0548059940338135,4.164000511169434,1.2877799272537231,2.1533305644989014,0.24850547313690186
1768418125.0572555,0.5405576229095459,5.377765655517578,1.0548059940338135,4.164000511169434,1.2877799272537231,2.1533305644989014,0.24831372499465942
1768418125.0792596,0.5625619888305664,5.3775739669799805,1.0546143054962158,4.163808822631836,1.287204623222351,2.153522253036499,0.24831372499465942
1768418125.1012492,0.5845513343811035,5.377765655517578,1.0546143054962158,4.163808822631836,1.287588119506836,2.1533305644989014,0.24831372499465942
1768418125.1232474,0.6065495014190674,5.3775739669799805,1.0546143054962158,4.164000511169434,1.287588119506836,2.1533305644989014,0.24831372499465942
1768418125.1452491,0.6285512447357178,5.3775739669799805,1.0544224977493286,4.163617134094238,1.2873964309692383,2.153522253036499,0.24831372499465942
1768418125.1672454,0.6505477428436279,5.3775739669799805,1.0544224977493286,4.163808822631836,1.2877799272537231,2.153522253036499,0.248121976852417
1768418125.1892352,0.6725373268127441,5.3775739669799805,1.0546143054962158,4.163808822631836,1.2873964309692383,2.153522253036499,0.24831372499465942
1768418125.21122,0.6945223808288574,5.377957344055176,1.0544224977493286,4.163808822631836,1.2877799272537231,2.1533305644989014,0.248121976852417
1768418125.2331645,0.7164669036865234,5.3775739669799805,1.0544224977493286,4.164192199707031,1.2873964309692383,2.153522253036499,0.248121976852417
1768418125.2551615,0.7384645938873291,5.3775739669799805,1.0544224977493286,4.163808822631836,1.287588119506836,2.153522253036499,0.24850547313690186
1768418125.2771707,0.7604730129241943,5.3775739669799805,1.0544224977493286,4.164000511169434,1.287588119506836,2.153522253036499,0.24831372499465942
1768418125.2991614,0.782463788986206,5.3775739669799805,1.0544224977493286,4.163808822631836,1.287588119506836,2.153522253036499,0.24831372499465942
1768418125.321165,0.8044672012329102,5.377765655517578,1.0546143054962158,4.164000511169434,1.287588119506836,2.1531388759613037,0.24831372499465942
1768418125.3431623,0.8264648914337158,5.377382278442383,1.0544224977493286,4.164000511169434,1.287588119506836,2.153522253036499,0.24831372499465942
1768418125.3651643,0.8484673500061035,5.377765655517578,1.0544224977493286,4.163808822631836,1.287588119506836,2.1533305644989014,0.24831372499465942
1768418125.3871634,0.8704659938812256,5.3775739669799805,1.0544224977493286,4.163808822631836,1.287588119506836,2.153714179992676,0.24831372499465942
1768418125.4091628,0.8924658298492432,5.3775739669799805,1.0544224977493286,4.163808822631836,1.287588119506836,2.1533305644989014,0.248121976852417
1768418125.4311538,0.9144561290740967,5.377765655517578,1.0544224977493286,4.163808822631836,1.287588119506836,2.153522253036499,0.24831372499465942
1768418125.453218,0.9365200996398926,5.377765655517578,1.0544224977493286,4.163808822631836,1.287588119506836,2.153522253036499,0.2486972212791443
1768418125.4752245,0.9585268497467041,5.377765655517578,1.0544224977493286,4.163808822631836,1.2873964309692383,2.153522253036499,0.24831372499465942
1768418125.497201,0.9805030822753906,5.377765655517578,1.0544224977493286,4.164000511169434,1.287588119506836,2.153522253036499,0.24850547313690186
1768418125.5192244,1.0025265216827393,5.377765655517578,1.0544224977493286,4.164000511169434,1.287588119506836,2.153522253036499,0.24831372499465942
1768418125.5412068,1.0245091915130615,5.377765655517578,1.0544224977493286,4.163808822631836,1.287588119506836,2.1533305644989014,0.248121976852417
1768418125.563176,1.046478033065796,5.3775739669799805,1.0546143054962158,4.164000511169434,1.2873964309692383,2.153522253036499,0.248121976852417
1768418125.5852005,1.06850266456604,5.3775739669799805,1.0546143054962158,4.163808822631836,1.287588119506836,2.153522253036499,0.24831372499465942
1768418125.6071444,1.0904467105865479,5.377765655517578,1.0546143054962158,4.163808822631836,1.287588119506836,2.153522253036499,0.24831372499465942
1768418125.6291795,1.1124815940856934,5.377765655517578,1.0546143054962158,4.163808822631836,1.287588119506836,2.153522253036499,0.24831372499465942
1768418125.6511981,1.134500503540039,5.377765655517578,1.0544224977493286,4.163808822631836,1.287588119506836,2.153522253036499,0.24850547313690186
1768418125.673131,1.15643310546875,5.377765655517578,1.0548059940338135,4.163808822631836,1.287588119506836,2.1533305644989014,0.24831372499465942
1768418125.6951988,1.1785008907318115,5.377765655517578,1.0548059940338135,4.163808822631836,1.287204623222351,2.1533305644989014,0.24850547313690186
1768418125.7171934,1.2004954814910889,5.377765655517578,1.0548059940338135,4.164000511169434,1.287588119506836,2.1533305644989014,0.248121976852417
1768418125.7391932,1.2224953174591064,5.3775739669799805,1.0544224977493286,4.164000511169434,1.287588119506836,2.1533305644989014,0.248121976852417
1768418125.7611997,1.244502067565918,5.377765655517578,1.0546143054962158,4.164000511169434,1.2873964309692383,2.153522253036499,0.24850547313690186
1768418125.7831964,1.2664985656738281,5.3775739669799805,1.0544224977493286,4.164192199707031,1.287588119506836,2.153522253036499,0.24831372499465942
1768418125.805196,1.2884981632232666,5.377765655517578,1.0546143054962158,4.164000511169434,1.287588119506836,2.1533305644989014,0.248121976852417
1768418125.827195,1.3104970455169678,5.377765655517578,1.0544224977493286,4.164000511169434,1.2873964309692383,2.1533305644989014,0.24831372499465942
1768418125.8491702,1.332472324371338,5.377765655517578,1.0546143054962158,4.164000511169434,1.287588119506836,2.153522253036499,0.24831372499465942
1768418125.8711703,1.3544723987579346,5.3775739669799805,1.0546143054962158,4.163808822631836,1.2873964309692383,2.1533305644989014,0.24831372499465942
1768418125.893175,1.3764770030975342,5.377765655517578,1.0546143054962158,4.164000511169434,1.287588119506836,2.1533305644989014,0.24831372499465942
1768418125.9151723,1.3984746932983398,5.377765655517578,1.0544224977493286,4.164000511169434,1.2873964309692383,2.153522253036499,0.24831372499465942
1768418125.9371743,1.4204766750335693,5.377765655517578,1.0546143054962158,4.164000511169434,1.287588119506836,2.153522253036499,0.24831372499465942
1768418125.95918,1.4424824714660645,5.3775739669799805,1.0548059940338135,4.164000511169434,1.2877799272537231,2.1533305644989014,0.248121976852417
1768418125.9811728,1.4644749164581299,5.3775739669799805,1.0546143054962158,4.164000511169434,1.2873964309692383,2.153522253036499,0.24831372499465942
1768418126.0031705,1.4864728450775146,5.3775739669799805,1.0548059940338135,4.163808822631836,1.287588119506836,2.153522253036499,0.24831372499465942
1768418126.0251794,1.508481502532959,5.377765655517578,1.0544224977493286,4.163808822631836,1.2877799272537231,2.153522253036499,0.24831372499465942
1768418126.0471683,1.530470371246338,5.377765655517578,1.0544224977493286,4.164000511169434,1.287588119506836,2.153522253036499,0.24831372499465942
1768418126.06913,1.5524320602416992,5.3775739669799805,1.0544224977493286,4.164000511169434,1.287588119506836,2.1533305644989014,0.24850547313690186
1768418126.0911767,1.5744788646697998,5.3775739669799805,1.0546143054962158,4.163808822631836,1.2873964309692383,2.153522253036499,0.24831372499465942
1768418126.1131694,1.5964715480804443,5.3775739669799805,1.0546143054962158,4.164000511169434,1.2877799272537231,2.1533305644989014,0.24831372499465942
1768418126.135159,1.6184611320495605,5.3775739669799805,1.0544224977493286,4.164000511169434,1.287588119506836,2.153522253036499,0.248121976852417
1768418126.1571226,1.6404247283935547,5.3775739669799805,1.0546143054962158,4.163808822631836,1.287588119506836,2.153522253036499,0.24831372499465942
1768418126.179066,1.6623680591583252,5.3775739669799805,1.0544224977493286,4.164000511169434,1.2873964309692383,2.1533305644989014,0.24850547313690186
1768418126.2010944,1.684396743774414,5.377382278442383,1.0546143054962158,4.163808822631836,1.2873964309692383,2.153522253036499,0.24831372499465942
1768418126.223094,1.7063965797424316,5.377765655517578,1.0548059940338135,4.163808822631836,1.2873964309692383,2.153522253036499,0.24831372499465942
1768418126.245102,1.7284042835235596,5.3775739669799805,1.0546143054962158,4.163808822631836,1.287588119506836,2.1533305644989014,0.24831372499465942
1768418126.2670937,1.7503960132598877,5.3775739669799805,1.0546143054962158,4.164000511169434,1.287588119506836,2.153522253036499,0.24831372499465942
1768418126.2890885,1.7723908424377441,5.377382278442383,1.0544224977493286,4.163808822631836,1.287588119506836,2.1533305644989014,0.248121976852417
1768418126.3110902,1.7943928241729736,5.377765655517578,1.0546143054962158,4.163617134094238,1.2877799272537231,2.153522253036499,0.248121976852417
1768418126.3330915,1.8163938522338867,5.3775739669799805,1.0544224977493286,4.163808822631836,1.287588119506836,2.153522253036499,0.248121976852417
1768418126.3551705,1.838472843170166,5.3775739669799805,1.0544224977493286,4.164000511169434,1.2868211269378662,2.1533305644989014,0.24831372499465942
1768418126.377091,1.860393762588501,5.377765655517578,1.0546143054962158,4.164000511169434,1.2856706380844116,2.1533305644989014,0.24831372499465942
1768418126.399092,1.8823940753936768,5.3775739669799805,1.0546143054962158,4.164000511169434,1.2856706380844116,2.153522253036499,0.248121976852417
1768418126.4210863,1.904388666152954,5.3775739669799805,1.0551894903182983,4.165342807769775,1.2921900749206543,2.153522253036499,0.248121976852417
1768418126.4430685,1.9263708591461182,5.3775739669799805,1.056339979171753,4.1743550300598145,1.3015857934951782,2.153522253036499,0.248121976852417
1768418126.4650679,1.9483704566955566,5.3775739669799805,1.0549978017807007,4.208677768707275,1.295641541481018,2.153522253036499,0.248121976852417
1768418126.4870648,1.970367431640625,5.3775739669799805,1.0534638166427612,4.3181657791137695,1.2841366529464722,2.1556315422058105,0.24467051029205322
1768418126.5090733,1.992375373840332,5.3775739669799805,1.025852084159851,4.3898797035217285,1.2684133052825928,2.170971393585205,0.21533305943012238
1768418126.5310686,2.014371156692505,5.3775739669799805,0.9955558776855469,4.5482635498046875,1.2413768768310547,2.217374324798584,0.14898823201656342
1768418126.5530674,2.036369562149048,5.377382278442383,0.9819417595863342,4.652766227722168,1.2409933805465698,2.3627195358276367,-0.04122582823038101
1768418126.5750716,2.0583736896514893,5.377190589904785,0.9428251385688782,4.806739807128906,1.2363914251327515,2.571532964706421,-0.273624449968338
1768418126.5970628,2.0803656578063965,5.36932897567749,0.9140629172325134,4.931951522827148,1.2335151433944702,2.8290507793426514,-0.5133095383644104
1768418126.6190672,2.102369546890259,5.363768100738525,0.9088857173919678,5.056779384613037,1.231214165687561,3.118206739425659,-0.7955626249313354
1768418126.6410704,2.1243724822998047,5.36338472366333,0.9060094952583313,5.22609281539917,1.2292966842651367,3.4016103744506836,-1.105619192123413
1768418126.6630428,2.1463451385498047,5.363576412200928,0.9062012434005737,5.381025314331055,1.2269957065582275,3.7275819778442383,-1.4475059509277344
1768418126.6851277,2.1684298515319824,5.364343166351318,0.9117619395256042,5.596166610717773,1.221051573753357,4.090752601623535,-1.8342617750167847
1768418126.707121,2.190423011779785,5.3672194480896,0.922308087348938,5.792516708374023,1.21261465549469,4.505120277404785,-2.2591755390167236
1768418126.7290487,2.212350845336914,5.378341197967529,0.9437838792800903,6.0195465087890625,1.192672848701477,4.934444427490234,-2.6710503101348877
1768418126.751128,2.2344300746917725,5.381984233856201,0.9736965894699097,6.271695137023926,1.1389833688735962,5.377765655517578,-3.049561023712158
1768418126.7730863,2.2563886642456055,5.389462471008301,1.0020753145217896,6.547236919403076,1.0429176092147827,5.770465850830078,-3.3799428939819336
1768418126.795053,2.278355836868286,5.414581298828125,1.0224006175994873,6.822011947631836,0.9616164565086365,6.140731334686279,-3.691533327102661
1768418126.817099,2.300401210784912,5.417265892028809,1.0381239652633667,7.064189910888672,0.9033250212669373,6.506778240203857,-3.9707186222076416
1768418126.839128,2.322430372238159,5.417265892028809,1.0498205423355103,7.3311028480529785,0.8946964144706726,6.834283828735352,-4.203117370605469
1768418126.8611012,2.3444035053253174,5.417649269104004,1.051162838935852,7.661101341247559,0.8985313773155212,7.122289657592773,-4.377607822418213
1768418126.8831098,2.3664119243621826,5.421100616455078,1.0509710311889648,7.972116947174072,0.8968056440353394,7.359673500061035,-4.482493877410889
1768418126.9050953,2.388397455215454,5.433756351470947,1.0498205423355103,8.2806396484375,0.8962303996086121,7.534547805786133,-4.554782867431641
1768418126.927043,2.4103457927703857,5.434139728546143,1.0490535497665405,8.553497314453125,0.8969973921775818,7.665703296661377,-4.557084083557129
1768418126.9490485,2.4323506355285645,5.433948040008545,1.0417671203613281,8.803536415100098,0.8964221477508545,7.7364583015441895,-4.554782867431641
1768418126.9710994,2.454401731491089,5.433948040008545,1.0398496389389038,9.077927589416504,0.8969973921775818,7.7882304191589355,-4.556700706481934
1768418126.993094,2.476396083831787,5.433948040008545,1.0406166315078735,9.344265937805176,0.8971891403198242,7.820444107055664,-4.557467460632324
1768418127.015099,2.498401165008545,5.434139728546143,1.0410001277923584,9.577048301696777,0.8969973921775818,7.820252418518066,-4.557659149169922
1768418127.037045,2.520348072052002,5.433948040008545,1.042150616645813,9.786820411682129,0.8968056440353394,7.820444107055664,-4.5578508377075195
1768418127.059098,2.5424001216888428,5.433948040008545,1.0425341129302979,9.974541664123535,0.8945046663284302,7.820635795593262,-4.5578508377075195
1768418127.0810354,2.564338207244873,5.43433141708374,1.0429176092147827,10.162646293640137,0.8927789330482483,7.820444107055664,-4.5578508377075195
1768418127.1030412,2.5863442420959473,5.440850734710693,1.0459855794906616,10.350367546081543,0.8933541774749756,7.820635795593262,-4.558809757232666
1768418127.1250193,2.6083226203918457,5.461368083953857,1.0459855794906616,10.485549926757812,0.8929706811904907,7.821786403656006,-4.560918807983398
1768418127.1470206,2.6303234100341797,5.4847612380981445,1.0463690757751465,10.621883392333984,0.8929706811904907,7.822169780731201,-4.560918807983398
1768418127.1690826,2.6523847579956055,5.490513801574707,1.0477113723754883,10.707018852233887,0.8927789330482483,7.8219780921936035,-4.560727119445801
1768418127.1910882,2.6743905544281006,5.5117974281311035,1.0494370460510254,10.858500480651855,0.8883687257766724,7.822361469268799,-4.560727119445801
1768418127.213088,2.696390390396118,5.538642406463623,1.0649687051773071,10.985054016113281,0.871303141117096,7.8273468017578125,-4.5597686767578125
1768418127.2350962,2.7183988094329834,5.552831649780273,1.097182273864746,11.002310752868652,0.827776312828064,7.83866024017334,-4.559193134307861
1768418127.2570863,2.7403886318206787,5.564720153808594,1.140325665473938,11.094734191894531,0.7458999156951904,7.841728210449219,-4.559384822845459
1768418127.2790933,2.7623956203460693,5.583127975463867,1.187303900718689,11.159736633300781,0.6862662434577942,7.841728210449219,-4.559384822845459
1768418127.3011029,2.784404993057251,5.618409633636475,1.2862459421157837,11.160120010375977,0.6952784061431885,7.840769290924072,-4.559384822845459
1768418127.323086,2.8063883781433105,5.652540683746338,1.3650543689727783,11.176226615905762,0.7104265093803406,7.840577602386475,-4.559576988220215
1768418127.345084,2.828386068344116,5.684754371643066,1.4365763664245605,11.169515609741211,0.710618257522583,7.840577602386475,-4.559576988220215
1768418127.3670805,2.8503828048706055,5.707955837249756,1.566389799118042,11.166255950927734,0.710618257522583,7.840769290924072,-4.5597686767578125
1768418127.388996,2.8722987174987793,5.7371015548706055,1.7086668014526367,11.148231506347656,0.7117687463760376,7.840769290924072,-4.5597686767578125
1768418127.4110172,2.894320011138916,5.764713287353516,1.8062665462493896,11.12790584564209,0.7113852500915527,7.840769290924072,-4.5597686767578125
1768418127.4329967,2.916300058364868,5.813417434692383,1.9473931789398193,11.0972261428833,0.7127274870872498,7.840769290924072,-4.559576988220215
1768418127.45499,2.9382927417755127,5.848507404327393,2.0543885231018066,11.031648635864258,0.7125357389450073,7.840577602386475,-4.559576988220215
1768418127.4770021,2.9603052139282227,5.858286380767822,2.1832432746887207,10.952264785766602,0.7125357389450073,7.84096097946167,-4.5597686767578125
1768418127.4989946,2.982297658920288,5.879762172698975,2.302894115447998,10.93500804901123,0.7127274870872498,7.840577602386475,-4.559576988220215
1768418127.5209918,3.0043015480041504,5.910250186920166,2.4236953258514404,10.889180183410645,0.7134944796562195,7.840577602386475,-4.559576988220215
1768418127.5430012,3.026303768157959,5.918686866760254,2.566739320755005,10.851981163024902,0.7134944796562195,7.840577602386475,-4.5597686767578125
1768418127.5649955,3.0482981204986572,5.940546035766602,2.6428632736206055,10.792730331420898,0.7144532203674316,7.840769290924072,-4.559576988220215
1768418127.586993,3.070295810699463,5.95703649520874,2.7548441886901855,10.75610637664795,0.7182881832122803,7.840769290924072,-4.559576988220215
1768418127.608998,3.0923011302948,5.963747978210449,2.8706600666046143,10.689762115478516,0.7228901386260986,7.840769290924072,-4.559576988220215
1768418127.630995,3.11429762840271,5.977361679077148,2.9414150714874268,10.61497974395752,0.7242323756217957,7.840577602386475,-4.559576988220215
1768418127.6530287,3.1363308429718018,5.986757755279541,3.0374808311462402,10.614404678344727,0.7251911163330078,7.840577602386475,-4.559576988220215
1768418127.6750402,3.1583423614501953,5.991934776306152,3.1160974502563477,10.606926918029785,0.7249993681907654,7.84096097946167,-4.5597686767578125
1768418127.6970558,3.1803579330444336,6.000179767608643,3.1860854625701904,10.586984634399414,0.7253828644752502,7.840577602386475,-4.559576988220215
1768418127.719034,3.202336311340332,6.000179767608643,3.247253179550171,10.579123497009277,0.7251911163330078,7.840577602386475,-4.559576988220215
1768418127.7409918,3.2242939472198486,6.000179767608643,3.3047776222229004,10.576055526733398,0.7257663607597351,7.840577602386475,-4.559576988220215
1768418127.7630312,3.246333360671997,5.999988079071045,3.3762996196746826,10.566468238830566,0.7253828644752502,7.840577602386475,-4.5597686767578125
1768418127.7850244,3.2683265209198,6.000179767608643,3.396624803543091,10.557072639465332,0.7255746126174927,7.840577602386475,-4.559384822845459
1768418127.807029,3.2903311252593994,5.999988079071045,3.4198265075683594,10.556879997253418,0.7255746126174927,7.840577602386475,-4.559576988220215
1768418127.8290222,3.312324285507202,5.999221324920654,3.457409143447876,10.557072639465332,0.7259581089019775,7.840577602386475,-4.559576988220215
1768418127.8509674,3.3342695236206055,5.9978790283203125,3.4867465496063232,10.55668830871582,0.7257663607597351,7.840577602386475,-4.559576988220215
1768418127.8729687,3.356271266937256,5.997111797332764,3.5233702659606934,10.555154800415039,0.72614985704422,7.840577602386475,-4.5597686767578125
1768418127.8950229,3.3783249855041504,5.997303485870361,3.5427370071411133,10.550552368164062,0.7265333533287048,7.840577602386475,-4.5597686767578125
1768418127.9169455,3.400247573852539,5.996920108795166,3.562103509902954,10.540390014648438,0.7263416051864624,7.840769290924072,-4.5597686767578125
1768418127.938967,3.422269821166992,5.996920108795166,3.5757176876068115,10.53636360168457,0.7267251014709473,7.840577602386475,-4.5597686767578125
1768418127.960968,3.4442708492279053,5.998262405395508,3.597768545150757,10.536171913146973,0.7267251014709473,7.840577602386475,-4.559384822845459
1768418127.98297,3.4662728309631348,5.999221324920654,3.6154093742370605,10.537513732910156,0.7265333533287048,7.840577602386475,-4.559576988220215
1768418128.004949,3.4882514476776123,5.999413013458252,3.622312307357788,10.54096508026123,0.7267251014709473,7.840577602386475,-4.5597686767578125
1768418128.0270135,3.5103156566619873,5.999221324920654,3.6340088844299316,10.545567512512207,0.7267251014709473,7.840385913848877,-4.559576988220215
1768418128.0489497,3.532252550125122,5.99960470199585,3.6623876094818115,10.550360679626465,0.7265333533287048,7.840385913848877,-4.5597686767578125
1768418128.0710151,3.5543174743652344,5.99960470199585,3.7107081413269043,10.55285358428955,0.7257663607597351,7.840385913848877,-4.55996036529541
1768418128.093021,3.5763232707977295,6.001522064208984,3.7275819778442383,10.553045272827148,0.72614985704422,7.840577602386475,-4.5597686767578125
1768418128.1149752,3.5982773303985596,6.010150909423828,3.7459897994995117,10.552278518676758,0.7265333533287048,7.840577602386475,-4.5597686767578125
1768418128.13695,3.620252847671509,6.021463871002197,3.771684169769287,10.549018859863281,0.7265333533287048,7.840385913848877,-4.5597686767578125
1768418128.1589992,3.642301321029663,6.032776832580566,3.795077323913574,10.547676086425781,0.7269168496131897,7.840769290924072,-4.5597686767578125
1768418128.181021,3.664323329925537,6.04888391494751,3.82000470161438,10.54825210571289,0.7267251014709473,7.840385913848877,-4.5597686767578125
1768418128.2030091,3.6863114833831787,6.067291736602783,3.85662841796875,10.548827171325684,0.7276838421821594,7.840577602386475,-4.55996036529541
1768418128.2249565,3.708258628845215,6.078413009643555,3.893252372741699,10.548635482788086,0.7292178273200989,7.840769290924072,-4.560152053833008
1768418128.247009,3.730311155319214,6.087041854858398,3.913961172103882,10.548443794250488,0.7292178273200989,7.840769290924072,-4.55996036529541
1768418128.2690206,3.7523226737976074,6.111393928527832,3.9262330532073975,10.548443794250488,0.7296013236045837,7.840577602386475,-4.55996036529541
1768418128.2909548,3.774256944656372,6.129417896270752,3.9455995559692383,10.54825210571289,0.7294095754623413,7.840577602386475,-4.560152053833008
1768418128.3130143,3.796316385269165,6.144566059112549,3.957296133041382,10.547868728637695,0.7292178273200989,7.840385913848877,-4.5597686767578125
1768418128.3350098,3.818312168121338,6.164699554443359,3.96266508102417,10.548060417175293,0.7292178273200989,7.840385913848877,-4.5597686767578125
1768418128.3570104,3.8403124809265137,6.174862384796143,3.963240385055542,10.548635482788086,0.7292178273200989,7.840385913848877,-4.55996036529541
1768418128.3790052,3.862307548522949,6.179847717285156,3.9630486965179443,10.549210548400879,0.7292178273200989,7.840385913848877,-4.5597686767578125
1768418128.4010093,3.8843114376068115,6.183874607086182,3.9617063999176025,10.548827171325684,0.7297930717468262,7.840577602386475,-4.559576988220215
1768418128.4230065,3.906308889389038,6.185025215148926,3.9611310958862305,10.548443794250488,0.7296013236045837,7.840769290924072,-4.55996036529541
1768418128.4449468,3.9282495975494385,6.188668251037598,3.961322784423828,10.548060417175293,0.7294095754623413,7.840769290924072,-4.5597686767578125
1768418128.4669223,3.9502251148223877,6.194036960601807,3.9618980884552,10.548060417175293,0.7294095754623413,7.840577602386475,-4.55996036529541
1768418128.4889216,3.972224473953247,6.196913242340088,3.9641990661621094,10.54825210571289,0.7294095754623413,7.840577602386475,-4.55996036529541
1768418128.5109196,3.994222640991211,6.2038164138793945,3.971677303314209,10.551703453063965,0.7342032790184021,7.840577602386475,-4.560152053833008
1768418128.5329218,4.01622462272644,6.220114707946777,3.9808812141418457,10.57375431060791,0.7574048042297363,7.840577602386475,-4.5597686767578125
1768418128.554923,4.03822660446167,6.238522529602051,3.986058473587036,10.609419822692871,0.7825237512588501,7.840769290924072,-4.5597686767578125
1768418128.5769238,4.060226678848267,6.2550129890441895,3.9864418506622314,10.609803199768066,0.8084097504615784,7.840577602386475,-4.5597686767578125
1768418128.598919,4.082221508026123,6.264791965484619,3.990852117538452,10.642783164978027,0.8456088900566101,7.840769290924072,-4.55996036529541
1768418128.6209192,4.104221820831299,6.284350395202637,3.9937283992767334,10.680174827575684,0.9042837619781494,7.840385913848877,-4.559576988220215
1768418128.6429653,4.126267671585083,6.297964572906494,3.9929614067077637,10.739808082580566,0.9593154788017273,7.840577602386475,-4.5597686767578125
1768418128.6649275,4.148231029510498,6.3025665283203125,3.99027681350708,10.805961608886719,0.9963228702545166,7.840769290924072,-4.5597686767578125
1768418128.6869655,4.170267581939697,6.302949905395508,3.9856748580932617,10.831080436706543,1.0392744541168213,7.840577602386475,-4.55996036529541
1768418128.708913,4.192215919494629,6.301415920257568,3.9829905033111572,10.837983131408691,1.0619007349014282,7.840577602386475,-4.55996036529541
1768418128.7309058,4.214209079742432,6.2952799797058105,3.9701433181762695,10.864060401916504,1.0572987794876099,7.840769290924072,-4.5597686767578125
1768418128.752904,4.236206769943237,6.278022766113281,3.9634320735931396,10.889946937561035,1.059983253479004,7.840577602386475,-4.5597686767578125
1768418128.7749646,4.258266925811768,6.253670692443848,3.9634320735931396,10.930405616760254,1.0695706605911255,7.84096097946167,-4.55996036529541
1768418128.7968976,4.280200481414795,6.24005651473999,3.9634320735931396,10.963769912719727,1.0910463333129883,7.84096097946167,-4.5597686767578125
1768418128.8189645,4.302266836166382,6.232194900512695,3.963815689086914,10.994449615478516,1.1084954738616943,7.84096097946167,-4.55996036529541
1768418128.840896,4.324198961257935,6.22203254699707,3.9636237621307373,11.027046203613281,1.10657799243927,7.84096097946167,-4.560152053833008
1768418128.8629,4.346202850341797,6.217430591583252,3.964390754699707,11.088022232055664,1.1042770147323608,7.84096097946167,-4.560152053833008
1768418128.8848963,4.368199110031128,6.217238903045654,3.9678423404693604,11.171432495117188,1.1040852069854736,7.84096097946167,-4.560535430908203
1768418128.9068975,4.390200614929199,6.217238903045654,3.9712936878204346,11.186964988708496,1.1031265258789062,7.84096097946167,-4.5603437423706055
1768418128.928895,4.412197589874268,6.217238903045654,3.9732112884521484,11.238736152648926,1.102934718132019,7.84096097946167,-4.560535430908203
1768418128.95094,4.434242248535156,6.217238903045654,3.972827672958374,11.244105339050293,1.1027430295944214,7.840769290924072,-4.560535430908203
1768418128.9728947,4.456197500228882,6.217238903045654,3.9707186222076416,11.25925350189209,1.1025512218475342,7.840769290924072,-4.561110973358154
