time,target_x,target_y,target_z,actual_x,actual_y,actual_z,vel_x,vel_y,vel_z,accel_x,accel_y,accel_z
0.001,0.25,0.0,0.4,3.7571936370368756e-17,0.43482066392809077,0.4293317252638835,0.03849088408243018,-0.06542062977286411,-0.043825935952594326,38.49088408243018,-65.42062977286412,-43.82593595259433
0.002,0.2500000000468574,0.0,0.4,3.847656512012704e-05,0.43475523019379414,0.4292879006712502,0.0758545996221677,-0.12872386250058337,-0.08590357128303186,37.36371553973753,-63.30323272771926,-42.07763533043753
0.003,0.2500000003747188,0.0,0.4,0.00011427595452589936,0.4346264559630319,0.4292020021771868,0.11214727040953193,-0.18999517200465907,-0.12629527308768673,36.29267078736423,-61.271309504075695,-40.39170180465487
0.004,0.2500000012642016,0.0,0.4,0.00022630344003478185,0.43443635185532925,0.429075717694646,0.14742028764453496,-0.24931706477865725,-0.16506171986223225,35.27301723500303,-59.32189277399819,-38.76644677454552
0.005,0.2500000029955018,0.0,0.4,0.0003735183109055471,0.4341868485680697,0.4289106740890525,0.1817206535619553,-0.3067691748615843,-0.20226173964541655,34.30036591742033,-57.45211008292703,-37.200019783184295
0.006,0.25000000584839416,0.0,0.4,0.0005549292426903662,0.4338797995023407,0.42870843906853573,0.21509130930612336,-0.3624283490667761,-0.2379521961822828,33.37065574416806,-55.65917420519184,-35.69045653686626
0.007,0.25000001010223244,0.0,0.4,0.0007695900135036778,0.4335169833259939,0.4284705231855542,0.24757144580756782,-0.41636872480916565,-0.2721879151858647,32.48013650144446,-53.94037574238952,-34.23571900358191
0.008,0.25000001603594946,0.0,0.4,0.0010165955496837125,0.4331001064793754,0.4281983819097765,0.2791967969556253,-0.46866180230478566,-0.3050216437595316,31.625351148057508,-52.29307749562001,-32.833728573666896
0.009000000000000001,0.2500000239280576,0.0,0.4,0.0012950782820305615,0.43263080562755346,0.42789341773904377,0.30999991479269107,-0.5193765125266034,-0.336504036949831,30.80311783706574,-50.71471022181778,-31.482393190299383
0.010000000000000002,0.2500000340566487,0.0,0.4,0.0016042047935004163,0.432110650061647,0.4275569823213153,0.34001042679419624,-0.5685792819808836,-0.36668366622685844,30.010512001505173,-49.202769454280144,-30.17962927702744
0.011000000000000003,0.2500000466993945,0.0,0.4,0.0019431727392926975,0.43154114405092325,0.42719037856572006,0.3692552755588172,-0.6163340951088638,-0.39560704543469316,29.24484876462097,-47.75481312798024,-28.92337920783472
0.012000000000000004,0.25000006213354675,0.0,0.4,0.0023112080206114318,0.4309237291466656,0.42679486272532036,0.3977589414292436,-0.6627025549106024,-0.4233186704200759,28.50366587042641,-46.36845980173854,-27.711624985382766
0.013000000000000005,0.2500000806359374,0.0,0.4,0.00270756219394326,0.43025978643832774,0.42637164643799824,0.42554364870654277,-0.7077439422232075,-0.449861069136807,27.784707277299148,-45.041387312605096,-26.542398716731086
0.014000000000000005,0.2500001024829788,0.0,0.4,0.003131510098402112,0.4295506387621712,0.42592189871509517,0.45262955622060136,-0.7515152739568576,-0.47527485954116677,27.085907514058594,-43.77133173365011,-25.41379040435976
0.015000000000000006,0.2500001279506641,0.0,0.4,0.0035823476845127794,0.42879755286238486,0.42544674787012215,0.4790349330837051,-0.7940713604926435,-0.49959881304553666,26.405376863103736,-42.55608653578591,-24.32395350436989
0.016000000000000007,0.25000015731456726,0.0,0.4,0.004059390028692099,0.42800174150456394,0.4249472833821028,0.5047763204910437,-0.8354648623706259,-0.5228699216891272,25.74138740733861,-41.39350187798241,-23.271108643590498
0.017000000000000008,0.2500001908498432,0.0,0.4,0.004561969518611599,0.42716436554138876,0.42442455768995047,0.5298686804467311,-0.8757463463400582,-0.545123467522175,25.09235995568737,-40.281483969432315,-22.253545833047838
0.01800000000000001,0.25000022883122824,0.0,0.4,0.005089434195569277,0.4262865359303454,0.42387958791578584,0.5537664322069019,-0.9151227344695323,-0.5664217958825544,23.897751760170838,-39.37638812947408,-21.29832836037937
0.01900000000000001,0.2500002715330403,0.0,0.4,0.0056405917266432026,0.42536915871129083,0.42331333058350995,0.5758170498210968,-0.9538356700976692,-0.5868199405715145,22.050617614194913,-38.71293562813693,-20.398144688960173
0.02000000000000001,0.2500003192291787,0.0,0.4,0.006213603918516334,0.4244129008201257,0.4227266896044094,0.5961962455069307,-0.9918942275155636,-0.606324455066799,20.379195685833906,-38.05855741789432,-19.504514495284454
0.02100000000000001,0.250000372193125,0.0,0.4,0.006806808352258465,0.42341842066906715,0.42212056226049827,0.6150625245537796,-1.0293092001793298,-0.6249441183965402,18.8662790468489,-37.41497266376626,-18.619663329741186
0.022000000000000013,0.25000043069794275,0.0,0.4,0.007418701000603998,0.4223863663105102,0.4214958369000708,0.6325585326989112,-1.066092731189668,-0.64268976327498,17.496008145131526,-36.78353101033815,-17.74564487843977
0.023000000000000013,0.25000049501627786,0.0,0.4,0.008047920229055313,0.42131737399046926,0.42085339082852813,0.6488123424794306,-1.1022579983379561,-0.6595741010195125,16.25380978051949,-36.16526714828816,-16.884337744532573
0.024000000000000014,0.2500005654203588,0.0,0.4,0.00869323211491177,0.4202120670333312,0.4201940883925984,0.6639386719738376,-1.137818947689159,-0.6756115435666105,15.126329494406953,-35.560949351202794,-16.037442547097935
0.025000000000000015,0.2500006421819968,0.0,0.4,0.009353517012172753,0.41907105500645436,0.419518779256802,0.6780400319721341,-1.172790069963473,-0.690818023758086,14.101359998296536,-34.97112227431409,-15.206480191475524
