timestamp,model_name,goal_image,curr_j0,curr_j1,curr_j2,curr_j3,curr_j4,curr_j5,cmd_j0,cmd_j1,cmd_j2,cmd_j3,cmd_j4,cmd_j5,delta_j0,delta_j1,delta_j2,delta_j3,delta_j4,delta_j5
1769212043.2737854,/media/jerry/SSD/checkpoints/best_iris_experiment_combined.pth,goal1.png,-0.30025386810302734,-0.20604577660560608,-2.561669111251831,1.029502272605896,1.0198088884353638,2.8714792728424072,-0.35390397906303406,-0.21357059478759766,-2.5570619106292725,1.0107229948043823,1.0035609006881714,2.862205743789673,-0.05365012213587761,-0.007524821907281876,0.004607252776622772,-0.018779268488287926,-0.0162479430437088,-0.009273642674088478
1769212043.2905025,/media/jerry/SSD/checkpoints/best_iris_experiment_combined.pth,goal1.png,-0.30082938075065613,-0.20592465996742249,-2.5612146854400635,1.029532551765442,1.0197936296463013,2.871464252471924,-0.35388511419296265,-0.21339412033557892,-2.556086540222168,1.0103508234024048,1.003198266029358,2.8621103763580322,-0.05305574834346771,-0.00746945571154356,0.005128136835992336,-0.01918172836303711,-0.01659535989165306,-0.00935380719602108
1769212043.3884819,/media/jerry/SSD/checkpoints/best_iris_experiment_combined.pth,goal1.png,-0.30082938075065613,-0.2058338075876236,-2.5612146854400635,1.029532551765442,1.0198088884353638,2.8714792728424072,-0.3536874055862427,-0.2131584733724594,-2.555312395095825,1.0105243921279907,1.002349853515625,2.8615639209747314,-0.05285801738500595,-0.0073246704414486885,0.0059022060595452785,-0.019008200615644455,-0.01745903119444847,-0.009915348142385483
1769212043.4884784,/media/jerry/SSD/checkpoints/best_iris_experiment_combined.pth,goal1.png,-0.3353622257709503,-0.2094687670469284,-2.5587308406829834,1.0176883935928345,1.0102366209030151,2.865572452545166,-0.3879859149456024,-0.2165932059288025,-2.5524837970733643,0.9989184737205505,0.9922287464141846,2.854626417160034,-0.0526236966252327,-0.007124445401132107,0.006247092969715595,-0.018769923597574234,-0.018007870763540268,-0.010946045629680157
1769212043.586761,/media/jerry/SSD/checkpoints/best_iris_experiment_combined.pth,goal1.png,-0.34853920340538025,-0.21101363003253937,-2.5583369731903076,1.0136595964431763,1.0064349174499512,2.862830877304077,-0.4009830951690674,-0.21790187060832977,-2.5516157150268555,0.9954026341438293,0.9878426194190979,2.849860191345215,-0.05244389921426773,-0.006888246163725853,0.006721269339323044,-0.018256988376379013,-0.018592294305562973,-0.012970708310604095
1769212043.687115,/media/jerry/SSD/checkpoints/best_iris_experiment_combined.pth,goal1.png,-0.3743782341480255,-0.21383081376552582,-2.5558528900146484,1.003481388092041,0.9987255930900574,2.8575146198272705,-0.42652592062950134,-0.22045692801475525,-2.5486016273498535,0.9858786463737488,0.9788351058959961,2.8425710201263428,-0.052147697657346725,-0.006626114249229431,0.0072511532343924046,-0.017602765932679176,-0.01989048719406128,-0.014943504706025124
1769212043.7893128,/media/jerry/SSD/checkpoints/best_iris_experiment_combined.pth,goal1.png,-0.39143261313438416,-0.21676911413669586,-2.5541868209838867,0.9980288743972778,0.9930307865142822,2.852365016937256,-0.4434000253677368,-0.22313769161701202,-2.546367883682251,0.9800364971160889,0.9716538786888123,2.8368356227874756,-0.05196741968393326,-0.006368573755025864,0.007818935438990593,-0.017992356792092323,-0.021376917138695717,-0.015529366210103035
1769212043.8892896,/media/jerry/SSD/checkpoints/best_iris_experiment_combined.pth,goal1.png,-0.4137274920940399,-0.2193438857793808,-2.5523087978363037,0.9904559254646301,0.9846398830413818,2.8461248874664307,-0.4655661880970001,-0.22554920613765717,-2.5439486503601074,0.9722071290016174,0.9609479308128357,2.830017566680908,-0.0518387034535408,-0.006205316632986069,0.008360087871551514,-0.0182487890124321,-0.023691967129707336,-0.016107305884361267
1769212043.9872277,/media/jerry/SSD/checkpoints/best_iris_experiment_combined.pth,goal1.png,-0.4336595833301544,-0.22219134867191315,-2.550036907196045,0.9835493564605713,0.9778392910957336,2.8404452800750732,-0.48534414172172546,-0.2283525913953781,-2.5406439304351807,0.9657665491104126,0.9509546160697937,2.823077440261841,-0.051684554666280746,-0.006161241326481104,0.009393000975251198,-0.017782803624868393,-0.02688470110297203,-0.01736779697239399
1769212044.088846,/media/jerry/SSD/checkpoints/best_iris_experiment_combined.pth,goal1.png,-0.453561395406723,-0.2250388115644455,-2.547553062438965,0.9755825400352478,0.9679338932037354,2.8336901664733887,-0.5045618414878845,-0.23116883635520935,-2.536144971847534,0.9594245553016663,0.937498152256012,2.8145265579223633,-0.051000431180000305,-0.006130021996796131,0.011408105492591858,-0.0161579642444849,-0.030435733497142792,-0.01916363090276718
1769212044.1914523,/media/jerry/SSD/checkpoints/best_iris_experiment_combined.pth,goal1.png,-0.47388729453086853,-0.22828011214733124,-2.5448873043060303,0.9694938659667969,0.9576800465583801,2.8268895149230957,-0.5230129957199097,-0.2346085011959076,-2.5312840938568115,0.9554009437561035,0.9260880947113037,2.806609869003296,-0.04912571236491203,-0.00632838997989893,0.013603202067315578,-0.014092909172177315,-0.03159194439649582,-0.020279603078961372
1769212044.290741,/media/jerry/SSD/checkpoints/best_iris_experiment_combined.pth,goal1.png,-0.4935467839241028,-0.2310670018196106,-2.5407071113586426,0.9629205465316772,0.9455329179763794,2.8194680213928223,-0.5406306982040405,-0.23788094520568848,-2.524833917617798,0.9515487551689148,0.9143064618110657,2.798039436340332,-0.047083914279937744,-0.0068139443174004555,0.015873277559876442,-0.011371796950697899,-0.031226450577378273,-0.021428585052490234
