timestamp,model_name,goal_image,curr_j0,curr_j1,curr_j2,curr_j3,curr_j4,curr_j5,cmd_j0,cmd_j1,cmd_j2,cmd_j3,cmd_j4,cmd_j5,delta_j0,delta_j1,delta_j2,delta_j3,delta_j4,delta_j5
1769212127.4375114,/media/jerry/SSD/checkpoints/best_iris_experiment_combined.pth,goal1.png,-0.0014540143311023712,-1.5024807453155518,-1.0700933933258057,1.6320091485977173,1.34671950340271,2.6659181118011475,-0.04048628360033035,-1.5009307861328125,-1.0570145845413208,1.6198554039001465,1.3395429849624634,2.6390528678894043,-0.03903226926922798,0.001549992710351944,0.013078782707452774,-0.01215377263724804,-0.007176556624472141,-0.02686516009271145
1769212127.4518032,/media/jerry/SSD/checkpoints/best_iris_experiment_combined.pth,goal1.png,-0.0014237317955121398,-1.5024503469467163,-1.0693057775497437,1.6322212219238281,1.34671950340271,2.6659181118011475,-0.04019434005022049,-1.500741958618164,-1.0562129020690918,1.620287537574768,1.3391145467758179,2.6383442878723145,-0.038770608603954315,0.0017083871643990278,0.013092851266264915,-0.011933697387576103,-0.0076049682684242725,-0.027573782950639725
1769212127.5513842,/media/jerry/SSD/checkpoints/best_iris_experiment_combined.pth,goal1.png,-0.00796679686754942,-1.5022989511489868,-1.0677003860473633,1.630645990371704,1.3448868989944458,2.661783218383789,-0.04647279158234596,-1.5004619359970093,-1.0547486543655396,1.618879795074463,1.3367811441421509,2.6336309909820557,-0.03850599378347397,0.0018370453035458922,0.012951754964888096,-0.011766253970563412,-0.008105757646262646,-0.028152238577604294
1769212127.6500978,/media/jerry/SSD/checkpoints/best_iris_experiment_combined.pth,goal1.png,-0.02814122661948204,-1.5021171569824219,-1.0601273775100708,1.624193787574768,1.341191291809082,2.645728588104248,-0.06693580746650696,-1.4999340772628784,-1.0470638275146484,1.6124520301818848,1.3327680826187134,2.617722749710083,-0.03879458084702492,0.0021830222103744745,0.013063528575003147,-0.011741697788238525,-0.008423184975981712,-0.028005775064229965
1769212127.7511787,/media/jerry/SSD/checkpoints/best_iris_experiment_combined.pth,goal1.png,-0.0402580127120018,-1.5018142461776733,-1.0559773445129395,1.6208919286727905,1.3383287191390991,2.6366257667541504,-0.0796242356300354,-1.4991540908813477,-1.0429280996322632,1.6088370084762573,1.3298372030258179,2.609058380126953,-0.0393662229180336,0.0026600961573421955,0.01304924488067627,-0.012054890394210815,-0.00849155057221651,-0.0275673009455204
1769212127.8521523,/media/jerry/SSD/checkpoints/best_iris_experiment_combined.pth,goal1.png,-0.056615713983774185,-1.5017536878585815,-1.050009846687317,1.6152273416519165,1.3341938257217407,2.6240394115448,-0.0964992493391037,-1.4986249208450317,-1.0373362302780151,1.6026082038879395,1.3258073329925537,2.5969929695129395,-0.03988353908061981,0.003128801006823778,0.012673582881689072,-0.012619099579751492,-0.008386547677218914,-0.027046537026762962
1769212127.9533615,/media/jerry/SSD/checkpoints/best_iris_experiment_combined.pth,goal1.png,-0.06967148184776306,-1.501481056213379,-1.045738697052002,1.6105018854141235,1.331740140914917,2.61425518989563,-0.10925736278295517,-1.4981317520141602,-1.033644437789917,1.5979808568954468,1.3231935501098633,2.5866923332214355,-0.03958588093519211,0.0033492972142994404,0.01209423877298832,-0.012521001510322094,-0.008546531200408936,-0.027562741190195084
1769212128.054146,/media/jerry/SSD/checkpoints/best_iris_experiment_combined.pth,goal1.png,-0.0866955891251564,-1.5011478662490845,-1.0405889749526978,1.6047463417053223,1.3277719020843506,2.6018354892730713,-0.12580740451812744,-1.4976532459259033,-1.0291084051132202,1.592477560043335,1.319448471069336,2.5737133026123047,-0.03911181166768074,0.0034945744555443525,0.011480532586574554,-0.012268739752471447,-0.008323460817337036,-0.028122108429670334
1769212128.157164,/media/jerry/SSD/checkpoints/best_iris_experiment_combined.pth,goal1.png,-0.099509097635746,-1.5012084245681763,-1.0361664295196533,1.6003843545913696,1.3249244689941406,2.592172384262085,-0.13854411244392395,-1.4975054264068604,-1.0253304243087769,1.588282585144043,1.3171515464782715,2.563509941101074,-0.039035022258758545,0.003703014925122261,0.01083596982061863,-0.012101788073778152,-0.0077728889882564545,-0.02866233140230179
1769212128.255503,/media/jerry/SSD/checkpoints/best_iris_experiment_combined.pth,goal1.png,-0.11410980671644211,-1.501299262046814,-1.0317437648773193,1.5956284999847412,1.3215771913528442,2.580615997314453,-0.15301963686943054,-1.4976242780685425,-1.0213006734848022,1.5833419561386108,1.3144645690917969,2.5523157119750977,-0.038909830152988434,0.003674970706924796,0.010443037375807762,-0.012286584824323654,-0.007112632971256971,-0.028300251811742783
