timestamp,model_name,goal_image,curr_j0,curr_j1,curr_j2,curr_j3,curr_j4,curr_j5,cmd_j0,cmd_j1,cmd_j2,cmd_j3,cmd_j4,cmd_j5,delta_j0,delta_j1,delta_j2,delta_j3,delta_j4,delta_j5
1769720217.4085193,/home/jerry/Desktop/checkpoints/best_iris_experiment_combined.pth,goal2.png,-0.06933829933404922,-0.8037968277931213,-2.2127058506011963,1.4914847612380981,1.5324697494506836,2.704540252685547,-0.11812017858028412,-0.804542064666748,-2.2004950046539307,1.4619455337524414,1.5322147607803345,2.7030515670776367,-0.048781875520944595,-0.0007452107965946198,0.012210894376039505,-0.0295391958206892,-0.00025497376918792725,-0.0014885887503623962
1769720217.420927,/home/jerry/Desktop/checkpoints/best_iris_experiment_combined.pth,goal2.png,-0.07097408920526505,-0.8280606269836426,-2.2123725414276123,1.490757703781128,1.5324546098709106,2.7045252323150635,-0.11793665587902069,-0.8293073773384094,-2.20137095451355,1.462751865386963,1.5319026708602905,2.703561782836914,-0.046962570399045944,-0.0012467547785490751,0.011001582257449627,-0.028005849570035934,-0.0005519239348359406,-0.0009635183960199356
1769720217.5197806,/home/jerry/Desktop/checkpoints/best_iris_experiment_combined.pth,goal2.png,-0.080576591193676,-0.8366636037826538,-2.210252285003662,1.4807918071746826,1.5324546098709106,2.7044949531555176,-0.126117542386055,-0.8379876017570496,-2.2003164291381836,1.453799843788147,1.5321670770645142,2.7043678760528564,-0.0455409474670887,-0.0013239776017144322,0.00993590708822012,-0.02699194848537445,-0.00028758723055943847,-0.00012702064123004675
1769720217.6207056,/home/jerry/Desktop/checkpoints/best_iris_experiment_combined.pth,goal2.png,-0.10786968469619751,-0.833937406539917,-2.204587697982788,1.4651308059692383,1.5322273969650269,2.7043282985687256,-0.15169991552829742,-0.8351286053657532,-2.1946263313293457,1.4392719268798828,1.532259464263916,2.7050082683563232,-0.04383023455739021,-0.0011911997571587563,0.009961382485926151,-0.02585887908935547,3.2118798117153347e-05,0.0006800156552344561
1769720217.721147,/home/jerry/Desktop/checkpoints/best_iris_experiment_combined.pth,goal2.png,-0.12843793630599976,-0.834967315196991,-2.2018613815307617,1.453710675239563,1.5322275161743164,2.7043888568878174,-0.1708746999502182,-0.8360295295715332,-2.1913650035858154,1.428920030593872,1.5324832201004028,2.7049756050109863,-0.042436763644218445,-0.0010622254339978099,0.01049632765352726,-0.024790607392787933,0.0002556515100877732,0.000586856622248888
1769720217.821623,/home/jerry/Desktop/checkpoints/best_iris_experiment_combined.pth,goal2.png,-0.14676453173160553,-0.8391172289848328,-2.198256731033325,1.4411698579788208,1.5322123765945435,2.7045555114746094,-0.18873324990272522,-0.8397741317749023,-2.187694549560547,1.4169690608978271,1.5325000286102295,2.704482078552246,-0.04196871817111969,-0.0006568766548298299,0.01056220568716526,-0.02420083060860634,0.0002876145881600678,-7.347323116846383e-05
1769720217.919781,/home/jerry/Desktop/checkpoints/best_iris_experiment_combined.pth,goal2.png,-0.16672690212726593,-0.8432673215866089,-2.194803237915039,1.429780125617981,1.5323032140731812,2.7045857906341553,-0.2091851681470871,-0.8428369760513306,-2.184968948364258,1.4052242040634155,1.5329097509384155,2.703808307647705,-0.04245826601982117,0.00043037018622271717,0.009834366850554943,-0.024555955082178116,0.0006065002526156604,-0.000777451612520963
1769720218.019216,/home/jerry/Desktop/checkpoints/best_iris_experiment_combined.pth,goal2.png,-0.1867499202489853,-0.8460237979888916,-2.191047191619873,1.4169362783432007,1.5323940515518188,2.7044949531555176,-0.2300635576248169,-0.8441590666770935,-2.182003974914551,1.3916620016098022,1.5342317819595337,2.7037975788116455,-0.0433136411011219,0.0018647568067535758,0.009043327532708645,-0.025274230167269707,0.0018376826774328947,-0.0006972954142838717
1769720218.120277,/home/jerry/Desktop/checkpoints/best_iris_experiment_combined.pth,goal2.png,-0.20646996796131134,-0.8508704900741577,-2.1878058910369873,1.4057585000991821,1.5327726602554321,2.70414662361145,-0.2501358687877655,-0.8485276699066162,-2.1791841983795166,1.3793365955352783,1.5358302593231201,2.703913688659668,-0.04366588965058327,0.0023428318090736866,0.008621756918728352,-0.026421938091516495,0.003057633526623249,-0.0002329448761884123
1769720218.2203565,/home/jerry/Desktop/checkpoints/best_iris_experiment_combined.pth,goal2.png,-0.2252206653356552,-0.8555052280426025,-2.184443473815918,1.3937933444976807,1.5334391593933105,2.703843593597412,-0.26882317662239075,-0.8535459637641907,-2.176016330718994,1.3652383089065552,1.5374139547348022,2.704106330871582,-0.04360250383615494,0.001959235407412052,0.008427150547504425,-0.028554977849125862,0.003974804189056158,0.0002626834320835769
