timestamp,model_name,goal_image,curr_j0,curr_j1,curr_j2,curr_j3,curr_j4,curr_j5,cmd_j0,cmd_j1,cmd_j2,cmd_j3,cmd_j4,cmd_j5,delta_j0,delta_j1,delta_j2,delta_j3,delta_j4,delta_j5
1769212652.7347443,/media/jerry/SSD/checkpoints/best_iris_experiment_combined.pth,goal1.png,-0.1672721803188324,-1.3678330183029175,-1.5784226655960083,1.6523350477218628,1.55585515499115,2.574678897857666,-0.21300458908081055,-1.3585882186889648,-1.5673755407333374,1.6373885869979858,1.544445276260376,2.5584001541137695,-0.04573241248726845,0.009244848042726517,0.011047076433897018,-0.014946473762392998,-0.011409933678805828,-0.016278713941574097
1769212652.7447329,/media/jerry/SSD/checkpoints/best_iris_experiment_combined.pth,goal1.png,-0.16721157729625702,-1.3678330183029175,-1.5784226655960083,1.6523350477218628,1.55585515499115,2.574678897857666,-0.21266146004199982,-1.358670949935913,-1.5671985149383545,1.637607216835022,1.5439543724060059,2.558180570602417,-0.0454498827457428,0.009162034839391708,0.011224191635847092,-0.014727883040904999,-0.011900796554982662,-0.01649842970073223
1769212652.8459194,/media/jerry/SSD/checkpoints/best_iris_experiment_combined.pth,goal1.png,-0.17896485328674316,-1.3662880659103394,-1.576453685760498,1.6481850147247314,1.5518414974212646,2.5699079036712646,-0.22413212060928345,-1.357263207435608,-1.5651257038116455,1.6335830688476562,1.539820909500122,2.553189516067505,-0.045167263597249985,0.009024824015796185,0.011328020133078098,-0.014601887203752995,-0.01202057208865881,-0.01671835221350193
1769212652.9464953,/media/jerry/SSD/checkpoints/best_iris_experiment_combined.pth,goal1.png,-0.20392544567584991,-1.3620471954345703,-1.5710920095443726,1.6392792463302612,1.5443897247314453,2.5604264736175537,-0.2483612596988678,-1.3535821437835693,-1.55964994430542,1.6248847246170044,1.533433437347412,2.5441880226135254,-0.04443582147359848,0.00846509076654911,0.011442117393016815,-0.014394499361515045,-0.010956243611872196,-0.016238359734416008
1769212653.0464935,/media/jerry/SSD/checkpoints/best_iris_experiment_combined.pth,goal1.png,-0.22101010382175446,-1.3584728240966797,-1.5666996240615845,1.6329481601715088,1.5395126342773438,2.5539438724517822,-0.26418524980545044,-1.3512991666793823,-1.554826259613037,1.6190259456634521,1.5300540924072266,2.5382540225982666,-0.04317515715956688,0.007173622492700815,0.01187335979193449,-0.013922233134508133,-0.009458505548536777,-0.015689779072999954
1769212653.1466434,/media/jerry/SSD/checkpoints/best_iris_experiment_combined.pth,goal1.png,-0.24151776731014252,-1.3565038442611694,-1.5613985061645508,1.6261324882507324,1.5342267751693726,2.5460832118988037,-0.2833167314529419,-1.3509141206741333,-1.5492265224456787,1.6130268573760986,1.526140570640564,2.5307748317718506,-0.041798971593379974,0.005589684471487999,0.012172028422355652,-0.013105642050504684,-0.00808621197938919,-0.015308375470340252
1769212653.2454891,/media/jerry/SSD/checkpoints/best_iris_experiment_combined.pth,goal1.png,-0.259692907333374,-1.3546559810638428,-1.556885004043579,1.6200135946273804,1.530319094657898,2.538994789123535,-0.30075758695602417,-1.3502565622329712,-1.5442906618118286,1.6074838638305664,1.5228142738342285,2.5236308574676514,-0.04106467217206955,0.004399399738758802,0.012594316154718399,-0.01252971775829792,-0.007504806853830814,-0.015363954938948154
1769212653.3454418,/media/jerry/SSD/checkpoints/best_iris_experiment_combined.pth,goal1.png,-0.27804985642433167,-1.3542925119400024,-1.5525835752487183,1.6137733459472656,1.5269566774368286,2.531815767288208,-0.31892362236976624,-1.3505581617355347,-1.5398825407028198,1.6013281345367432,1.519971251487732,2.5166232585906982,-0.04087376594543457,0.0037342957220971584,0.012701088562607765,-0.012445155531167984,-0.006985369138419628,-0.015192411839962006
1769212653.4455144,/media/jerry/SSD/checkpoints/best_iris_experiment_combined.pth,goal1.png,-0.2960432469844818,-1.354443907737732,-1.5478883981704712,1.6075029373168945,1.523821473121643,2.5249545574188232,-0.3369559049606323,-1.3509784936904907,-1.535194993019104,1.595091700553894,1.5173821449279785,2.5106871128082275,-0.04091264307498932,0.0034653814509510994,0.012693360447883606,-0.012411204166710377,-0.006439358927309513,-0.01426738128066063
1769212653.5463328,/media/jerry/SSD/checkpoints/best_iris_experiment_combined.pth,goal1.png,-0.3138549327850342,-1.3544741868972778,-1.5423752069473267,1.6014446020126343,1.5208983421325684,2.5180933475494385,-0.35502561926841736,-1.3507764339447021,-1.5300318002700806,1.5889956951141357,1.5148913860321045,2.504990577697754,-0.041170697659254074,0.003697803709656,0.01234339363873005,-0.01244890596717596,-0.0060069868341088295,-0.013102656230330467
