timestamp,model_name,goal_image,curr_j0,curr_j1,curr_j2,curr_j3,curr_j4,curr_j5,cmd_j0,cmd_j1,cmd_j2,cmd_j3,cmd_j4,cmd_j5,delta_j0,delta_j1,delta_j2,delta_j3,delta_j4,delta_j5
1769212093.248572,/media/jerry/SSD/checkpoints/best_iris_experiment_combined.pth,goal1.png,0.22437244653701782,-1.3482340574264526,-1.6005357503890991,1.675750732421875,1.4088484048843384,2.982135772705078,0.18433131277561188,-1.3379639387130737,-1.5865533351898193,1.6648766994476318,1.4015377759933472,2.9622926712036133,-0.04004113748669624,0.01027008518576622,0.013982433825731277,-0.010873997583985329,-0.007310623303055763,-0.01984318718314171
1769212093.262673,/media/jerry/SSD/checkpoints/best_iris_experiment_combined.pth,goal1.png,0.224826842546463,-1.3482037782669067,-1.6004751920700073,1.6752963066101074,1.4088786840438843,2.982135772705078,0.18449841439723969,-1.3378913402557373,-1.5866988897323608,1.66331946849823,1.401864767074585,2.962256669998169,-0.04032842442393303,0.010312385857105255,0.013776331208646297,-0.011976894922554493,-0.007013893686234951,-0.019879119470715523
1769212093.361897,/media/jerry/SSD/checkpoints/best_iris_experiment_combined.pth,goal1.png,0.21792030334472656,-1.3472042083740234,-1.5989909172058105,1.6736606359481812,1.4070913791656494,2.9789552688598633,0.17749449610710144,-1.336835265159607,-1.585480809211731,1.6607613563537598,1.4003760814666748,2.959216833114624,-0.04042580723762512,0.010368970222771168,0.013510116375982761,-0.012899322435259819,-0.006715317722409964,-0.019738465547561646
1769212093.461982,/media/jerry/SSD/checkpoints/best_iris_experiment_combined.pth,goal1.png,0.19801849126815796,-1.342296838760376,-1.5932656526565552,1.6659663915634155,1.4032140970230103,2.967716932296753,0.15788698196411133,-1.3322538137435913,-1.579761028289795,1.6522471904754639,1.3966331481933594,2.9481570720672607,-0.04013150557875633,0.010043050162494183,0.013504605740308762,-0.013719238340854645,-0.006580954417586327,-0.019559841603040695
1769212093.5594656,/media/jerry/SSD/checkpoints/best_iris_experiment_combined.pth,goal1.png,0.182872474193573,-1.3387224674224854,-1.5898123979568481,1.6612409353256226,1.4003818035125732,2.9601893424987793,0.14303447306156158,-1.329028606414795,-1.5763592720031738,1.6461124420166016,1.3939787149429321,2.941047191619873,-0.039837997406721115,0.0096938107162714,0.013453156687319279,-0.015128495171666145,-0.006403091363608837,-0.019142206758260727
1769212093.6647651,/media/jerry/SSD/checkpoints/best_iris_experiment_combined.pth,goal1.png,0.16872616112232208,-1.3359053134918213,-1.5853291749954224,1.655091643333435,1.3975645303726196,2.9512228965759277,0.12873922288417816,-1.326362133026123,-1.571999192237854,1.6384540796279907,1.3911151885986328,2.9322268962860107,-0.03998694196343422,0.00954321026802063,0.01332993246614933,-0.016637613996863365,-0.006449352949857712,-0.018995892256498337
1769212093.763288,/media/jerry/SSD/checkpoints/best_iris_experiment_combined.pth,goal1.png,0.15597321093082428,-1.3334819078445435,-1.5818456411361694,1.6496087312698364,1.3952776193618774,2.9444222450256348,0.115719735622406,-1.3242313861846924,-1.5688769817352295,1.631917953491211,1.3889611959457397,2.9260385036468506,-0.04025347903370857,0.009250547736883163,0.012968616560101509,-0.017690803855657578,-0.006316463928669691,-0.018383784219622612
1769212093.8638434,/media/jerry/SSD/checkpoints/best_iris_experiment_combined.pth,goal1.png,0.14061520993709564,-1.3314220905303955,-1.5759992599487305,1.6413087844848633,1.3917031288146973,2.9357285499572754,0.1003405973315239,-1.3230273723602295,-1.5630364418029785,1.6231857538223267,1.3855091333389282,2.9176957607269287,-0.04027461260557175,0.008394726552069187,0.012962836772203445,-0.01812301203608513,-0.006194006185978651,-0.01803269237279892
1769212093.9636164,/media/jerry/SSD/checkpoints/best_iris_experiment_combined.pth,goal1.png,0.1279531866312027,-1.3294227123260498,-1.5719704627990723,1.6346445083618164,1.3897038698196411,2.929609537124634,0.08769802749156952,-1.32188081741333,-1.5588728189468384,1.6161680221557617,1.38338041305542,2.911839008331299,-0.04025515913963318,0.0075418660417199135,0.013097593560814857,-0.01847643405199051,-0.006323500536382198,-0.01777045987546444
1769212094.0633974,/media/jerry/SSD/checkpoints/best_iris_experiment_combined.pth,goal1.png,0.11520024389028549,-1.3286049365997314,-1.5673964023590088,1.6270413398742676,1.3869624137878418,2.921143054962158,0.0749429315328598,-1.3218287229537964,-1.5543001890182495,1.6083881855010986,1.380350947380066,2.903552293777466,-0.04025731235742569,0.006776253692805767,0.013096179813146591,-0.01865314319729805,-0.00661146454513073,-0.017590858042240143
