timestamp,model_name,goal_image,curr_j0,curr_j1,curr_j2,curr_j3,curr_j4,curr_j5,cmd_j0,cmd_j1,cmd_j2,cmd_j3,cmd_j4,cmd_j5,delta_j0,delta_j1,delta_j2,delta_j3,delta_j4,delta_j5
1769720167.0312254,/home/jerry/Desktop/checkpoints/best_iris_experiment_combined.pth,goal2.png,-0.3350895941257477,-0.9403530359268188,-2.0947489738464355,1.224097728729248,1.5067973136901855,2.9355921745300293,-0.3981360197067261,-0.9270469546318054,-2.081319808959961,1.180534839630127,1.4922564029693604,2.9257307052612305,-0.0630464255809784,0.01330609992146492,0.013429280370473862,-0.043562933802604675,-0.014540891163051128,-0.00986136682331562
1769720167.0478806,/home/jerry/Desktop/checkpoints/best_iris_experiment_combined.pth,goal2.png,-0.33563482761383057,-0.9533178806304932,-2.0947489738464355,1.222098469734192,1.506827712059021,2.9355921745300293,-0.39881038665771484,-0.9407023787498474,-2.0818116664886475,1.1776916980743408,1.4941864013671875,2.9258363246917725,-0.06317557394504547,0.012615522369742393,0.012937202118337154,-0.044406820088624954,-0.012641320005059242,-0.009755930863320827
1769720167.1480205,/home/jerry/Desktop/checkpoints/best_iris_experiment_combined.pth,goal2.png,-0.3500538468360901,-0.9588916897773743,-2.0919923782348633,1.2073765993118286,1.5025715827941895,2.9319419860839844,-0.4130391776561737,-0.9465587735176086,-2.079413652420044,1.1608480215072632,1.4917842149734497,2.922722578048706,-0.06298533082008362,0.012332944199442863,0.012578669935464859,-0.04652863368391991,-0.010787315666675568,-0.009219390340149403
1769720167.2453938,/home/jerry/Desktop/checkpoints/best_iris_experiment_combined.pth,goal2.png,-0.38743412494659424,-0.9495920538902283,-2.087085247039795,1.1815375089645386,1.4966949224472046,2.926762104034424,-0.449283242225647,-0.9376454949378967,-2.074345588684082,1.1336983442306519,1.4871472120285034,2.9180314540863037,-0.06184913218021393,0.01194656454026699,0.012739629484713078,-0.04783918708562851,-0.009547688066959381,-0.008730736561119556
1769720167.3467708,/home/jerry/Desktop/checkpoints/best_iris_experiment_combined.pth,goal2.png,-0.4186953604221344,-0.9441092610359192,-2.0825109481811523,1.1598182916641235,1.492317795753479,2.9223849773406982,-0.47849470376968384,-0.9330095648765564,-2.069103240966797,1.1122190952301025,1.483952283859253,2.9143786430358887,-0.05979933589696884,0.011099678464233875,0.013407668098807335,-0.0475991889834404,-0.008365536108613014,-0.008006298914551735
1769720167.4507904,/home/jerry/Desktop/checkpoints/best_iris_experiment_combined.pth,goal2.png,-0.446139931678772,-0.9428672194480896,-2.077573537826538,1.136523723602295,1.4885919094085693,2.9185984134674072,-0.5040163993835449,-0.9326674938201904,-2.0638091564178467,1.0901812314987183,1.4809906482696533,2.911200523376465,-0.057876452803611755,0.010199706070125103,0.013764435425400734,-0.04634244367480278,-0.007601265795528889,-0.007397882640361786
1769720167.548342,/home/jerry/Desktop/checkpoints/best_iris_experiment_combined.pth,goal2.png,-0.47237271070480347,-0.9412921071052551,-2.073120594024658,1.1141380071640015,1.4852900505065918,2.9150543212890625,-0.5282736420631409,-0.9319295883178711,-2.0594301223754883,1.0692793130874634,1.4782880544662476,2.9075000286102295,-0.0559009313583374,0.009362516924738884,0.013690503314137459,-0.04485869035124779,-0.007002005819231272,-0.007554388605058193
1769720167.646845,/home/jerry/Desktop/checkpoints/best_iris_experiment_combined.pth,goal2.png,-0.49954459071159363,-0.9368997812271118,-2.0664260387420654,1.0931153297424316,1.481958031654358,2.9115102291107178,-0.5536626577377319,-0.9275436997413635,-2.0525994300842285,1.0494598150253296,1.4742544889450073,2.902676582336426,-0.0541180819272995,0.009356065653264523,0.013826712965965271,-0.04365548864006996,-0.007703600451350212,-0.00883356761187315
1769720167.7470503,/home/jerry/Desktop/checkpoints/best_iris_experiment_combined.pth,goal2.png,-0.5249898433685303,-0.9374147057533264,-2.0622761249542236,1.072668194770813,1.4783986806869507,2.907435894012451,-0.5774232745170593,-0.927669882774353,-2.0484023094177246,1.0300488471984863,1.4685280323028564,2.8966760635375977,-0.05243344604969025,0.009744830429553986,0.013873869553208351,-0.04261934012174606,-0.009870684705674648,-0.01075994223356247
1769720167.8479402,/home/jerry/Desktop/checkpoints/best_iris_experiment_combined.pth,goal2.png,-0.5398328900337219,-0.9381416440010071,-2.0588834285736084,1.0591882467269897,1.4763842821121216,2.9049973487854004,-0.5908420085906982,-0.9280391931533813,-2.0449211597442627,1.0179163217544556,1.4637764692306519,2.892317056655884,-0.05100909247994423,0.010102460160851479,0.01396236103028059,-0.0412718802690506,-0.01260778121650219,-0.012680248357355595
