idx,q1,q2,q3,q4,q5,q6,x,y,z
0,0.0,-0.6,-1.2,0.0,1.0,0.0,-3.932952188097696e-17,0.5262241464003998,0.5088372250228328
1,0.010637997356918944,-0.5931945125469104,-1.1893799112602368,0.005632963009795569,0.9902688766823995,0.0017250291974526346,-0.005389346329119062,0.5255549864479724,0.5159145211634552
2,0.021275994713837888,-0.5863890250938208,-1.178759822520474,0.011265926019591138,0.9805377533647991,0.0034500583949052693,-0.010764755823941353,0.5247215459041261,0.5229988020499177
3,0.03191399207075683,-0.5795835376407313,-1.1681397337807111,0.01689888902938671,0.9708066300471987,0.005175087592357905,-0.016122238432767635,0.5237238554792392,0.5300882769861668
4,0.042551989427675775,-0.5727780501876417,-1.157519645040948,0.022531852039182277,0.9610755067295982,0.0069001167898105386,-0.021457799748468495,0.5225620530591257,0.537181152889647
5,0.05318998678459472,-0.5659725627345522,-1.1468995563011852,0.028164815048977845,0.9513443834119978,0.008625145987263173,-0.026767443881078518,0.5212363838055776,0.5442756347662997
6,0.06382798414151367,-0.5591670752814626,-1.136279467561422,0.03379777805877342,0.9416132600943973,0.01035017518471581,-0.03204717633054352,0.5197472001806102,0.5513699261819549
7,0.07446598149843262,-0.552361587828373,-1.1256593788216591,0.03943074106856899,0.9318821367767969,0.012075204382168444,-0.03729300685763294,0.5180949618946619,0.5584622297300629
8,0.08510397885535155,-0.5455561003752836,-1.1150392900818962,0.045063704078364554,0.9221510134591965,0.013800233579621077,-0.04250095235104693,0.5162802357790267,0.5655507474957083
9,0.0957419762122705,-0.538750612922194,-1.1044192013421332,0.050696667088160126,0.9124198901415961,0.015525262777073712,-0.04766703968876478,0.5143036955828565,0.572633681515865
10,0.10637997356918943,-0.5319451254691043,-1.0937991126023703,0.05632963009795569,0.9026887668239956,0.017250291974526346,-0.05278730859170109,0.5121661216951193,0.5797092342358523
11,0.1170179709261084,-0.5251396380160147,-1.0831790238626073,0.06196259310775127,0.8929576435063951,0.018975321171978983,-0.057857814467760726,0.5098684007919337,0.5867756089619605
12,0.12765596828302733,-0.5183341505629252,-1.0725589351228444,0.06759555611754683,0.8832265201887947,0.02070035036943162,-0.06287463124439756,0.507411525409755,0.5938310103102259
13,0.13829396563994628,-0.5115286631098357,-1.0619388463830814,0.0732285191273424,0.8734953968711943,0.02242537956688425,-0.0678338541878104,0.5047965934449192,0.6008736446513261
14,0.14893196299686523,-0.5047231756567461,-1.0513187576433183,0.07886148213713798,0.8637642735535938,0.024150408764336887,-0.07273160270693008,0.5020248075801113,0.6079017205515981
15,0.15956996035378415,-0.49791768820365656,-1.0406986689035556,0.08449444514693354,0.8540331502359932,0.02587543796178952,-0.07756402314037454,0.49909747463833926,0.6149134492101573
16,0.1702079577107031,-0.491112200750567,-1.0300785801637926,0.09012740815672911,0.8443020269183928,0.027600467159242154,-0.08232729152457449,0.49601600486506436,0.6219070448921352
17,0.18084595506762205,-0.4843067132974774,-1.0194584914240294,0.09576037116652468,0.8345709036007924,0.02932549635669479,-0.08701761634129504,0.49278191113914743,0.6288807253580223
18,0.191483952424541,-0.47750122584438787,-1.0088384026842665,0.10139333417632025,0.824839780283192,0.031050525554147425,-0.09163124124280705,0.48939680811333425,0.6358327122891451
19,0.20212194978145995,-0.47069573839129825,-0.9982183139445034,0.10702629718611582,0.8151086569655914,0.03277555475160006,-0.09616444775298447,0.48586241128502117,0.6427612317092822
20,0.21275994713837887,-0.4638902509382087,-0.9875982252047406,0.11265926019591138,0.8053775336479911,0.03450058394905269,-0.10061355794263242,0.48218053599808863,0.6496645144024503
21,0.22339794449529782,-0.45708476348511917,-0.9769781364649777,0.11829222320570695,0.7956464103303906,0.03622561314650533,-0.10497493707737683,0.4783530963766186,0.6565407963268809
22,0.2340359418522168,-0.4502792760320296,-0.9663580477252147,0.12392518621550254,0.7859152870127901,0.037950642343957966,-0.10924499623647371,0.47438210419134524,0.6633883190252213
23,0.24467393920913574,-0.44347378857894004,-0.9557379589854516,0.1295581492252981,0.7761841636951897,0.0396756715414106,-0.11342019490092342,0.47026966765973083,0.6702053300310041
24,0.25531193656605466,-0.4366683011258504,-0.9451178702456886,0.13519111223509367,0.7664530403775893,0.04140070073886324,-0.11749704350930283,0.4660179901805718,0.6769900832714123
25,0.2659499339229736,-0.4298628136727609,-0.9344977815059257,0.14082407524488924,0.7567219170599888,0.04312572993631587,-0.12147210597975709,0.46162936900408863,0.6837408394664013
26,0.27658793127989256,-0.42305732621967135,-0.9238776927661627,0.1464570382546848,0.7469907937423884,0.0448507591337685,-0.1253420021966199,0.4571061938384729,0.690455866524216
27,0.2872259286368115,-0.4162518387665818,-0.9132576040263998,0.15209000126448038,0.737259670424788,0.04657578833122114,-0.1291034104601601,0.45245094539389463,0.6971334399333621
28,0.29786392599373046,-0.40944635131349216,-0.9026375152866368,0.15772296427427596,0.7275285471071875,0.048300817528673774,-0.13275306989798277,0.4476661938650038,0.7037718431510851
29,0.3085019233506494,-0.40264086386040265,-0.8920174265468739,0.16335592728407153,0.717797423789587,0.05002584672612641,-0.13628778283663695,0.44275459735298495,0.7103693679884215
30,0.3191399207075683,-0.39583537640731314,-0.8813973378071109,0.16898889029386707,0.7080663004719866,0.05175087592357904,-0.13970441713201623,0.4377189002282483,0.7169243149918793
31,0.32977791806448725,-0.3890298889542235,-0.8707772490673479,0.17462185330366264,0.6983351771543862,0.053475905121031675,-0.14299990845716634,0.4325619314348716,0.7234349938218221
32,0.3404159154214062,-0.38222440150113396,-0.8601571603275849,0.18025481631345822,0.6886040538367857,0.05520093431848431,-0.14617126254613882,0.42728660273792557,0.7298997236276152
33,0.35105391277832515,-0.3754189140480444,-0.8495370715878219,0.1858877793232538,0.6788729305191853,0.05692596351593695,-0.149215557392564,0.4218959069148418,0.7363168334196168
34,0.3616919101352441,-0.36861342659495483,-0.8389169828480589,0.19152074233304936,0.6691418072015848,0.05865099271338958,-0.15212994540164404,0.41639291589200517,0.7426846624380709
35,0.37232990749216305,-0.3618079391418653,-0.828296894108296,0.19715370534284493,0.6594106838839844,0.060376021910842216,-0.15491165549429423,0.4107807788277811,0.7490015605189981
36,0.382967904849082,-0.35500245168877576,-0.817676805368533,0.2027866683526405,0.649679560566384,0.06210105110829485,-0.15755799516219177,0.4050627201431928,0.7552658884571375
37,0.39360590220600095,-0.34819696423568613,-0.80705671662877,0.20841963136243608,0.6399484372487835,0.06382608030574749,-0.16006635247252102,0.3992420375015093,0.7614760183660344
38,0.4042438995629199,-0.34139147678259657,-0.796436627889007,0.21405259437223165,0.6302173139311831,0.06555110950320012,-0.16243419802122908,0.3933220997380017,0.767630334035346
39,0.4190062645355093,-0.31480257029595704,-0.7856428041541194,0.22180174584433332,0.6191130568725267,0.06579974445518302,-0.16244319229962484,0.3781657249592233,0.7819796894010829
40,0.42313063215117985,-0.29501915126240713,-0.7854690691589946,0.22391793430663942,0.6177399231314707,0.06432335020971329,-0.1600885316801336,0.36890247252111774,0.7900473625322358
41,0.42725499976685033,-0.2752357322288572,-0.78529533416387,0.22603412276894552,0.616366789390415,0.06284695596424356,-0.15759497511060044,0.35952120409287747,0.7979270787213417
42,0.4313793673825209,-0.2554523131953073,-0.7851215991687452,0.2281503112312516,0.6149936556493591,0.06137056171877382,-0.15496248317158126,0.3500265815667278,0.8056157393978508
43,0.4355037349981914,-0.23566889416175735,-0.7849478641736206,0.23026649969355772,0.6136205219083033,0.05989416747330409,-0.15219110727073115,0.3404233095681282,0.8131103205944546
44,0.43962810261386187,-0.21588547512820744,-0.7847741291784959,0.23238268815586383,0.6122473881672473,0.05841777322783436,-0.14928098997013423,0.33071613294381946,0.8204078741341546
45,0.4437524702295324,-0.19610205609465747,-0.7846003941833712,0.2344988766181699,0.6108742544261916,0.05694137898236462,-0.1462323652587199,0.3209098342322688,0.8275055287876971
46,0.44787683784520294,-0.1763186370611076,-0.7844266591882465,0.23661506508047603,0.6095011206851356,0.055464984736894894,-0.14304555876952071,0.3110092311179193,0.8344004914009313
47,0.4520012054608734,-0.15653521802755765,-0.7842529241931218,0.23873125354278213,0.6081279869440798,0.053988590491425154,-0.1397209879415596,0.30101917387064453,0.8410900479916404
48,0.456125573076544,-0.13675179899400772,-0.784079189197997,0.2408474420050882,0.6067548532030239,0.05251219624595542,-0.13625916212619318,0.2909445427718297,0.8475715648154213
49,0.4602499406922145,-0.11696837996045778,-0.7839054542028723,0.24296363046739433,0.6053817194619681,0.051035802000485686,-0.13266068263776123,0.2807902455284979,0.853842489400197
50,0.46437430830788495,-0.09718496092690783,-0.7837317192077476,0.24507981892970043,0.6040085857209121,0.04955940775501595,-0.12892624274843176,0.2705612146769122,0.8599003515489555
51,0.46849867592355543,-0.0774015418933579,-0.783557984212623,0.2471960073920065,0.6026354519798564,0.048083013509546225,-0.1250566276271619,0.26026240497708,0.8657427643103227
52,0.47262304353922596,-0.05761812285980797,-0.7833842492174983,0.2493121958543126,0.6012623182388004,0.046606619264076485,-0.12105271422272468,0.24989879079960384,0.8713674249165925
53,0.4767474111548965,-0.03783470382625806,-0.7832105142223735,0.25142838431661874,0.5998891844977446,0.04513022501860676,-0.11691547109078923,0.23947536350631085,0.8767721156888456
54,0.48087177877056697,-0.018051284792708122,-0.7830367792272488,0.25354457277892484,0.5985160507566887,0.04365383077313702,-0.11264595816507257,0.22899712882610498,0.8819547049088038
55,0.48499614638623745,0.001732134240841815,-0.782863044232124,0.2556607612412309,0.5971429170156328,0.042177436527667284,-0.10824532647261045,0.21846910422748675,0.8869131476570769
56,0.48912051400190804,0.021515553274391724,-0.7826893092369994,0.25777694970353704,0.595769783274577,0.04070104228219756,-0.10371481779323664,0.2078963162891806,0.8916454866174791
57,0.4932448816175785,0.04129897230794166,-0.7825155742418748,0.25989313816584314,0.5943966495335211,0.03922464803672782,-0.09905576426338115,0.19728379807031612,0.8961498528470954
58,0.49736924923324904,0.06108239134149157,-0.78234183924675,0.2620093266281492,0.5930235157924653,0.03774825379125809,-0.09426958792434062,0.18663658648160522,0.9004244665118007
59,0.5014936168489196,0.08086581037504152,-0.7821681042516253,0.26412551509045534,0.5916503820514094,0.03627185954578835,-0.08935780021520123,0.17595971965895463,0.9044676375869416
60,0.50561798446459,0.10064922940859147,-0.7819943692565007,0.26624170355276144,0.5902772483103536,0.034795465300318615,-0.08432200141062768,0.16525823434095455,0.9082777665229088
61,0.5097423520802605,0.12043264844214138,-0.7818206342613759,0.2683578920150675,0.5889041145692977,0.03331907105484889,-0.07916388000376638,0.1545371632516761,0.9118533448753381
62,0.513866719695931,0.14021606747569132,-0.7816468992662512,0.27047408047737365,0.5875309808282418,0.031842676809379154,-0.07388521203454237,0.14380153249020938,0.9151929558996961
63,0.5179910873116016,0.15999948650924126,-0.7814731642711266,0.2725902689396797,0.586157847087186,0.03036628256390942,-0.06848786036365807,0.13305635892836826,0.9182952751100127
64,0.5221154549272721,0.17978290554279117,-0.7812994292760018,0.2747064574019858,0.58478471334613,0.028889888318439687,-0.06297377389264172,0.12230664761798148,0.9211590708015521
65,0.5262398225429427,0.1995663245763411,-0.7811256942808771,0.2768226458642919,0.5834115796050743,0.027413494072969953,-0.05734498673031749,0.1115573892091834,0.9237832045372044
66,0.5303641901586131,0.21934974360989107,-0.7809519592857525,0.278938834326598,0.5820384458640183,0.02593709982750022,-0.05160361730610567,0.10081355738111102,0.9261666315974189
67,0.5344885577742836,0.23913316264344098,-0.7807782242906277,0.28105502278890415,0.5806653121229625,0.024460705582030486,-0.04575186743058917,0.09008010628640602,0.9283084013934981
68,0.5386129253899542,0.2589165816769909,-0.7806044892955031,0.2831712112512102,0.5792921783819067,0.022984311336560752,-0.03979202130382002,0.07936196801090838,0.9302076578440893
69,0.5427372930056246,0.2787000007105408,-0.7804307543003783,0.2852873997135163,0.5779190446408508,0.021507917091091018,-0.033726444471861614,0.06866405004992425,0.9318636397147317
70,0.5468616606212952,0.29848341974409076,-0.7802570193052536,0.2874035881758224,0.5765459108997949,0.020031522845621284,-0.02755758273210011,0.05799123280243514,0.9332756809203178
