timestamp,model_name,goal_image,curr_j0,curr_j1,curr_j2,curr_j3,curr_j4,curr_j5,cmd_j0,cmd_j1,cmd_j2,cmd_j3,cmd_j4,cmd_j5,step_diff_j0,step_diff_j1,step_diff_j2,step_diff_j3,step_diff_j4,step_diff_j5
1769539879.1261027,/home/jerry/Desktop/checkpoints/best_cvae_full_desktop_v2.pth,goal1.png,-0.020083582028746605,-0.9185428023338318,-2.3293299674987793,1.4911212921142578,1.332542896270752,3.1168441772460938,-0.21920499205589294,-0.7985609769821167,-2.285717010498047,1.305056095123291,1.3198835849761963,3.0890543460845947,-0.1991214156150818,0.11998182535171509,0.04361295700073242,-0.1860651969909668,-0.012659311294555664,-0.027789831161499023
1769539879.1366374,/home/jerry/Desktop/checkpoints/best_cvae_full_desktop_v2.pth,goal1.png,-0.0197503250092268,-0.91848224401474,-2.3302388191223145,1.493120551109314,1.332527756690979,3.1168289184570312,-0.21959327161312103,-0.7989493608474731,-2.288020133972168,1.3068751096725464,1.3194818496704102,3.0903308391571045,-0.19984294474124908,0.11953288316726685,0.042218685150146484,-0.18624544143676758,-0.013045907020568848,-0.026498079299926758
1769539879.2361455,/home/jerry/Desktop/checkpoints/best_cvae_full_desktop_v2.pth,goal1.png,-0.04625576734542847,-0.8971869945526123,-2.313063144683838,1.4570730924606323,1.3251668214797974,3.1032278537750244,-0.22218158841133118,-0.7987490892410278,-2.289543628692627,1.3066133260726929,1.3191667795181274,3.0911471843719482,-0.1759258210659027,0.09843790531158447,0.023519515991210938,-0.15045976638793945,-0.006000041961669922,-0.012080669403076172
1769539879.3356342,/home/jerry/Desktop/checkpoints/best_cvae_full_desktop_v2.pth,goal1.png,-0.09139077365398407,-0.8549903035163879,-2.302067279815674,1.3934297561645508,1.321016788482666,3.0950794219970703,-0.23256653547286987,-0.7956525683403015,-2.2884631156921387,1.2986574172973633,1.319288730621338,3.088782787322998,-0.1411757618188858,0.059337735176086426,0.013604164123535156,-0.0947723388671875,-0.001728057861328125,-0.006296634674072266
1769539879.439809,/home/jerry/Desktop/checkpoints/best_cvae_full_desktop_v2.pth,goal1.png,-0.14106960594654083,-0.8103399872779846,-2.2990381717681885,1.3336334228515625,1.3200929164886475,3.0914595127105713,-0.25232627987861633,-0.7884374260902405,-2.285062074661255,1.2796432971954346,1.3198071718215942,3.0855984687805176,-0.1112566739320755,0.02190256118774414,0.013976097106933594,-0.05399012565612793,-0.00028574466705322266,-0.005861043930053711
1769539879.5378993,/home/jerry/Desktop/checkpoints/best_cvae_full_desktop_v2.pth,goal1.png,-0.17127063870429993,-0.8005557060241699,-2.2948577404022217,1.2976162433624268,1.3198202848434448,3.089036226272583,-0.27505385875701904,-0.780315101146698,-2.2817859649658203,1.2560499906539917,1.3205933570861816,3.0834884643554688,-0.10378322005271912,0.020240604877471924,0.013071775436401367,-0.04156625270843506,0.0007730722427368164,-0.005547761917114258
1769539879.6405087,/home/jerry/Desktop/checkpoints/best_cvae_full_desktop_v2.pth,goal1.png,-0.2274925261735916,-0.7997075319290161,-2.2892234325408936,1.2688086032867432,1.3204716444015503,3.08544659614563,-0.3092224597930908,-0.7703763842582703,-2.278749465942383,1.2210381031036377,1.320647954940796,3.081105947494507,-0.0817299336194992,0.02933114767074585,0.010473966598510742,-0.04777050018310547,0.00017631053924560547,-0.004340648651123047
1769539879.7365935,/home/jerry/Desktop/checkpoints/best_cvae_full_desktop_v2.pth,goal1.png,-0.2703556716442108,-0.7918921709060669,-2.2882237434387207,1.2418488264083862,1.3208351135253906,3.083144426345825,-0.3459669351577759,-0.7612914443016052,-2.2750728130340576,1.1870105266571045,1.3178300857543945,3.078192949295044,-0.07561126351356506,0.03060072660446167,0.013150930404663086,-0.05483829975128174,-0.0030050277709960938,-0.00495147705078125
1769539879.8397896,/home/jerry/Desktop/checkpoints/best_cvae_full_desktop_v2.pth,goal1.png,-0.31536948680877686,-0.7816231846809387,-2.284073829650879,1.2080732583999634,1.3192447423934937,3.080463409423828,-0.3831949830055237,-0.7519069910049438,-2.2709381580352783,1.154374361038208,1.3124611377716064,3.077357292175293,-0.06782549619674683,0.029716193675994873,0.013135671615600586,-0.05369889736175537,-0.006783604621887207,-0.0031061172485351562
1769539879.9357922,/home/jerry/Desktop/checkpoints/best_cvae_full_desktop_v2.pth,goal1.png,-0.3542643189430237,-0.7806841731071472,-2.2800753116607666,1.1784780025482178,1.3162912130355835,3.078540086746216,-0.42153269052505493,-0.7432119846343994,-2.2654762268066406,1.121950387954712,1.3061704635620117,3.0784454345703125,-0.06726837158203125,0.0374721884727478,0.014599084854125977,-0.05652761459350586,-0.010120749473571777,-9.465217590332031e-05
