timestamp,model_type,goal_image,curr_j0,curr_j1,curr_j2,curr_j3,curr_j4,curr_j5,cmd_j0,cmd_j1,cmd_j2,cmd_j3,cmd_j4,cmd_j5,step_diff_j0,step_diff_j1,step_diff_j2,step_diff_j3,step_diff_j4,step_diff_j5
1769540446.9636667,rgb,None,0.3142184317111969,-1.3261817693710327,-1.753298044204712,1.594295620918274,1.4692505598068237,3.230923652648926,0.11421842873096466,-1.2278375625610352,-1.7959414720535278,1.5861276388168335,1.3805782794952393,3.3221256732940674,-0.20000000298023224,0.09834420680999756,-0.04264342784881592,-0.00816798210144043,-0.08867228031158447,0.0912020206451416
1769540446.973463,rgb,None,0.3142184317111969,-1.3261817693710327,-1.753298044204712,1.594295620918274,1.4692656993865967,3.2309389114379883,0.11421842873096466,-1.2291922569274902,-1.8010514974594116,1.5961679220199585,1.381211519241333,3.3310091495513916,-0.20000000298023224,0.09698951244354248,-0.04775345325469971,0.0018723011016845703,-0.08805418014526367,0.10007023811340332
1769540447.0745695,rgb,None,0.3079479932785034,-1.3224557638168335,-1.7588717937469482,1.5937503576278687,1.4634798765182495,3.237966537475586,0.10794799029827118,-1.2290340662002563,-1.803606629371643,1.6006497144699097,1.3802976608276367,3.334360361099243,-0.20000000298023224,0.09342169761657715,-0.044734835624694824,0.006899356842041016,-0.08318221569061279,0.09639382362365723
1769540447.1769276,rgb,None,0.2687501609325409,-1.2882260084152222,-1.7842564582824707,1.5939624309539795,1.4304919242858887,3.2803752422332764,0.11893287301063538,-1.2216238975524902,-1.7947654724121094,1.629654049873352,1.388230800628662,3.3065457344055176,-0.14981728792190552,0.06660211086273193,-0.010509014129638672,0.03569161891937256,-0.04226112365722656,0.02617049217224121
1769540447.2752292,rgb,None,0.21946516633033752,-1.2561770677566528,-1.7952221632003784,1.6003236770629883,1.3962621688842773,3.3156957626342773,0.1473522037267685,-1.205147385597229,-1.7742531299591064,1.6867026090621948,1.3962070941925049,3.24580979347229,-0.07211296260356903,0.05102968215942383,0.020969033241271973,0.08637893199920654,-5.507469177246094e-05,-0.0698859691619873
1769540447.375365,rgb,None,0.175269216299057,-1.2506941556930542,-1.7927685976028442,1.6234667301177979,1.3892192840576172,3.3054721355438232,0.13534590601921082,-1.1822819709777832,-1.75588059425354,1.7366021871566772,1.4039584398269653,3.1537556648254395,-0.03992331027984619,0.068412184715271,0.0368880033493042,0.1131354570388794,0.014739155769348145,-0.1517164707183838
1769540447.4789004,rgb,None,0.13928240537643433,-1.2372748851776123,-1.77834951877594,1.6738725900650024,1.3936569690704346,3.2536275386810303,0.05933663249015808,-1.1377856731414795,-1.756775140762329,1.7558372020721436,1.4077110290527344,3.0536274909973145,-0.07994577288627625,0.09948921203613281,0.02157437801361084,0.08196461200714111,0.014054059982299805,-0.20000000298023224
1769540447.5742602,rgb,None,0.1301342099905014,-1.2227650880813599,-1.7642334699630737,1.7190076112747192,1.3948990106582642,3.1841983795166016,-0.03891725838184357,-1.076339602470398,-1.7685725688934326,1.7847087383270264,1.3870295286178589,2.9841983318328857,-0.16905146837234497,0.14642548561096191,-0.004339098930358887,0.06570112705230713,-0.007869482040405273,-0.20000000298023224
1769540447.6764414,rgb,None,0.09611636400222778,-1.1887168884277344,-1.7617799043655396,1.746997356414795,1.393975019454956,3.1146328449249268,-0.04720146954059601,-1.02768874168396,-1.8202965259552002,1.848778486251831,1.3739771842956543,2.914632797241211,-0.1433178335428238,0.16102814674377441,-0.058516621589660645,0.10178112983703613,-0.019997835159301758,-0.20000000298023224
1769540447.7746444,rgb,None,0.0474371612071991,-1.1424307823181152,-1.769383192062378,1.77550208568573,1.394141674041748,3.04500675201416,0.020871564745903015,-0.9898101091384888,-1.8902943134307861,1.9275425672531128,1.3650689125061035,2.896667957305908,-0.02656559646129608,0.15262067317962646,-0.1209111213684082,0.1520404815673828,-0.02907276153564453,-0.14833879470825195
1769540447.880131,rgb,None,-0.0023930747993290424,-1.0994768142700195,-1.8107316493988037,1.8330568075180054,1.3943839073181152,2.9698221683502197,0.08266942203044891,-0.973095178604126,-1.9263843297958374,2.0292654037475586,1.345583438873291,2.840118169784546,0.08506249636411667,0.12638163566589355,-0.11565268039703369,0.19620859622955322,-0.04880046844482422,-0.12970399856567383
1769540447.9744053,rgb,None,0.0033624176867306232,-1.058370590209961,-1.851958990097046,1.889611840248108,1.378238320350647,2.916114568710327,0.11989465355873108,-0.9718766212463379,-1.9484344720840454,2.089611768722534,1.347385287284851,2.770291566848755,0.11653223633766174,0.08649396896362305,-0.09647548198699951,0.20000000298023224,-0.0308530330657959,-0.14582300186157227
1769540448.0776653,rgb,None,0.05443461611866951,-1.0133869647979736,-1.8937013149261475,1.945197582244873,1.3610780239105225,2.8632400035858154,0.1536577343940735,-0.9846410751342773,-1.9382154941558838,2.145197629928589,1.3572970628738403,2.6964752674102783,0.09922312200069427,0.02874588966369629,-0.04451417922973633,0.20000000298023224,-0.003780961036682129,-0.1667647361755371
1769540448.1776075,rgb,None,0.10417400300502777,-0.9993619322776794,-1.9359283447265625,2.0049636363983154,1.3545045852661133,2.794325828552246,0.20786073803901672,-1.0143489837646484,-1.9246320724487305,2.2049636840820312,1.3705544471740723,2.6291255950927734,0.10368673503398895,-0.014987051486968994,0.011296272277832031,0.20000000298023224,0.016049861907958984,-0.16520023345947266
1769540448.2760687,rgb,None,0.13788895308971405,-1.0132052898406982,-1.9375942945480347,2.061185359954834,1.3543683290481567,2.7250630855560303,0.26662933826446533,-1.0643665790557861,-1.8742575645446777,2.2519447803497314,1.373258352279663,2.530499219894409,0.12874038517475128,-0.05116128921508789,0.06333673000335693,0.19075942039489746,0.018890023231506348,-0.1945638656616211
1769540448.3743896,rgb,None,0.18184256553649902,-1.0308958292007446,-1.923932671546936,2.1209211349487305,1.359139323234558,2.653831720352173,0.2957073748111725,-1.0999068021774292,-1.8244743347167969,2.2749154567718506,1.3747949600219727,2.453831672668457,0.11386480927467346,-0.06901097297668457,0.09945833683013916,0.15399432182312012,0.01565563678741455,-0.20000000298023224
1769540448.4765043,rgb,None,0.23209691047668457,-1.072850227355957,-1.8860374689102173,2.1767492294311523,1.3588212728500366,2.5838420391082764,0.31010931730270386,-1.1137962341308594,-1.783121109008789,2.2797114849090576,1.3767608404159546,2.3838419914245605,0.07801240682601929,-0.040946006774902344,0.10291635990142822,0.10296225547790527,0.01793956756591797,-0.20000000298023224
1769540448.5772712,rgb,None,0.2716884911060333,-1.1212869882583618,-1.8447495698928833,2.2324259281158447,1.3579124212265015,2.514049530029297,0.31748107075691223,-1.0875238180160522,-1.7713347673416138,2.289855718612671,1.3763996362686157,2.318586826324463,0.045792579650878906,0.03376317024230957,0.07341480255126953,0.05742979049682617,0.018487215042114258,-0.19546270370483398
1769540448.6750362,rgb,None,0.3023136258125305,-1.1350395679473877,-1.7996751070022583,2.2759251594543457,1.3587909936904907,2.4392282962799072,0.3226627707481384,-1.0612075328826904,-1.755690336227417,2.3132100105285645,1.3796920776367188,2.2392282485961914,0.02034914493560791,0.07383203506469727,0.04398477077484131,0.03728485107421875,0.020901083946228027,-0.20000000298023224
1769540448.7754695,rgb,None,0.3181866705417633,-1.1203479766845703,-1.7783797979354858,2.287799596786499,1.358381986618042,2.369511365890503,0.3019615709781647,-1.0375826358795166,-1.7200424671173096,2.361889600753784,1.3824917078018188,2.169511318206787,-0.016225099563598633,0.08276534080505371,0.05833733081817627,0.07409000396728516,0.024109721183776855,-0.20000000298023224
1769540448.8744435,rgb,None,0.32061001658439636,-1.1009308099746704,-1.760719656944275,2.3121542930603027,1.359018087387085,2.298900842666626,0.24356526136398315,-1.0059995651245117,-1.6687886714935303,2.421053409576416,1.3721842765808105,2.09890079498291,-0.07704475522041321,0.09493124485015869,0.09193098545074463,0.10889911651611328,0.013166189193725586,-0.20000000298023224
1769540448.97489,rgb,None,0.299617737531662,-1.0768789052963257,-1.729155421257019,2.3528060913085938,1.3584274053573608,2.2239737510681152,0.17950372397899628,-0.9548863768577576,-1.6396331787109375,2.4550440311431885,1.3585827350616455,2.0239737033843994,-0.12011401355266571,0.12199252843856812,0.08952224254608154,0.10223793983459473,0.00015532970428466797,-0.20000000298023224
1769540449.073583,rgb,None,0.2589053213596344,-1.0470716953277588,-1.6897456645965576,2.4049081802368164,1.3592453002929688,2.1542415618896484,0.12204346060752869,-0.8995296955108643,-1.626516580581665,2.4590466022491455,1.3519407510757446,1.9589481353759766,-0.1368618607521057,0.14754199981689453,0.06322908401489258,0.0541384220123291,-0.007304549217224121,-0.19529342651367188
1769540449.173114,rgb,None,0.2155877947807312,-1.0078436136245728,-1.6534255743026733,2.4398348331451416,1.3585789203643799,2.0837221145629883,0.08944128453731537,-0.8746243119239807,-1.6230688095092773,2.4299778938293457,1.3585522174835205,1.9238330125808716,-0.12614651024341583,0.13321930170059204,0.030356764793395996,-0.009856939315795898,-2.6702880859375e-05,-0.1598891019821167
1769540449.2747922,rgb,None,0.17136156558990479,-0.9643747806549072,-1.6400970220565796,2.448861837387085,1.3581851720809937,2.0151712894439697,0.0684688612818718,-0.8691895008087158,-1.6212151050567627,2.401444435119629,1.3539870977401733,1.9116768836975098,-0.10289270430803299,0.0951852798461914,0.018881916999816895,-0.047417402267456055,-0.0041980743408203125,-0.10349440574645996
1769540449.3743916,rgb,None,0.12758971750736237,-0.9205421805381775,-1.6315548419952393,2.4289298057556152,1.3577003479003906,1.9397140741348267,0.03771764039993286,-0.8609863519668579,-1.6119096279144287,2.3905534744262695,1.3283419609069824,1.8948596715927124,-0.0898720771074295,0.05955582857131958,0.019645214080810547,-0.0383763313293457,-0.029358386993408203,-0.04485440254211426
