timestamp,model_name,goal_image,curr_j0,curr_j1,curr_j2,curr_j3,curr_j4,curr_j5,cmd_j0,cmd_j1,cmd_j2,cmd_j3,cmd_j4,cmd_j5,delta_j0,delta_j1,delta_j2,delta_j3,delta_j4,delta_j5
1769213824.5598536,/media/jerry/SSD/checkpoints/best_iris_experiment_combined.pth,goal1.png,0.13737399876117706,-1.3383588790893555,-1.659029483795166,1.8170324563980103,1.575817584991455,2.488982915878296,0.09323842823505402,-1.3286253213882446,-1.644720435142517,1.8067518472671509,1.5694390535354614,2.464400053024292,-0.044135574251413345,0.009733553975820541,0.014309067279100418,-0.010280661284923553,-0.006378548219799995,-0.024582868441939354
1769213824.5749073,/media/jerry/SSD/checkpoints/best_iris_experiment_combined.pth,goal1.png,0.13734371960163116,-1.3383891582489014,-1.6589992046356201,1.8169718980789185,1.5758024454116821,2.4889676570892334,0.09270305186510086,-1.3284882307052612,-1.6448818445205688,1.8062800168991089,1.569685935974121,2.4648356437683105,-0.044640667736530304,0.009900936856865883,0.014117376878857613,-0.010691876523196697,-0.00611646194010973,-0.024132132530212402
1769213824.6749995,/media/jerry/SSD/checkpoints/best_iris_experiment_combined.pth,goal1.png,0.13334514200687408,-1.337843894958496,-1.658241868019104,1.816123604774475,1.5749542713165283,2.486907958984375,0.08827231079339981,-1.3276937007904053,-1.6442354917526245,1.805203914642334,1.569021224975586,2.4633443355560303,-0.045072831213474274,0.010150182992219925,0.014006344601511955,-0.010919712483882904,-0.00593307102099061,-0.023563509806990623
1769213824.7741117,/media/jerry/SSD/checkpoints/best_iris_experiment_combined.pth,goal1.png,0.10883894562721252,-1.3336635828018188,-1.652728796005249,1.8099137544631958,1.5713797807693481,2.4726099967956543,0.06414096057415009,-1.3235063552856445,-1.6382644176483154,1.799433708190918,1.565305233001709,2.4496045112609863,-0.04469798132777214,0.010157261043787003,0.014464348554611206,-0.010480095632374287,-0.00607459107413888,-0.023005574941635132
1769213824.873281,/media/jerry/SSD/checkpoints/best_iris_experiment_combined.pth,goal1.png,0.09432908892631531,-1.3304224014282227,-1.6495481729507446,1.8067330121994019,1.5698198080062866,2.4663548469543457,0.05077127367258072,-1.3204940557479858,-1.6345593929290771,1.7968908548355103,1.5634353160858154,2.444078207015991,-0.04355781525373459,0.009928401559591293,0.014988746494054794,-0.009842101484537125,-0.006384457461535931,-0.02227671816945076
1769213824.9752526,/media/jerry/SSD/checkpoints/best_iris_experiment_combined.pth,goal1.png,0.07812295109033585,-1.3284231424331665,-1.6441864967346191,1.8012804985046387,1.5663665533065796,2.454874038696289,0.03558747470378876,-1.3185069561004639,-1.62862229347229,1.7927935123443604,1.559277057647705,2.432607412338257,-0.04253547638654709,0.009916221722960472,0.015564179047942162,-0.00848697591573,-0.007089549675583839,-0.0222666896879673
1769213825.0758796,/media/jerry/SSD/checkpoints/best_iris_experiment_combined.pth,goal1.png,0.060159824788570404,-1.3247880935668945,-1.639158010482788,1.7980091571807861,1.563867449760437,2.4480433464050293,0.01857350766658783,-1.3148508071899414,-1.6236125230789185,1.7902002334594727,1.5563042163848877,2.425163507461548,-0.041586317121982574,0.009937267750501633,0.015545504167675972,-0.007808965165168047,-0.0075632380321621895,-0.022879745811223984
1769213825.1758788,/media/jerry/SSD/checkpoints/best_iris_experiment_combined.pth,goal1.png,0.04613463580608368,-1.3225464820861816,-1.6337963342666626,1.7946770191192627,1.5606412887573242,2.437880277633667,0.005415827035903931,-1.3128126859664917,-1.6185184717178345,1.7871747016906738,1.5524908304214478,2.4142165184020996,-0.04071880877017975,0.00973382405936718,0.015277913771569729,-0.007502373307943344,-0.008150494657456875,-0.02366379275918007
1769213825.2774765,/media/jerry/SSD/checkpoints/best_iris_experiment_combined.pth,goal1.png,0.03153392672538757,-1.3205775022506714,-1.627859115600586,1.791890025138855,1.5576727390289307,2.429943799972534,-0.008647546172142029,-1.3112624883651733,-1.6128185987472534,1.784225583076477,1.5487236976623535,2.4062445163726807,-0.0401814728975296,0.00931503064930439,0.015040496364235878,-0.007664405275136232,-0.008949007838964462,-0.023699216544628143
1769213825.3764126,/media/jerry/SSD/checkpoints/best_iris_experiment_combined.pth,goal1.png,0.015994157642126083,-1.3183965682983398,-1.6224368810653687,1.7888306379318237,1.5540982484817505,2.4190690517425537,-0.024284932762384415,-1.3093469142913818,-1.607216477394104,1.7804813385009766,1.5445657968521118,2.395702838897705,-0.0402790904045105,0.009049603715538979,0.015220347791910172,-0.008349359035491943,-0.009532427415251732,-0.023366328328847885
1769213825.474743,/media/jerry/SSD/checkpoints/best_iris_experiment_combined.pth,goal1.png,0.002120381221175194,-1.317366600036621,-1.6170448064804077,1.785589337348938,1.5503572225570679,2.4117534160614014,-0.03814473748207092,-1.3086856603622437,-1.6016422510147095,1.7767410278320312,1.5404363870620728,2.388913631439209,-0.040265120565891266,0.008680978789925575,0.015402611345052719,-0.008848341181874275,-0.009920846670866013,-0.022839821875095367
1769213825.5742557,/media/jerry/SSD/checkpoints/best_iris_experiment_combined.pth,goal1.png,-0.011692680418491364,-1.3163971900939941,-1.611471176147461,1.7821663618087769,1.5457983016967773,2.4018633365631104,-0.05138116702437401,-1.3081567287445068,-1.5962235927581787,1.772400140762329,1.5361281633377075,2.3796236515045166,-0.039688486605882645,0.008240428753197193,0.015247592702507973,-0.009766199626028538,-0.009670130908489227,-0.02223971113562584
1769213825.6742997,/media/jerry/SSD/checkpoints/best_iris_experiment_combined.pth,goal1.png,-0.025929922237992287,-1.3159428834915161,-1.605776309967041,1.7781375646591187,1.5418452024459839,2.394244909286499,-0.06513161212205887,-1.3078148365020752,-1.5911383628845215,1.7670471668243408,1.5329402685165405,2.373018741607666,-0.03920168802142143,0.008128051646053791,0.014637928456068039,-0.011090338230133057,-0.008904946967959404,-0.02122623100876808
