timestamp,model_name,goal_image,curr_j0,curr_j1,curr_j2,curr_j3,curr_j4,curr_j5,cmd_j0,cmd_j1,cmd_j2,cmd_j3,cmd_j4,cmd_j5,step_diff_j0,step_diff_j1,step_diff_j2,step_diff_j3,step_diff_j4,step_diff_j5
1769539544.9910054,/home/jerry/Desktop/checkpoints/best_cvae_full_desktop_v2.pth,goal1.png,0.25687578320503235,-1.3144890069961548,-1.665209174156189,1.758811354637146,1.4310977458953857,3.1775946617126465,0.23803171515464783,-1.2830463647842407,-1.7344211339950562,1.770058512687683,1.3996769189834595,3.1815526485443115,-0.01884406805038452,0.03144264221191406,-0.06921195983886719,0.01124715805053711,-0.03142082691192627,0.003957986831665039
1769539545.0059822,/home/jerry/Desktop/checkpoints/best_cvae_full_desktop_v2.pth,goal1.png,0.25690609216690063,-1.3144586086273193,-1.665178894996643,1.758811354637146,1.4310977458953857,3.1776249408721924,0.2394704818725586,-1.284125566482544,-1.7336492538452148,1.769957184791565,1.4005416631698608,3.183014392852783,-0.01743561029434204,0.03033304214477539,-0.06847035884857178,0.011145830154418945,-0.030556082725524902,0.00538945198059082
1769539545.1065402,/home/jerry/Desktop/checkpoints/best_cvae_full_desktop_v2.pth,goal1.png,0.25384649634361267,-1.3104904890060425,-1.6733577251434326,1.7598412036895752,1.423964023590088,3.179730176925659,0.24066591262817383,-1.284712791442871,-1.7330164909362793,1.7701796293258667,1.4006927013397217,3.182905435562134,-0.013180583715438843,0.025777697563171387,-0.05965876579284668,0.010338425636291504,-0.02327132225036621,0.0031752586364746094
1769539545.2049723,/home/jerry/Desktop/checkpoints/best_cvae_full_desktop_v2.pth,goal1.png,0.24660669267177582,-1.295314073562622,-1.7068908214569092,1.76338529586792,1.4094845056533813,3.1827290058135986,0.2387629747390747,-1.2808876037597656,-1.7362706661224365,1.7698124647140503,1.3994183540344238,3.1826889514923096,-0.00784371793270111,0.014426469802856445,-0.029379844665527344,0.006427168846130371,-0.01006615161895752,-4.00543212890625e-05
1769539545.3056986,/home/jerry/Desktop/checkpoints/best_cvae_full_desktop_v2.pth,goal1.png,0.2422446608543396,-1.2897404432296753,-1.7181897163391113,1.7655361890792847,1.4045771360397339,3.1836984157562256,0.2360648214817047,-1.2767400741577148,-1.7434320449829102,1.7692760229110718,1.3973852396011353,3.184086561203003,-0.006179839372634888,0.01300036907196045,-0.025242328643798828,0.0037398338317871094,-0.007191896438598633,0.00038814544677734375
1769539545.4077334,/home/jerry/Desktop/checkpoints/best_cvae_full_desktop_v2.pth,goal1.png,0.24239622056484222,-1.2876806259155273,-1.7259445190429688,1.766020655632019,1.402138590812683,3.184046745300293,0.234022319316864,-1.271469235420227,-1.7508423328399658,1.7692365646362305,1.3960374593734741,3.1844582557678223,-0.00837390124797821,0.016211390495300293,-0.02489781379699707,0.0032159090042114258,-0.006101131439208984,0.0004115104675292969
1769539545.5106392,/home/jerry/Desktop/checkpoints/best_cvae_full_desktop_v2.pth,goal1.png,0.23927606642246246,-1.28401517868042,-1.7338203191757202,1.7661722898483276,1.399503231048584,3.185288906097412,0.23724466562271118,-1.2698051929473877,-1.7554454803466797,1.7731330394744873,1.3952356576919556,3.1864802837371826,-0.0020314007997512817,0.014209985733032227,-0.021625161170959473,0.006960749626159668,-0.004267573356628418,0.0011913776397705078
1769539545.607324,/home/jerry/Desktop/checkpoints/best_cvae_full_desktop_v2.pth,goal1.png,0.23642860352993011,-1.2790776491165161,-1.7388792037963867,1.7661117315292358,1.398094654083252,3.185788631439209,0.2384013831615448,-1.2701292037963867,-1.7574329376220703,1.7761849164962769,1.3943150043487549,3.185037851333618,0.001972779631614685,0.008948445320129395,-0.018553733825683594,0.010073184967041016,-0.0037796497344970703,-0.0007507801055908203
1769539545.7097878,/home/jerry/Desktop/checkpoints/best_cvae_full_desktop_v2.pth,goal1.png,0.2381855845451355,-1.2775328159332275,-1.745119333267212,1.7680199146270752,1.3967770338058472,3.1872880458831787,0.2386818826198578,-1.272363543510437,-1.759961724281311,1.7784039974212646,1.392657995223999,3.1867153644561768,0.00049629807472229,0.005169272422790527,-0.014842391014099121,0.010384082794189453,-0.0041190385818481445,-0.0005726814270019531
1769539545.8063266,/home/jerry/Desktop/checkpoints/best_cvae_full_desktop_v2.pth,goal1.png,0.23948818445205688,-1.2769875526428223,-1.7487239837646484,1.7713521718978882,1.3956106901168823,3.1868488788604736,0.23846524953842163,-1.2731152772903442,-1.7621504068374634,1.7798391580581665,1.3909345865249634,3.1875782012939453,-0.001022934913635254,0.0038722753524780273,-0.013426423072814941,0.00848698616027832,-0.004676103591918945,0.0007293224334716797
