timestamp,model_type,goal_image,curr_j0,curr_j1,curr_j2,curr_j3,curr_j4,curr_j5,cmd_j0,cmd_j1,cmd_j2,cmd_j3,cmd_j4,cmd_j5,step_diff_j0,step_diff_j1,step_diff_j2,step_diff_j3,step_diff_j4,step_diff_j5
1769570751.5191908,full,goal2.png,0.1979881376028061,-0.484549880027771,-2.1613609790802,1.7645364999771118,1.431824803352356,2.53928279876709,0.09696034342050552,-0.475669801235199,-2.2264161109924316,1.7251205444335938,1.3543124198913574,2.5624186992645264,-0.10102779418230057,0.008880078792572021,-0.06505513191223145,-0.039415955543518066,-0.07751238346099854,0.023135900497436523
1769570751.5354052,full,goal2.png,0.20568232238292694,-0.5189918279647827,-2.147244930267334,1.7644456624984741,1.431809663772583,2.5392675399780273,0.09432326257228851,-0.48167818784713745,-2.22174072265625,1.7289724349975586,1.3521158695220947,2.5511579513549805,-0.11135905981063843,0.037313640117645264,-0.07449579238891602,-0.03547322750091553,-0.07969379425048828,0.011890411376953125
1769570751.6405907,full,goal2.png,0.19580718874931335,-0.5132060647010803,-2.153273105621338,1.756902813911438,1.415073275566101,2.540555000305176,0.09219469875097275,-0.48861467838287354,-2.2180778980255127,1.7326650619506836,1.3501617908477783,2.5472986698150635,-0.1036124899983406,0.024591386318206787,-0.0648047924041748,-0.024237751960754395,-0.06491148471832275,0.006743669509887695
1769570751.734584,full,goal2.png,0.17154332995414734,-0.49912029504776,-2.177809476852417,1.7425445318222046,1.3811917304992676,2.547234296798706,0.08713235706090927,-0.49051082134246826,-2.2176778316497803,1.7346346378326416,1.3481749296188354,2.547642707824707,-0.08441097289323807,0.008609473705291748,-0.03986835479736328,-0.007909893989562988,-0.03301680088043213,0.00040841102600097656
1769570751.8545172,full,goal2.png,0.11111089587211609,-0.48806384205818176,-2.2130391597747803,1.734062671661377,1.3578518629074097,2.5476431846618652,0.06663500517606735,-0.4816387891769409,-2.2229580879211426,1.7319419384002686,1.3433488607406616,2.5422263145446777,-0.04447589069604874,0.006425052881240845,-0.009918928146362305,-0.0021207332611083984,-0.014503002166748047,-0.0054168701171875
1769570751.9436653,full,goal2.png,0.09126964956521988,-0.4896389842033386,-2.2139174938201904,1.7337901592254639,1.3520660400390625,2.54746150970459,0.03858044371008873,-0.4634019732475281,-2.2305753231048584,1.7270219326019287,1.33967125415802,2.533985137939453,-0.05268920585513115,0.026237010955810547,-0.01665782928466797,-0.006768226623535156,-0.01239478588104248,-0.013476371765136719
1769570752.0388691,full,goal2.png,0.08084920793771744,-0.4907597601413727,-2.2177040576934814,1.7335175275802612,1.3478100299835205,2.5448715686798096,0.013443462550640106,-0.4471578598022461,-2.2372934818267822,1.7212152481079102,1.3373117446899414,2.525888204574585,-0.06740574538707733,0.04360190033912659,-0.01958942413330078,-0.012302279472351074,-0.010498285293579102,-0.01898336410522461
1769570752.1465185,full,goal2.png,0.0602203905582428,-0.4852163791656494,-2.2259738445281982,1.7296704053878784,1.343084454536438,2.539358377456665,-0.009457729756832123,-0.4384293854236603,-2.243302583694458,1.7142071723937988,1.3347569704055786,2.5172977447509766,-0.06967812031507492,0.046786993741989136,-0.017328739166259766,-0.01546323299407959,-0.008327484130859375,-0.022060632705688477
1769570752.2510614,full,goal2.png,0.022809840738773346,-0.46152806282043457,-2.2343645095825195,1.7227336168289185,1.3386619091033936,2.5290894508361816,-0.03206716477870941,-0.4339045286178589,-2.2492451667785645,1.7055261135101318,1.3312253952026367,2.5078961849212646,-0.05487700551748276,0.027623534202575684,-0.014880657196044922,-0.01720750331878662,-0.007436513900756836,-0.021193265914916992
1769570752.3378959,full,goal2.png,0.0008179301512427628,-0.45631781220436096,-2.240513801574707,1.7166752815246582,1.3359053134918213,2.5219404697418213,-0.054327450692653656,-0.4275681972503662,-2.255441665649414,1.6974753141403198,1.32851243019104,2.5037264823913574,-0.05514537915587425,0.02874961495399475,-0.014927864074707031,-0.01919996738433838,-0.00739288330078125,-0.018213987350463867
