time,target_x,actual_x,obs_meta
0.026000000000000016,-1.8600775011294945,0.00019388768983400975,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.027000000000000017,-1.8600775011294945,0.00021352383343461285,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.028000000000000018,-1.8600775011294945,0.0002340145682792309,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.02900000000000002,-1.8600775011294945,0.0002554952275978313,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.03000000000000002,-1.8600775011294945,0.00027819209612839054,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.03100000000000002,-1.8600775011294945,0.00030230204316157924,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.03200000000000002,-1.8600775011294945,0.0003278161402431448,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.03300000000000002,-1.8561884350756108,0.0003547112665167521,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.03400000000000002,-1.8561884350756108,0.0003829510446453903,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.035000000000000024,-1.8561884350756108,0.0004124855643597798,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.036000000000000025,-1.8561884350756108,0.00044324350379730423,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.037000000000000026,-1.8561884350756108,0.00047515172465791423,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.03800000000000003,-1.8561884350756108,0.00050812551424387,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.03900000000000003,-1.8561884350756108,0.0005420687785489749,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.04000000000000003,-1.8561884350756108,0.0005768742180478737,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.04100000000000003,-1.8522993690240646,0.0006124235096639347,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.04200000000000003,-1.8522993690240646,0.0006485875110080416,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.04300000000000003,-1.8522993690240646,0.0006852264972347184,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.04400000000000003,-1.8522993690240646,0.0007221904364344139,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.04500000000000003,-1.8522993690240646,0.0007593193060922471,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.046000000000000034,-1.8522993690240646,0.0007964434505978045,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.047000000000000035,-1.8522993690240646,0.0008333839779059169,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.048000000000000036,-1.8484103029748633,0.0008699531921011893,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.04900000000000004,-1.8484103029748633,0.0009059550576948881,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.05000000000000004,-1.8484103029748633,0.0009411856908944742,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.05100000000000004,-1.8484103029748633,0.0009754338727739941,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.05200000000000004,-1.8484103029748633,0.0010084815791570694,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.05300000000000004,-1.8484103029748633,0.0010401045220865494,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.05400000000000004,-1.8484103029748633,0.0010700726979297847,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.05500000000000004,-1.8484103029748633,0.0010981509374414912,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.05600000000000004,-1.8445212369280142,0.0011240994534441901,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.057000000000000044,-1.8445212369280142,0.0011476743821720696,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.058000000000000045,-1.8445212369280142,0.0011686283147306245,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.059000000000000045,-1.8445212369280142,0.0011867108155516025,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.060000000000000046,-1.8445212369280142,0.001201668925148263,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.06100000000000005,-1.8445212369280142,0.0012132476448867002,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.06200000000000005,-1.8445212369280142,0.0012211904019015238,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.06300000000000004,-1.8445212369280142,0.0012252394926588125,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.06400000000000004,-1.8406321708835247,0.0012251365040235702,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.06500000000000004,-1.8406321708835247,0.0012206227110278436,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.06600000000000004,-1.8406321708835247,0.0012114394508283598,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.06700000000000005,-1.8406321708835247,0.0011973284726163585,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.06800000000000005,-1.8406321708835247,0.001178032263483622,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.06900000000000005,-1.8406321708835247,0.0011532943504603474,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.07000000000000005,-1.8406321708835247,0.0011228595791241422,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.07100000000000005,-1.8406321708835247,0.0010864743693365115,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.07200000000000005,-1.836743104841402,0.001043886948795248,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.07300000000000005,-1.836743104841402,0.0009948475652003692,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.07400000000000005,-1.836743104841402,0.0009388967546477035,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.07500000000000005,-1.836743104841402,0.0008754480864307957,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.07600000000000005,-1.836743104841402,0.0008040553378567197,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.07700000000000005,-1.836743104841402,0.0007243833788128633,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.07800000000000006,-1.836743104841402,0.0006361826362130934,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.07900000000000006,-1.836743104841402,0.0005392672853516082,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.08000000000000006,-1.8328540388016537,0.00043349706270199954,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.08100000000000006,-1.8328540388016537,0.0003187231941269644,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.08200000000000006,-1.8328540388016537,0.00019486948307866764,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.08300000000000006,-1.8328540388016537,6.186634547724647e-05,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.08400000000000006,-1.8328540388016537,-8.035566713369448e-05,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.08500000000000006,-1.8328540388016537,-0.00023187051194235864,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.08600000000000006,-1.8328540388016537,-0.0003927598184765412,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.08700000000000006,-1.828964972764287,-0.0005631148784115362,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.08800000000000006,-1.828964972764287,-0.0007430673869090465,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.08900000000000007,-1.828964972764287,-0.0009327188486107016,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.09000000000000007,-1.828964972764287,-0.0011321845855676894,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.09100000000000007,-1.828964972764287,-0.001341592838248768,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.09200000000000007,-1.828964972764287,-0.001561083696371597,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.09300000000000007,-1.828964972764287,-0.0017908079495134212,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.09400000000000007,-1.828964972764287,-0.002030925922944349,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.09500000000000007,-1.8250759067293096,-0.002281606344405506,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.09600000000000007,-1.8250759067293096,-0.0025430458282664214,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.09700000000000007,-1.8250759067293096,-0.0028432857139994126,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.09800000000000007,-1.8250759067293096,-0.003191481663511537,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.09900000000000007,-1.8250759067293096,-0.0035864970797353443,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.10000000000000007,-1.8250759067293096,-0.0040272409248143515,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.10100000000000008,-1.8250759067293096,-0.004512396035211447,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.10200000000000008,-1.8250759067293096,-0.005040946764335995,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
0.10300000000000008,-1.8211868406967289,-0.005611982655416441,"{'pos': [0.3770568834657309, -0.03623912512620079, 0.45141780013318605], 'size': [0.07368332496021684, 0.0, 0.0], 'type': 2, 'color': [0.800000011920929, 0.800000011920929, 0.800000011920929, 1.0]}"
