idx,q1,q2,q3,q4,q5,q6,x,y,z
0,-0.00013527854377593204,0.44656046521826953,-2.9970537932204526,-0.000163880979488133,0.9797041512527299,-1.0536422043688838,7.707135025370687e-06,0.10004869060080326,0.2999177576269093
1,0.001605877696220276,0.4370692301646019,-2.9830149308389684,-0.006483626156160332,0.9718335454463548,-1.0587788292005305,-0.0003961421187063136,0.10388238085226334,0.3018434524825198
2,0.0033470339362164842,0.42757799511093425,-2.968976068457484,-0.012803371332832532,0.9639629396399796,-1.063915454032177,-0.0008109355011447669,0.10772088636576363,0.3037496233399539
3,0.005088190176212691,0.41808676005726664,-2.9549372060759995,-0.01912311650950473,0.9560923338336046,-1.0690520788638236,-0.0012366501650252228,0.11156395638939393,0.3056361442650303
4,0.006829346416208901,0.40859552500359897,-2.9408983436945153,-0.02544286168617693,0.9482217280272294,-1.07418870369547,-0.0016732621354565527,0.11541133986972951,0.30750289219435445
5,0.00857050265620511,0.39910428994993136,-2.9268594813130315,-0.031762606862849124,0.9403511222208543,-1.0793253285271167,-0.002120746316341836,0.11926278545847557,0.3093497469503691
6,0.010311658896201314,0.3896130548962637,-2.912820618931547,-0.038082352039521324,0.9324805164144792,-1.0844619533587632,-0.0025790764967382265,0.12311804151898346,0.31117659125584085
7,0.012052815136197523,0.3801218198425961,-2.8987817565500626,-0.04440209721619352,0.924609910608104,-1.0895985781904098,-0.0030482253571535284,0.12697685613264298,0.31298331074778085
8,0.013793971376193733,0.3706305847889284,-2.8847428941685784,-0.05072184239286573,0.9167393048017289,-1.0947352030220563,-0.0035281644757761037,0.13083897710516262,0.31476979399079713
9,0.015535127616189942,0.36113934973526074,-2.8707040317870938,-0.05704158756953792,0.9088686989953537,-1.0998718278537027,-0.0040188643346350675,0.1347041519727381,0.3165359324898768
10,0.01727628385618615,0.3516481146815932,-2.85666516940561,-0.06336133274621013,0.9009980931889787,-1.1050084526853494,-0.0045202943256887,0.13857212800811916,0.3182816207025918
11,0.019017440096182357,0.3421568796279255,-2.8426263070241253,-0.06968107792288232,0.8931274873826035,-1.110145077516996,-0.005032422756838761,0.14244265222658226,0.3200067560507301
12,0.02075859633617856,0.33266564457425796,-2.828587444642641,-0.07600082309955451,0.8852568815762284,-1.1152817023486425,-0.005555216857866438,0.14631547139181217,0.321711238931346
13,0.022499752576174772,0.3231744095205903,-2.814548582261157,-0.08232056827622672,0.8773862757698532,-1.120418327180289,-0.006088642786290109,0.15019033202170395,0.32339497272723083
14,0.02424090881617098,0.3136831744669226,-2.800509719879673,-0.08864031345289891,0.8695156699634781,-1.1255549520119357,-0.0066326656331404995,0.15406698039408867,0.32505786381679924
15,0.02598206505616719,0.30419193941325495,-2.7864708574981885,-0.09496005862957112,0.861645064157103,-1.1306915768435821,-0.007187249428652407,0.1579451625523915,0.3266998215833901
16,0.0277232212961634,0.2947007043595874,-2.7724319951167042,-0.10127980380624332,0.8537744583507278,-1.1358282016752288,-0.00775235714787029,0.16182462431122777,0.3283207584239816
17,0.029464377536159603,0.2852094693059197,-2.75839313273522,-0.1075995489829155,0.8459038525443527,-1.1409648265068755,-0.00832795071616626,0.16570511126194643,0.32992058975731764
18,0.031205533776155814,0.27571823425225206,-2.7443542703537354,-0.11391929415958772,0.8380332467379775,-1.146101451338522,-0.008913991014668148,0.16958636877812588,0.3314992340314429
19,0.03294669001615202,0.26622699919858445,-2.7303154079722516,-0.12023903933625991,0.8301626409316024,-1.1512380761701686,-0.009510437885596645,0.17346814202102906,0.3330566127306487
20,0.034687846256148236,0.25673576414491683,-2.7162765455907674,-0.12655878451293212,0.8222920351252273,-1.156374701001815,-0.010117250137509238,0.1773501759450271,0.33459265038182723
21,0.03642900249614444,0.24724452909124917,-2.7022376832092827,-0.1328785296896043,0.8144214293188522,-1.1615113258334615,-0.010734385550449917,0.1812322153029962,0.33610727456023054
22,0.0370036294972961,0.23498044018396305,-2.6791914445823592,-0.1338134974685593,0.8007847951616631,-1.1829293691870295,-0.01104825694195194,0.18756683348532058,0.33916547979144707
23,0.035837100258451556,0.23220758633034458,-2.6701840683369205,-0.12842872007084208,0.7950187668108493,-1.1992107877089508,-0.010730266351888661,0.19001025291921786,0.3407377964713861
24,0.034670571019607015,0.22943473247672605,-2.661176692091481,-0.12304394267312486,0.7892527384600352,-1.2154922062308722,-0.010407883162116544,0.19244420888094532,0.34231730225041895
25,0.033504041780762474,0.22666187862310755,-2.652169315846042,-0.11765916527540765,0.7834867101092213,-1.2317736247527935,-0.010081161473123209,0.19486864799553028,0.34390393360642085
26,0.032337512541917926,0.22388902476948908,-2.643161939600603,-0.11227438787769045,0.7777206817584073,-1.2480550432747148,-0.009750155427881723,0.19728351757617985,0.34549762718438165
27,0.03117098330307338,0.22111617091587057,-2.634154563355164,-0.10688961047997321,0.7719546534075933,-1.2643364617966362,-0.009414919205237017,0.19968876561488735,0.3470983198014
28,0.030004454064228837,0.21834331706225207,-2.625147187109725,-0.101504833082256,0.7661886250567793,-1.2806178803185575,-0.009075507013383052,0.20208434077294152,0.34870594845146263
29,0.028837924825384297,0.21557046320863357,-2.616139810864286,-0.09612005568453878,0.7604225967059655,-1.2968992988404788,-0.008731973083428482,0.2044701923713424,0.3503204503100111
30,0.027671395586539756,0.21279760935501507,-2.6071324346188467,-0.09073527828682158,0.7546565683551514,-1.3131807173624002,-0.008384371663053568,0.20684627038112768,0.3519417627382945
31,0.026504866347695215,0.2100247555013966,-2.598125058373408,-0.08535050088910437,0.7488905400043375,-1.3294621358843215,-0.008032757010259002,0.20921252541361668,0.35356982328750364
32,0.025338337108850667,0.20725190164777807,-2.589117682127969,-0.07996572349138714,0.7431245116535236,-1.3457435544062428,-0.007677183387207646,0.21156890871057474,0.35520456970269376
33,0.024171807870006123,0.2044790477941596,-2.5801103058825294,-0.07458094609366994,0.7373584833027096,-1.3620249729281642,-0.007317705054159892,0.2139153721343023,0.356845939926486
34,0.02300527863116158,0.20170619394054107,-2.5711029296370906,-0.06919616869595273,0.7315924549518956,-1.3783063914500855,-0.006954376263504011,0.21625186815765451,0.3584938721025545
35,0.021838749392317038,0.1989333400869226,-2.562095553391652,-0.0638113912982355,0.7258264266010817,-1.3945878099720066,-0.006587251253882077,0.21857834985399732,0.36014830457889496
36,0.020672220153472493,0.1961604862333041,-2.5530881771462126,-0.05842661390051829,0.7200603982502677,-1.4108692284939282,-0.006216384244412166,0.22089477088710213,0.36180917591087436
37,0.01950569091462795,0.1933876323796856,-2.5440808009007734,-0.05304183650280108,0.7142943698994537,-1.4271506470158495,-0.005841829429007734,0.22320108550098472,0.3634764248640632
38,0.018339161675783408,0.19061477852606712,-2.5350734246553346,-0.04765705910508387,0.7085283415486399,-1.4434320655377708,-0.005463640970795107,0.22549724850969488,0.36514999041684787
39,0.017172632436938867,0.1878419246724486,-2.5260660484098953,-0.04227228170736666,0.7027623131978258,-1.4597134840596921,-0.0050818729966294425,0.22778321528705942,0.3668298117628263
40,0.01600610319809432,0.18506907081883012,-2.5170586721644566,-0.03688750430964943,0.6969962848470119,-1.4759949025816133,-0.004696579591709651,0.23005894175638394,0.3685158283129827
41,0.014839573959249777,0.18229621696521162,-2.5080512959190173,-0.03150272691193222,0.6912302564961978,-1.4922763211035346,-0.00430781479429373,0.23232438438011954,0.37020797969764313
42,0.013673044720405234,0.17952336311159311,-2.499043919673578,-0.026117949514215012,0.685464228145384,-1.508557739625456,-0.003915632590513793,0.23457950014949713,0.3719062057682155
